Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231)
1.9738856626028357e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.411713586798105,0.20082625973618629,0.1676128334567291,4.606104265904924e-07,4.668588880385266e-06,0.0004585435056492585,1.2811402998136608e-08,6.431866598119217e-11,5.190028604438276e-08,3.151673312320947e-05,2.2681002313794246e-21,0.00010191197718116778,1.7989999945826703e-15,2.214502102412478e-10,2.7032572754915013e-11,2.606839987062176e-16,4.042381133478377e-06,3.122801830266174e-12,1.3047966563770448e-09,0.0005366417021671211,7.130332947429947e-09,6.686225301406102e-06,1.0369109799561938e-05,0.0001537457155246015,3.492649166214203e-08,2.264983973340839e-07,5.6281247984689995e-06,0.0004040128282554383,6.403804735911485e-05,3.8188799854963293e-07,9.02747120730106e-10,1.1002186424497528e-09,3.979154976978454e-11,1.3184827116034807e-06
1.9784810071327076e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4117120160437882,0.20082518707473893,0.16761263391135106,4.6570097941966417e-07,4.692279768226068e-06,0.0004601227285403888,1.2927093488083082e-08,6.474943822513391e-11,5.212621561046746e-08,3.159138640506816e-05,2.2948757842461677e-21,0.00010216979662490828,1.812069611177404e-15,2.2259935479683313e-10,2.720922244989957e-11,2.6289188695651844e-16,4.0609125490314995e-06,3.129725173827969e-12,1.3078949743805383e-09,0.0005366388932016707,7.206880338317981e-09,6.729612389513524e-06,1.0368977204377565e-05,0.00015404193009857013,3.4921014134134745e-08,2.2650190883629475e-07,5.640943043609181e-06,0.0004049434590510841,6.432203450468375e-05,3.8267627178332655e-07,9.053435470714356e-10,1.1060662573113948e-09,3.996476108944237e-11,1.3242692687630086e-06
1.9830763516625795e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41171044597436707,0.20082411440737535,0.16761243436773235,4.708344056930077e-07,4.716020336954662e-06,0.00046170197208732314,1.3043533568984032e-08,6.518218871898632e-11,5.235254623605592e-08,3.166604491470134e-05,2.321909213943745e-21,0.00010242743476804025,1.8252060862154215e-15,2.2375191799897433e-10,2.7386507599098853e-11,2.651130426258006e-16,4.0794801135472695e-06,3.1366468091187746e-12,1.310993502777215e-09,0.0005366354326357703,7.284041923256227e-09,6.7731625012208546e-06,1.0368830497469572e-05,0.0001543377952167077,3.491553998447137e-08,2.2650536786433406e-07,5.653751778536012e-06,0.0004058738968946769,6.46063818428059e-05,3.8346385644712236e-07,9.079404758123747e-10,1.11192946016403e-09,4.013820884016094e-11,1.3300654515510766e-06
1.9876716961924514e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41170887658217054,0.20082304173410445,0.16761223482587226,4.760109453244768e-07,4.739810518964747e-06,0.000463281232645526,1.3160726052092668e-08,6.561692223408077e-11,5.2579277303741736e-08,3.174070863973616e-05,2.3492024372838158e-21,0.00010268489142448324,1.8384096132855882e-15,2.2490790452590073e-10,2.756442839126046e-11,2.6734751387807704e-16,4.098083784953137e-06,3.143566740101912e-12,1.3140922410525636e-09,0.0005366313303692039,7.361820796032044e-09,6.816875696743799e-06,1.0368669896430531e-05,0.0001546333104615218,3.491006928838809e-08,2.2650877506933895e-07,5.666551052514591e-06,0.0004068041412370893,6.489108780025421e-05,3.8425075302340235e-07,9.105379111402856e-10,1.117808248222709e-09,4.0311893198699926e-11,1.3358712395555894e-06
1.9922670407223233e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4117073078596416,0.2008219690549351,0.16761203528577012,4.812308387511102e-07,4.763650246931166e-06,0.0004648605066268524,1.3278673749689053e-08,6.605364354229027e-11,5.280640819635867e-08,3.181537756780042e-05,2.3767573810507797e-21,0.00010294216641305737,1.851680386093283e-15,2.26067319069909e-10,2.7742985012401577e-11,2.695953489469711e-16,4.1167235212091206e-06,3.150484970776124e-12,1.3171911886920918e-09,0.000536626596183064,7.440220053945526e-09,6.860752034747984e-06,1.0368495616274008e-05,0.00015492847541572445,3.490460212039489e-08,2.2651213109514063e-07,5.679340914615304e-06,0.00040773419153298883,6.517615080922686e-05,3.8503696198272847e-07,9.13135857198115e-10,1.1237026188873968e-09,4.048581228712871e-11,1.3416866123409387e-06
1.9968623852521952e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4117057397993351,0.2008208963698763,0.16761183574742536,4.86494326930164e-07,4.787539453807811e-06,0.0004664397904988805,1.3397379475053455e-08,6.64923574160258e-11,5.303393829697982e-08,3.1890051686522766e-05,2.404575982031001e-21,0.00010319925955742262,1.865018598460152e-15,2.2723016633730756e-10,2.7922177645807908e-11,2.71856596135611e-16,4.135399280307174e-06,3.157401505175253e-12,1.3202903451813345e-09,0.0005366212397411148,7.519242797752627e-09,6.904791572351093e-06,1.0368307869462482e-05,0.0001552232896622391,3.489913855421636e-08,2.265154365786762e-07,5.692121413694619e-06,0.00040866404724082745,6.546156930731753e-05,3.858224837816081e-07,9.157343180840011e-10,1.1296125693194407e-09,4.0659966128159905e-11,1.3475115494464127e-06
2.001457729782067e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41170417239391705,0.20081982367893703,0.16761163621083724,4.918016513362314e-07,4.8114780728255036e-06,0.0004680190807842524,1.3516846042439707e-08,6.693306862823231e-11,5.326186698891653e-08,3.196473098353279e-05,2.4326601870420514e-21,0.00010345617068601885,1.8784244443238577e-15,2.2839645104836146e-10,2.81020064720305e-11,2.7413130381651383e-16,4.154111020270532e-06,3.164316347367924e-12,1.3233897100058594e-09,0.000536615270591182,7.598892131608152e-09,6.9489943651250226e-06,1.0368106865935663e-05,0.00015551775278420675,3.489367866274949e-08,2.2651869214971933e-07,5.704892598339568e-06,0.00040959370782287294,6.574734173748604e-05,3.8660731886445457e-07,9.183332978513783e-10,1.1355380964580625e-09,4.0834355389425947e-11,1.3533460303862391e-06
2.006053074311939e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41170260563616295,0.2008187509821264,0.16761143667600517,4.971530539583488e-07,4.8354660374899e-06,0.0004695983740600214,1.3637076267048664e-08,6.737578195238516e-11,5.349019365571736e-08,3.203941544646134e-05,2.4610119529619722e-21,0.00010371289963200663,1.8918981177378366e-15,2.295661779372364e-10,2.828247166888286e-11,2.764195204314693e-16,4.172858699153075e-06,3.1712295014572286e-12,1.3264892826512765e-09,0.0005366086981664137,7.679171163008601e-09,6.993360467098043e-06,1.0367892813138266e-05,0.00015581186436499405,3.48882225181815e-08,2.2652189843085858e-07,5.717654516929087e-06,0.0004105231727451215,6.603346654802882e-05,3.8739146766437977e-07,9.209328005089406e-10,1.1414791975210502e-09,4.1008977809778736e-11,1.3591900346504966e-06
2.010648418841811e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4117010395189571,0.20081767827945338,0.1676112371429285,5.025487772970866e-07,4.859503281579367e-06,0.0004711776669570062,1.3758072965001636e-08,6.782050216248606e-11,5.3718917681167276e-08,3.2114105062940584e-05,2.4896332467585434e-21,0.00010396944623320861,1.905439812871049e-15,2.307393517519434e-10,2.846357341143981e-11,2.7872129449143226e-16,4.1916422750386865e-06,3.1781409715804125e-12,1.3295890626032459e-09,0.0005366015317865753,7.760083002734914e-09,7.037889930757004e-06,1.0367665916047035e-05,0.00015610562398820022,3.488277019194821e-08,2.265250560380406e-07,5.73040721764196e-06,0.0004114524414772623,6.631994219254948e-05,3.8817493060018897e-07,9.235328300201217e-10,1.1474358695015115e-09,4.118383319992232e-11,1.3650435417030415e-06
2.015243763371683e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116994740352902,0.2008166055709271,0.16761103761160667,5.079890643616306e-07,4.883589739142887e-06,0.0004727569561591521,1.3879838953313877e-08,6.826723403305947e-11,5.394803844928646e-08,3.218879982060423e-05,2.5185260455185805e-21,0.00010422581033205166,1.919049724007737e-15,2.319159772542838e-10,2.8645311872033796e-11,2.8103667457640056e-16,4.210461706040622e-06,3.185050761908565e-12,1.3326890493474835e-09,0.0005365937806594107,7.841630764795044e-09,7.082582807049515e-06,1.0367426377198253e-05,0.0001563990312376629,3.4877321754668936e-08,2.2652816558030541e-07,5.743150748385075e-06,0.0004123815134927231,6.660676712992967e-05,3.889577080785531e-07,9.261333903031951e-10,1.1534081090379558e-09,4.135892290759139e-11,1.3709065309814419e-06
2.0198391079015548e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116979091782593,0.20081553285655668,0.167610838082039,5.134741586668457e-07,4.907725344497956e-06,0.0004743362384028992,1.400237704986814e-08,6.871598233914882e-11,5.417755534432929e-08,3.22634997070877e-05,2.5476923364772432e-21,0.00010448199177550953,1.9327280455471757e-15,2.3309605921979293e-10,2.882768722025112e-11,2.8336570933529327e-16,4.22931695030086e-06,3.191958876646314e-12,1.335789242369771e-09,0.000536585453881883,7.923817566366446e-09,7.127439145386165e-06,1.0367174396714886e-05,0.00015669208569746624,3.487187727626644e-08,2.2653122765960566e-07,5.755885156839723e-06,0.0004133103882686023,6.689393982429983e-05,3.8973980049551614e-07,9.287344852314326e-10,1.15939591315364e-09,4.1534244275966566e-11,1.376778981898658e-06
2.0239749179784392e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116965013370844,0.20081456740863415,0.1676106585069274,5.184492554025191e-07,4.929489356607417e-06,0.00047575758381731615,1.4113323818972173e-08,6.912158381398392e-11,5.438445872966186e-08,3.2330733979845954e-05,2.57417748482079e-21,0.00010471239878141042,1.9450971865905267e-15,2.3416109222276453e-10,2.8992369710509914e-11,2.8547355562826814e-16,4.246317255897927e-06,3.1981747507824e-12,1.3385795920326162e-09,0.0005365774750313792,7.998334645418586e-09,7.167949649537899e-06,1.0366937140159797e-05,0.0001569555327325804,3.4866980687754335e-08,2.265339434425283e-07,5.767338364150831e-06,0.0004141462064977755,6.715269131626977e-05,3.9044309825869906e-07,9.310759309530533e-10,1.1647982419148455e-09,4.169223145470046e-11,1.3820722603882787e-06
2.0281107280553237e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41169509399309206,0.200813601955992,0.16761047893323577,5.23461021886029e-07,4.951293077932377e-06,0.000477178918687497,1.4224900334322843e-08,6.952882595151933e-11,5.459168203068709e-08,3.239797238792345e-05,2.6008872428004955e-21,0.0001049426576108688,1.957522039495117e-15,2.35228932340766e-10,2.915756833463411e-11,2.8759253723037803e-16,4.263346505876669e-06,3.2043892742347184e-12,1.3413701079894595e-09,0.0005365690436620846,8.073374150677995e-09,7.208592630584446e-06,1.0366690108590638e-05,0.00015721869336854299,3.4862087411893556e-08,2.2653662169249905e-07,5.778784255319372e-06,0.0004149818641661748,6.741172213926051e-05,3.911458417008535e-07,9.334178155971958e-10,1.1702131727819073e-09,4.185040726918121e-11,1.387373171061205e-06
2.032246538132208e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116936871414651,0.2008126364986369,0.16761029936096364,5.285096366785694e-07,4.97313646113978e-06,0.0004786002407408986,1.4337108651853866e-08,6.993771223382495e-11,5.479922479900915e-08,3.2465214922310656e-05,2.6278230803123022e-21,0.00010517276816155158,1.9700027462160436e-15,2.36299583083477e-10,2.9323283210543926e-11,2.897226897494397e-16,4.2804046697797595e-06,3.210602450136917e-12,1.3441607898655975e-09,0.0005365601661805479,8.148938360922235e-09,7.249368121361708e-06,1.0366433442988194e-05,0.000157481567302691,3.4857197498115247e-08,2.2653926283437763e-07,5.790222864605548e-06,0.0004158173609001572,6.767103118441232e-05,3.9184803108551656e-07,9.357601418926828e-10,1.1756407034579757e-09,4.2008769395701116e-11,1.3926816988537947e-06
2.0363823482090926e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116922807774523,0.20081167103657557,0.16761011979011056,5.335952786657163e-07,4.9950194590674975e-06,0.00048002154773788534,1.4449950828002341e-08,7.034824614330174e-11,5.500708658638338e-08,3.253246157399952e-05,2.6549864739836423e-21,0.00010540273033397039,1.982539448783268e-15,2.373730479694499e-10,2.948951445434576e-11,2.918640488381687e-16,4.297491717167157e-06,3.216814281643893e-12,1.346951637286384e-09,0.000536550848923688,8.225029556864202e-09,7.290276153702737e-06,1.0366167282815005e-05,0.00015774415423254102,3.4852310995423186e-08,2.2654186728908428e-07,5.801654226172906e-06,0.0004166526963283713,6.793061734623711e-05,3.925496666661484e-07,9.381029125388283e-10,1.1810808315278011e-09,4.216731694505712e-11,1.3979978286845339e-06
2.040518158285977e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41169087489636863,0.2008107055698148,0.16760994022067618,5.387181270556606e-07,5.0169420247230936e-06,0.0004814428374713722,1.4563428919693262e-08,7.076043116267969e-11,5.521526694471567e-08,3.259971233398368e-05,2.6823789071907888e-21,0.00010563254403144898,1.99513228930147e-15,2.384493305260774e-10,2.9656262180332875e-11,2.9401665019411732e-16,4.314607617615718e-06,3.2230247719316285e-12,1.3497426498772385e-09,0.0005365410981595723,8.301650021117815e-09,7.3313167584391015e-06,1.036589176603069e-05,0.00015800645385579182,3.48474279522922e-08,2.2654443547351146e-07,5.813078374024471e-06,0.00041748787008180594,6.819047952260093e-05,3.9325074868670413e-07,9.40446130204521e-10,1.186533553963155e-09,4.2326053511822567e-11,1.4033215454526026e-06
2.0442403873551734e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116896100124772,0.2008098366457177,0.16760977860939785,5.43360650455144e-07,5.036706125516996e-06,0.00048272198167301667,1.4666104610433296e-08,7.113281225782505e-11,5.540290127515492e-08,3.2660241523119486e-05,2.7072291573429992e-21,0.00010583924933544431,2.006513961225557e-15,2.3942039685794013e-10,2.980677681898521e-11,2.959636330930207e-16,4.330036572255338e-06,3.2286130690899424e-12,1.352254702119878e-09,0.0005365319569488401,8.371062851437693e-09,7.3683666767761315e-06,1.0365635913847394e-05,0.0001582422776198742,3.4843036211106936e-08,2.2654671616900854e-07,5.823353967307335e-06,0.0004182393879248842,6.842459056553557e-05,3.93881249410666e-07,9.425554104880228e-10,1.1914517704331356e-09,4.246907491695224e-11,1.4081193648812358e-06
2.0479626164243696e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41168834551269146,0.20080896771782442,0.167609616999268,5.480335875529983e-07,5.056502204222111e-06,0.00048400110856574425,1.4769298559408365e-08,7.150653611263536e-11,5.5590792958785655e-08,3.272077402611752e-05,2.732267227458839e-21,0.00010604583423210303,2.0179413237544134e-15,2.403937509512117e-10,2.99577099800643e-11,2.9791977726611887e-16,4.345488851089776e-06,3.2342002847947893e-12,1.354766887573944e-09,0.0005365224740930995,8.44090790615216e-09,7.405524023984975e-06,1.0365372691838552e-05,0.0001584778682007884,3.483864734578782e-08,2.265489681170706e-07,5.833623769428015e-06,0.00041899077424867233,6.865892349145734e-05,3.94511302113504e-07,9.446650568993955e-10,1.1963801846169393e-09,4.261224576158146e-11,1.412923306451256e-06
2.051684845493566e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116870813937291,0.20080809878614,0.16760945539028627,5.527370696551817e-07,5.07633022692861e-06,0.00048528021660683337,1.487301226706876e-08,7.188160526669557e-11,5.577894166925768e-08,3.2781309836415886e-05,2.757494213010488e-21,0.00010625229865666621,2.0294144806370253e-15,2.4136939539559826e-10,3.010906174311553e-11,2.998851088297857e-16,4.360964431974239e-06,3.239786421404578e-12,1.357279205966515e-09,0.0005365126540215186,8.511186853099347e-09,7.44278882046655e-06,1.0365102197514137e-05,0.00015871322537855444,3.483426139072279e-08,2.2655119161297485e-07,5.843887804866038e-06,0.00041974202878894727,6.889347750381284e-05,3.9514090695589556e-07,9.467750713216041e-10,1.2013187942027894e-09,4.275556891812937e-11,1.4177333591160187e-06
2.055407074562762e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41168581765234963,0.20080722985066937,0.1676092937824524,5.574712282748691e-07,5.0961901598349e-06,0.0004865593042740562,1.497724723414631e-08,7.225802225980102e-11,5.5967347080318035e-08,3.284184894745397e-05,2.7829112139413493e-21,0.00010645864254614225,2.040933535671042e-15,2.423473327865237e-10,3.0260832186502134e-11,3.018596539296777e-16,4.3764632927740905e-06,3.2453714812911237e-12,1.3597916570247189e-09,0.0005365025011198932,8.581901361278721e-09,7.480161085968196e-06,1.0364824527435905e-05,0.0001589483489333227,3.482987838000584e-08,2.2655338694860295e-07,5.854146097956006e-06,0.00042049315128303295,6.912825180820732e-05,3.95770064098824e-07,9.488854556179334e-10,1.2062675976056547e-09,4.2899040003986116e-11,1.422549511817515e-06
2.0591293036319585e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41168455428535333,0.2008063609114175,0.1676091321757661,5.622361951313881e-07,5.116081969246939e-06,0.0004878383700654788,1.5082004961645257e-08,7.26357896319561e-11,5.6156008865810674e-08,3.2902391352672536e-05,2.8085193346763134e-21,0.00010666486583928903,2.052498592702698e-15,2.4332756572511147e-10,3.041302138738667e-11,3.0384343874061506e-16,4.391985411364677e-06,3.2509554668395518e-12,1.3623042404757405e-09,0.0005364920197309601,8.653053100830673e-09,7.517640839584385e-06,1.0364539777224844e-05,0.00015918323864537676,3.4825498347441965e-08,2.2655555441375328e-07,5.864398672965312e-06,0.000421244141469704,6.936324561239496e-05,3.9639877369274253e-07,9.509962116326765e-10,1.2112265926138308e-09,4.3042660514914236e-11,1.4273717534853247e-06
2.062479309794235e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41168341757254284,0.200805578862862,0.16760898673072933,5.665511153760518e-07,5.1340118243681425e-06,0.0004889895093487994,1.5176735117346944e-08,7.29769369404643e-11,5.632602340340346e-08,3.295688232847345e-05,2.8317309671969307e-21,0.00010685036364403862,2.062946561607163e-15,2.44211740217498e-10,3.05503497686514e-11,3.05636766680365e-16,4.40597518522911e-06,3.255980137256001e-12,1.3645656785520794e-09,0.0005364823091791797,8.717464880525226e-09,7.551464535433032e-06,1.0364277526801036e-05,0.0001593944392692176,3.482155889215397e-08,2.2655748154058276e-07,5.873621121502201e-06,0.00042191991930014755,6.957492705541984e-05,3.969642297931645e-07,9.52896211373635e-10,1.2156983999582763e-09,4.317204880740472e-11,1.431716967892497e-06
2.065829315956511e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41168228115814814,0.2008047968112514,0.16760884128662168,5.70891193462928e-07,5.15196744784039e-06,0.0004901406286457083,1.527189101961391e-08,7.331918196552989e-11,5.6496245102546216e-08,3.3011375962469015e-05,2.8550991164414013e-21,0.00010703576367534052,2.0734319520566194e-15,2.450977781192109e-10,3.0688017459575446e-11,3.074376191336904e-16,4.419983763875692e-06,3.2610039411585308e-12,1.3668272234468605e-09,0.0005364723391418529,8.782233390450313e-09,7.585375324594699e-06,1.0364009686568853e-05,0.00015960545014261738,3.4817621900536984e-08,2.265593865320916e-07,5.882838975513231e-06,0.0004225955895628486,6.978678507875083e-05,3.975293236031259e-07,9.547965150008602e-10,1.2201784593461729e-09,4.330155678859485e-11,1.4360670972975225e-06
2.0691793221187875e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41168114503992054,0.20080401475658932,0.16760869584344285,5.752565258394586e-07,5.1699488153212804e-06,0.0004912917269026769,1.536747376320805e-08,7.366252655924555e-11,5.666667372567106e-08,3.306587224988053e-05,2.878624596887362e-21,0.00010722106589211338,2.0839548398555724e-15,2.459856813382349e-10,3.0826024513908565e-11,3.092460152424379e-16,4.43401113119542e-06,3.266026880313164e-12,1.369088874961319e-09,0.0005364621126970592,8.847359850427093e-09,7.619373219636117e-06,1.0363736324316409e-05,0.00015981627110568864,3.481368739662714e-08,2.2656126959391635e-07,5.892052252464015e-06,0.0004232711520704531,6.999881910926665e-05,3.9809405522232485e-07,9.566971238179197e-10,1.224666769278063e-09,4.34311841197551e-11,1.4404221336045377e-06
2.072529328281064e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116800092156369,0.20080323269887942,0.16760855040119266,5.796472090856692e-07,5.187955902537162e-06,0.0004924428030790042,1.5463484443047372e-08,7.400697257383787e-11,5.683730903527283e-08,3.3120371185930355e-05,2.9023082259783836e-21,0.0001074062702543799,2.0945153008401937e-15,2.4687545178624543e-10,3.096437098461956e-11,3.1106197416751593e-16,4.448057271085286e-06,3.27104895649441e-12,1.3713506328967333e-09,0.0005364516328956074,8.912845480974132e-09,7.653458232697808e-06,1.036345750723556e-05,0.00016002690199863707,3.480975540426295e-08,2.2656313093041377e-07,5.9012609697831395e-06,0.00042394660663653253,7.02110285752314e-05,3.986584247446501e-07,9.58598039115106e-10,1.2291633276652536e-09,4.35609351720069e-11,1.4447820687081283e-06
2.0758793344433402e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116788736830997,0.20080245063812538,0.16760840495987095,5.840633399135319e-07,5.205988685282672e-06,0.0004935938561467034,1.5559924154200674e-08,7.435252186166693e-11,5.700815079390882e-08,3.3174872765841834e-05,2.9261508241300423e-21,0.00010759137672325652,2.1051134108782718e-15,2.4776709137859723e-10,3.11030569238975e-11,3.1288551508887555e-16,4.4621221674481444e-06,3.276070171485218e-12,1.3736124970544216e-09,0.0005364409027613208,8.978691503295276e-09,7.687630375494592e-06,1.0363173301927984e-05,0.00016023734266176293,3.4805825947105285e-08,2.2656497074337934e-07,5.910465144822905e-06,0.0004246219530756288,7.042341290628866e-05,3.9922243226858576e-07,9.604992621686795e-10,1.233668133505859e-09,4.3690803946137597e-11,1.4491468944957335e-06
2.078894339989389e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41167785195146395,0.20080174678084706,0.16760827406347503,5.880596953791878e-07,5.222240139480473e-06,0.0004946297833102821,1.5647087621203702e-08,7.466446105041283e-11,5.716208469440924e-08,3.3223926444316875e-05,2.947745761486613e-21,0.00010775788881513336,2.1146839625834125e-15,2.4857116671612294e-10,3.1228164557367375e-11,3.14533200392429e-16,4.474796597659484e-06,3.2805885301394806e-12,1.3756482654522107e-09,0.0005364310340835083,9.038262068218735e-09,7.718459809274785e-06,1.0362912964790728e-05,0.00016042657648016403,3.480229162266297e-08,2.2656660833835758e-07,5.918745032979038e-06,0.00042522967226974167,7.06147078436021e-05,3.997297296041432e-07,9.622106270937132e-10,1.2377295088194647e-09,4.3807788258452975e-11,1.4530794125272765e-06
2.081607844980833e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116769325922419,0.20080111330719314,0.16760815625736142,5.916741645112412e-07,5.236884212474888e-06,0.0004955621004454785,1.572583328559728e-08,7.494597279134116e-11,5.7300767873748313e-08,3.3268076579766746e-05,2.9672923671163765e-21,0.00010790768185339073,2.123323631282143e-15,2.4929613148308126e-10,3.1340996592570295e-11,3.160213929514235e-16,4.486216553808723e-06,3.2846544588353313e-12,1.377480530317231e-09,0.0005364219827722952,9.09212674874989e-09,7.746266655762961e-06,1.0362675014925977e-05,0.00016059675496641777,3.479911251671676e-08,2.2656806752681368e-07,5.926193808901035e-06,0.0004257765444226705,7.078699365388295e-05,4.001860466167285e-07,9.63751070293855e-10,1.241390456008001e-09,4.391315802359537e-11,1.4566220552764548e-06
2.084321349972277e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116760134206108,0.2008004798315484,0.1676080384518566,5.953055021879369e-07,5.251545101490359e-06,0.0004964944006324389,1.580486238496935e-08,7.522821168382695e-11,5.743958608232202e-08,3.331222844136484e-05,2.9869447408487523e-21,0.00010805741059819483,2.131988136523553e-15,2.5002232601321374e-10,3.145405144328878e-11,3.175145942228481e-16,4.497648787477352e-06,3.288719825701652e-12,1.3793128645215675e-09,0.0005364127725067469,9.146230055847394e-09,7.774130687505867e-06,1.0362433646351233e-05,0.00016076680835925221,3.479593511557196e-08,2.2656951294795486e-07,5.933639635260057e-06,0.00042632334530683704,7.095939318353553e-05,4.006421262764721e-07,9.652917176421898e-10,1.2450568112775208e-09,4.401860610914719e-11,1.4601678923505806e-06
2.0870348549637213e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41167509443545114,0.20079984635391496,0.16760792064696045,5.989537600566419e-07,5.266222793792575e-06,0.0004974266833487847,1.588417550155047e-08,7.551117871254302e-11,5.757853919406264e-08,3.335638202657477e-05,3.0067033244227333e-21,0.00010820707503093873,2.140677518687422e-15,2.507497513314389e-10,3.1567329135732807e-11,3.190128144360749e-16,4.509093290121454e-06,3.2927846317019335e-12,1.3811452679597189e-09,0.0005364034048429643,9.20057263977182e-09,7.802051909913446e-06,1.0362188893347034e-05,0.00016093673657398473,3.479275943144023e-08,2.265709447060579e-07,5.941082521141231e-06,0.0004268700748254981,7.113190613207479e-05,4.010979686264367e-07,9.66832569792285e-10,1.2487285736935996e-09,4.41241327538251e-11,1.46371691942187e-06
2.0897483599551654e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41167417563565417,0.2007992128742947,0.16760780284267288,6.026189898202716e-07,5.280917276675816e-06,0.0004983589480773961,1.5963773217625747e-08,7.579487486221812e-11,5.771762708292894e-08,3.340053733286071e-05,3.0265685608684986e-21,0.00010835667513346701,2.149391818167035e-15,2.5147840846423765e-10,3.1680829695770423e-11,3.2051606382859855e-16,4.5205500531993995e-06,3.2968488778031945e-12,1.3829777405262039e-09,0.0005363938813258517,9.255155151054993e-09,7.830030328213363e-06,1.0361940789948723e-05,0.00016110653952597625,3.478958547646315e-08,2.2657236290483221e-07,5.94852247560934e-06,0.00042741673288230374,7.130453219959848e-05,4.01553573707911e-07,9.68373627392415e-10,1.2524057423076274e-09,4.4229738384281994e-11,1.4672691321589143e-06
2.0924618649466096e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.41167325702012164,0.2007985793926896,0.16760768503899376,6.063012432370629e-07,5.295628537462803e-06,0.0004992911943063731,1.6043656115532942e-08,7.60793011176368e-11,5.7856849622906065e-08,3.344469435768728e-05,3.046540894509536e-21,0.00010850621088807247,2.158131075369179e-15,2.522082984396485e-10,3.179455314892944e-11,3.2202435264603443e-16,4.532019068171807e-06,3.300912564975959e-12,1.3848102821155615e-09,0.000536384203489195,9.309978240495724e-09,7.858065947451156e-06,1.0361689369948366e-05,0.00016127621713063202,3.4786413262705827e-08,2.2657376764709238e-07,5.955959507708183e-06,0.00042796331938129773,7.147727108678519e-05,4.020089415623796e-07,9.699148910854033e-10,1.256088316342643e-09,4.433542166928219e-11,1.470824526226602e-06
2.0951753699380537e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4116723385877656,0.2007979459091016,0.167607567235923,6.100005721203486e-07,5.310356563504543e-06,0.000500223421528999,1.6123824777660674e-08,7.636445846363885e-11,5.7996206688005554e-08,3.348885309851969e-05,3.066620770964767e-21,0.0001086556822774928,2.166895330714117e-15,2.529394222872645e-10,3.1908499520397007e-11,3.235376911421081e-16,4.5435003265015e-06,3.304975694194235e-12,1.386642892622353e-09,0.0005363743728557553,9.36504255915555e-09,7.886158772490439e-06,1.0361434666896197e-05,0.00016144576930340158,3.478324280214441e-08,2.2657515903499109e-07,5.963393626440694e-06,0.0004285098342269333,7.16501224948925e-05,4.024640722287026e-07,9.714563615083268e-10,1.259776294825379e-09,4.4441182954141865e-11,1.4743830972858256e-06
