Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61),SX(245),C2H4(52)
1.0838422750635274e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12337419600218479,0.11844721863196767,0.022704672152388812,3.944817259527628e-12,3.1105510730320375e-05,2.1775905066705203e-07,2.4463854166906583e-21,1.9886355208801818e-10,1.2704199420960191e-10,5.194029333902248e-17,1.4911714467135314e-43,6.500840520643429e-20,2.2456779804441593e-27,2.3829796353137787e-08,1.2593338114377775e-26,2.0032547462395184e-22,1.2653780779505297e-16,1.0922217733339793e-16,1.0196864317756716e-19,8.6955668136946e-05,6.705802817110082e-16,3.860929815680362e-09,0.00017312071069576352,0.00018530053730054808,4.671094810307252e-09,2.0689201706666385e-07,3.008176974482527e-05,1.539508695787142e-06,2.3955924448835234e-10,6.115980407688878e-08,4.076366989682556e-09,6.054445490347919e-12,7.252217297779194e-11,1.7279920339299693e-05,7.884058912619018e-11,2.3678799910087565e-07,1.1893713259850944e-08,2.62749821699052e-18,6.378585331541249e-36
1.0875136923153467e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12337254990030617,0.11844648289220486,0.02270427878131472,3.997082607074721e-12,3.126380920912217e-05,2.2035242842820496e-07,2.4713314571708322e-21,1.9994276611633152e-10,1.2762071578921915e-10,5.216016317968059e-17,1.5198840495489054e-43,6.546462165245486e-20,2.269925553917073e-27,2.388607172047623e-08,1.2707191901247277e-26,2.014823955482206e-22,1.2667129574628456e-16,1.0935196163881661e-16,1.0279741075520813e-19,8.730322104823319e-05,6.807477382678643e-16,3.8868944539784895e-09,0.00017363345212224104,0.00018586502560603813,4.659051782756865e-09,2.0699391941873916e-07,3.0235772725000534e-05,1.5413803508771812e-06,2.4313793842673776e-10,6.096913442823767e-08,4.0966816259043426e-09,6.0596480128137636e-12,7.264354489667929e-11,1.7344021964740084e-05,7.934365181709316e-11,2.3824075591211685e-07,1.1834253806838717e-08,2.6457113992000263e-18,6.433550016505793e-36
1.0908179678419842e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12337106866041649,0.1184458208282888,0.022703924762149153,4.04455810614438e-12,3.140639455203515e-05,2.227041298748656e-07,2.4939260604944006e-21,2.0091496211793095e-10,1.2814178919744626e-10,5.235801814961893e-17,1.5460945708394148e-43,6.587631070394293e-20,2.2918825378023468e-27,2.3936592023136622e-08,1.2810156504432303e-26,2.025249542228495e-22,1.2679077225729607e-16,1.094681966095406e-16,1.0354628228098006e-19,8.761599440467672e-05,6.900060856325863e-16,3.910332948937161e-09,0.00017409473288986034,0.0001863729402881038,4.648264316787142e-09,2.070849920100491e-07,3.0374485954332402e-05,1.5430579403680324e-06,2.4639309243776437e-10,6.079855808785772e-08,4.114979321984513e-09,6.064290585426264e-12,7.275235929209163e-11,1.7401690403795608e-05,7.979718141929989e-11,2.395503105300785e-07,1.1781257732675387e-08,2.6621445253521137e-18,6.483233158028581e-36
1.0941222433686217e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12336958765893251,0.11844515886084604,0.022703570757003657,4.09244973275662e-12,3.154908981397011e-05,2.2507262349510127e-07,2.5166566958867844e-21,2.0188800846096408e-10,1.2866307324020804e-10,5.255584601771249e-17,1.5726583231764832e-43,6.628903361493032e-20,2.3139668207596766e-27,2.3986992065650707e-08,1.2913591385189617e-26,2.0356876363480247e-22,1.2690962465728845e-16,1.095838945272479e-16,1.0429797714453912e-19,8.792874429006621e-05,6.993672950122364e-16,3.933838022834622e-09,0.0001745558375689587,0.00018688073733698143,4.63752509504409e-09,2.07175464469616e-07,3.051330323022374e-05,1.5447290404825294e-06,2.496809892681665e-10,6.062894578710631e-08,4.133290692670733e-09,6.068895792847711e-12,7.286077748337914e-11,1.7459337106691933e-05,8.025143886303371e-11,2.408618209614973e-07,1.1728746457617202e-08,2.6786166260078737e-18,6.533119856687802e-36
1.0974265188952592e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12336810689571731,0.11844449698984236,0.022703216765876288,4.140759830988802e-12,3.169189437319289e-05,2.2745796735513096e-07,2.5395237490974496e-21,2.0286189989838205e-10,1.291845664245865e-10,5.275364613222234e-17,1.5995786834660766e-43,6.670278769073355e-20,2.3361785873632764e-27,2.403727238088785e-08,1.3017496730570436e-26,2.0461381504988888e-22,1.2702785644490468e-16,1.0969905902684221e-16,1.0505249486486761e-19,8.824147024220527e-05,7.088322300049034e-16,3.957409636844758e-09,0.00017501676674333552,0.00018738841731766174,4.626833815331724e-09,2.0726534226278463e-07,3.0652223900249744e-05,1.5463936966320947e-06,2.5300184177460576e-10,6.046028962334235e-08,4.151615657197488e-09,6.0734638683247034e-12,7.296880141115767e-11,1.7516962146706467e-05,8.070641968977418e-11,2.421752790242875e-07,1.167671484297097e-08,2.6951275895603378e-18,6.583210057079479e-36
1.1007307944218967e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12336662637063471,0.11844383521524371,0.02270286278876509,4.189490750676514e-12,3.1834807613050065e-05,2.2986021947815496e-07,2.5625276056514145e-21,2.0383663122695674e-10,1.2970626727162823e-10,5.2951417847931774e-17,1.6268590466399765e-43,6.711757024042061e-20,2.358518020915471e-27,2.4087433498735406e-08,1.3121872723789528e-26,2.0566009978624822e-22,1.2714547109113328e-16,1.0981369371169479e-16,1.0580983495167896e-19,8.855417180357991e-05,7.184017588674027e-16,3.981047752337231e-09,0.00017547752099157356,0.00018789598078982676,4.616190177898059e-09,2.0735463079334353e-07,3.079124731732766e-05,1.5480519538040885e-06,2.563558633497876e-10,6.029258177822579e-08,4.169954135468454e-09,6.077995044009232e-12,7.307643300918056e-11,1.7574565597194064e-05,8.116211946114267e-11,2.4349067659062335e-07,1.162515781670711e-08,2.711677304783491e-18,6.633503702516498e-36
1.1040350699485342e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12336514608354926,0.11844317353701603,0.022702508825668117,4.2386448474098465e-12,3.197782892191698e-05,2.3227943784425863e-07,2.5856686508503815e-21,2.048121972868397e-10,1.3022817431618342e-10,5.314916052607324e-17,1.6545028256591253e-43,6.753337857683192e-20,2.3809853034535426e-27,2.413747594611432e-08,1.3226719544250998e-26,2.0670760921410912e-22,1.2726247203959922e-16,1.0992780215401115e-16,1.06569996905512e-19,8.886684852129512e-05,7.280767545250485e-16,4.0047523308773434e-09,0.00017593810088709712,0.0001884034283079106,4.605593885432212e-09,2.074433354052592e-07,3.0930372839661966e-05,1.549703856566957e-06,2.597432679206473e-10,6.012581451697938e-08,4.18830604805e-09,6.082489550723647e-12,7.318367420446873e-11,1.763214753157928e-05,8.161853375886998e-11,2.4480800558649397e-07,1.1574070372522376e-08,2.7282656607482033e-18,6.684000735042287e-36
1.1073393454751717e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12336366603432614,0.11844251195512549,0.02270215487658341,4.2882244825297094e-12,3.212095769314732e-05,2.3471568039031723e-07,2.60894726977387e-21,2.0578859296113309e-10,1.307502861067505e-10,5.3346873534257003e-17,1.682513451516518e-43,6.795021001660087e-20,2.403580615756522e-27,2.4187400246995067e-08,1.333203736757354e-26,2.0775633475552757e-22,1.27378862706851e-16,1.1004138789513666e-16,1.073329802178232e-19,8.917949994701106e-05,7.378580945814041e-16,4.0285233342256635e-09,0.00017639850699823032,0.000188910760421159,4.595044642540019e-09,2.075314613833969e-07,3.106959983069128e-05,1.5513494490750052e-06,2.631642699465392e-10,5.995998018798077e-08,4.206671316166012e-09,6.086947617913286e-12,7.32905269162777e-11,1.7689708023349306e-05,8.20756581847514e-11,2.461272579912672e-07,1.1523447568815885e-08,2.744892546860568e-18,6.734701095444411e-36
1.1106436210018092e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12336218622283125,0.11844185046953833,0.02270180094150902,4.3382320231242154e-12,3.226419332502383e-05,2.3716900500990241e-07,2.632363847280346e-21,2.0676581317546887e-10,1.312726012053211e-10,5.354455624640167e-17,1.7108943732397658e-43,6.83680618801735e-20,2.4263041373519283e-27,2.4237206922413913e-08,1.3437826365615433e-26,2.0880626788411028e-22,1.2749464648264275e-16,1.1015445444584814e-16,1.0809878437107783e-19,8.94921256368806e-05,7.47746661328014e-16,4.052360724337466e-09,0.0001768587398882546,0.00018941797767368782,4.58454215627751e-09,2.0761901395373006e-07,3.1208927659034824e-05,1.552988775073234e-06,2.666190844174301e-10,5.979507122081819e-08,4.225049861690808e-09,6.0913694737954875e-12,7.339699305695269e-11,1.7747247146047278e-05,8.253348836059274e-11,2.474484258372587e-07,1.1473284527664525e-08,2.761557852861469e-18,6.785604723268067e-36
1.1139478965284467e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12336070664893131,0.11844118908022082,0.022701447020443005,4.3886698420250435e-12,3.2407535220709315e-05,2.3963946955318936e-07,2.6559187680083507e-21,2.0774385289758896e-10,1.3179511818722865e-10,5.374220804266467e-17,1.739649057893471e-43,6.878693149182795e-20,2.4491560465224854e-27,2.428689649048881e-08,1.3544086706499387e-26,2.0985740012474732e-22,1.2760982673021281e-16,1.1026700528666108e-16,1.0886740883884019e-19,8.980472515148833e-05,7.57743341754127e-16,4.076264463362292e-09,0.00017731880011546465,0.00018992508060454097,4.574086135795973e-09,2.0770599828417486e-07,3.1348355698440075e-05,1.5546218779023198e-06,2.7010792685209345e-10,5.963108012544284e-08,4.243441607141373e-09,6.095755345396327e-12,7.350307453093515e-11,1.7804764973265526e-05,8.299201992816162e-11,2.4877150120930456e-07,1.1423576433848859e-08,2.7782614688450444e-18,6.836711556829387e-36
1.1172521720550842e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12335922731249363,0.11844052778713943,0.02270109311338341,4.439540317803869e-12,3.2550982788197766e-05,2.4212713182686486e-07,2.679612416377622e-21,2.0872270713692824e-10,1.3231783564099636e-10,5.393982830937364e-17,1.7687809905813917e-43,6.920681617969355e-20,2.47213652031281e-27,2.4336469466435204e-08,1.3650818554637368e-26,2.109097230533569e-22,1.277244067865587e-16,1.1037904386815427e-16,1.0963885308586342e-19,9.011729805579048e-05,7.678490275564051e-16,4.1002345136436045e-09,0.0001777786882332244,0.00019043206974774765,4.563676292595335e-09,2.0779241948563326e-07,3.148788332773053e-05,1.556248800503483e-06,2.7363101329630457e-10,5.9467999490980064e-08,4.2618464756712155e-09,6.100105458473091e-12,7.360877323551596e-11,1.7862261578638866e-05,8.345124854914359e-11,2.500964762443345e-07,1.1374318533933773e-08,2.7950032852269112e-18,6.888021533228583e-36
1.1205564475817217e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1233577482133863,0.11843986659026066,0.0227007392203283,4.49084583476878e-12,3.269453544026604e-05,2.4463204959403607e-07,2.703445176590223e-21,2.0970237094420322e-10,1.3284075216818947e-10,5.4137416438958694e-17,1.798293674448349e-43,6.962771327576951e-20,2.4952457345360578e-27,2.4385926362581877e-08,1.3758022070755138e-26,2.119632282966246e-22,1.278383899627099e-16,1.1049057361128117e-16,1.104131165681778e-19,9.042984391905546e-05,7.780646151486171e-16,4.124270837718371e-09,0.0001782384047900218,0.00019093894563237913,4.5533123401837656e-09,2.0787828261277883e-07,3.16275099307547e-05,1.5578695854231032e-06,2.7718856032103774e-10,5.930582198515751e-08,4.280264391064453e-09,6.10442003747854e-12,7.371409106028609e-11,1.7919737035838074e-05,8.391116990509442e-11,2.514233431309511e-07,1.1325506135347012e-08,2.8117831927487954e-18,6.939534588362997e-36
1.1238607231083592e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12335626935147807,0.1184392054895512,0.02270038534127571,4.542588782960763e-12,3.2838192594426626e-05,2.471542805741407e-07,2.727417432631654e-21,2.1068283941100723e-10,1.333638663832681e-10,5.433497182988578e-17,1.8281906306818415e-43,7.004962011594307e-20,2.518483863780527e-27,2.443526768838703e-08,1.3865697411916575e-26,2.130179075317356e-22,1.279517795439956e-16,1.1060159790767158e-16,1.1119019873317852e-19,9.074236231480528e-05,7.883910056713182e-16,4.148373398316566e-09,0.00017869795032952326,0.0001914457087826044,4.542993994411077e-09,2.0796359266459584e-07,3.17672348963353e-05,1.5594842748172915e-06,2.8078078502066754e-10,5.9144540352818766e-08,4.298695277729181e-09,6.108699305612834e-12,7.381902988755006e-11,1.79771914185637e-05,8.437177969738814e-11,2.527520941090129e-07,1.1277134605463591e-08,2.828601082480747e-18,6.991250656940036e-36
1.1271649986349967e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12335479072663852,0.11843854448497775,0.02270003147622371,4.5947715581501915e-12,3.29819536728807e-05,2.49693882442858e-07,2.75152956827198e-21,2.1166410766940924e-10,1.3388717691344334e-10,5.453249388659097e-17,1.8584753985133863e-43,7.047253404000715e-20,2.541851081416233e-27,2.4484493950454202e-08,1.3973844731547812e-26,2.1407375248610787e-22,1.2806457879031022e-16,1.1071212011992353e-16,1.119700990197118e-19,9.105485282075836e-05,7.988291050015101e-16,4.172542158360676e-09,0.00017915732539062695,0.00019195235971774467,4.532720973089774e-09,2.0804835458512263e-07,3.1907057618219404e-05,1.5610929104565028e-06,2.8440790501117074e-10,5.898414741522913e-08,4.317139060690697e-09,6.112943484843995e-12,7.392359159165132e-11,1.8034624800539977e-05,8.483307364716481e-11,2.540827214692219e-07,1.1229199370692873e-08,2.8454568458259455e-18,7.043169672489933e-36
1.1304692741616342e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12335331233873786,0.11843788357650717,0.022699677625170347,4.647396561833364e-12,3.312581810247172e-05,2.5225091283202085e-07,2.7757819670669355e-21,2.126461708915564e-10,1.3441068239853394e-10,5.4729982019415423e-17,1.889151535219639e-43,7.089645239167782e-20,2.565347559601438e-27,2.4533605652548164e-08,1.4082464179461189e-26,2.1513075493713107e-22,1.2817679093637418e-16,1.1082214358190221e-16,1.1275281685816086e-19,9.136731501877278e-05,8.093798237622911e-16,4.196777080965246e-09,0.00017961653050751572,0.00019245889895232835,4.522492996382187e-09,2.0813257326422329e-07,3.204697749502851e-05,1.562695533730106e-06,2.8807013842833173e-10,5.882463606868277e-08,4.335595665585516e-09,6.11715279589072e-12,7.402777803963057e-11,1.8092037255508854e-05,8.529504749527979e-11,2.554152175527147e-07,1.1181695915601412e-08,2.8623503745071014e-18,7.095291567378402e-36
1.1337735496882717e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12335183418764704,0.11843722276410636,0.022699323788113693,4.700466201229044e-12,3.326978531463949e-05,2.548254293295285e-07,2.800175012359041e-21,2.136290242892819e-10,1.3493438149082626e-10,5.492743564454114e-17,1.9202226161232504e-43,7.132137251861103e-20,2.5889734692891544e-27,2.4582603295610778e-08,1.4191555901879048e-26,2.1618890671190396e-22,1.282884191919924e-16,1.1093167159903114e-16,1.135383516705305e-19,9.167974849479066e-05,8.200440773324895e-16,4.221078129436397e-09,0.00018007556620970916,0.00019296532699614372,4.5123097863021625e-09,2.0821625353836367e-07,3.218699393021015e-05,1.5642921856508062e-06,2.917677039259492e-10,5.8665999284116225e-08,4.354065018655296e-09,6.1213274581994556e-12,7.413159109047936e-11,1.814942885722413e-05,8.575769700225197e-11,2.56749574750656e-07,1.1134619782041033e-08,2.879281560569832e-18,7.147616272819159e-36
1.1370778252149092e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12335035627323779,0.11843656204774239,0.022698969965051784,4.753982889275041e-12,3.341385474537491e-05,2.574174894792603e-07,2.82470908727871e-21,2.1461266311371654e-10,1.3545827285493428e-10,5.5124854183927736e-17,1.9516922345934924e-43,7.174729177241927e-20,2.612728980233604e-27,2.4631487377776854e-08,1.4301120041457349e-26,2.1724819968696995e-22,1.283994667423088e-16,1.1104070744858752e-16,1.1432670287053059e-19,9.19921528387835e-05,8.308227858562841e-16,4.245445267271314e-09,0.00018053443302211493,0.00019347164435429252,4.5021710672819465e-09,2.082994001912028e-07,3.232710633198911e-05,1.5658829068589928e-06,2.9550082067404513e-10,5.850823010549423e-08,4.3725470467407356e-09,6.125467689968267e-12,7.423503259595001e-11,1.8206799679445805e-05,8.622101794820996e-11,2.5808578550383803e-07,1.1087966568307475e-08,2.89625029637792e-18,7.200143718886318e-36
1.1403821007415467e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12334887859538253,0.11843590142738235,0.022698616155982693,4.807949044624831e-12,3.355802583517509e-05,2.6002715078099034e-07,2.8493845747453576e-21,2.1559708265490566e-10,1.35982355167664e-10,5.5322237065249877e-17,1.9835640020466215e-43,7.217420750868775e-20,2.6366142609966453e-27,2.46802583943901e-08,1.4411156737309055e-26,2.183086257880527e-22,1.2850993674805858e-16,1.1114925437998092e-16,1.151178698636593e-19,9.230452764469794e-05,8.417168742528085e-16,4.269878458157721e-09,0.00018099313146507966,0.00019397785152724131,4.492076565428688e-09,2.0838201795433296e-07,3.246731411332031e-05,1.5674677376270504e-06,2.992697083570768e-10,5.835132164962925e-08,4.391041677275273e-09,6.129573708149087e-12,7.433810439943207e-11,1.8264149795934588e-05,8.668500613283746e-11,2.594238423022822e-07,1.104173192828713e-08,2.913256474619118e-18,7.252873834526665e-36
1.1436863762681842e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1233474011539544,0.11843524090299351,0.022698262360904473,4.862367091644174e-12,3.370229802899921e-05,2.626544706903034e-07,2.8742018574685006e-21,2.1658227824142946e-10,1.3650662711787634e-10,5.551958372183565e-17,2.0158415479459917e-43,7.260211708698985e-20,2.660629478954165e-27,2.4728916838018868e-08,1.452166612502739e-26,2.1937017698979314e-22,1.2861983234581587e-16,1.11257315615044e-16,1.1591185204728473e-19,9.26168725104029e-05,8.527272722257435e-16,4.294377665973361e-09,0.00018145166205443895,0.00019448394901087391,4.482026009441008e-09,2.0846411150788428e-07,3.260761669184073e-05,1.5690467178636614e-06,3.030745871721498e-10,5.8195267104219286e-08,4.409548838279394e-09,6.133645728459492e-12,7.44408083372933e-11,1.832147928044651e-05,8.714965737531863e-11,2.607637376848453e-07,1.0995911570647831e-08,2.9302999882921225e-18,7.305806547571799e-36
1.1469906517948217e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1233459239488273,0.11843458047454315,0.022697908579815195,4.917239460407785e-12,3.3846670776224564e-05,2.6529950661851096e-07,2.8991613179488574e-21,2.175682452400279e-10,1.3703108740635602e-10,5.571689359260557e-17,2.0485285198019386e-43,7.303101787090273e-20,2.684774800302431e-27,2.477746319847209e-08,1.4632648336708884e-26,2.2043284531548664e-22,1.2872915664823967e-16,1.1136489434830002e-16,1.1670864881072618e-19,9.292918703763723e-05,8.638549142728915e-16,4.318942854785468e-09,0.00018191002530156672,0.0001949899372965407,4.472019129358527e-09,2.0854568548133342e-07,3.274801348982401e-05,1.5706198871179806e-06,3.069156778272351e-10,5.8040059728324514e-08,4.428068458354527e-09,6.137683965356354e-12,7.454314623708656e-11,1.837878820672767e-05,8.761496751428263e-11,2.62105464238829e-07,1.0950501258004196e-08,2.9473807307164022e-18,7.35894178475016e-36
1.1502949273214592e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12334444697987583,0.1184339201419987,0.022697554812712902,4.972568586696017e-12,3.3991143530603534e-05,2.6796231593256867e-07,2.924263338479446e-21,2.185549790552297e-10,1.3755573474567646e-10,5.591416612201249e-17,2.081628583171415e-43,7.346090722802222e-20,2.7090503900644124e-27,2.4825897962814864e-08,1.4744103500976266e-26,2.214966228368208e-22,1.2883791274431527e-16,1.1147199374725622e-16,1.175082595353343e-19,9.32414708319582e-05,8.751007396957418e-16,4.343573988850223e-09,0.0001823682217134242,0.00019549581687111032,4.462055658217456e-09,2.0862674445397276e-07,3.288850393413272e-05,1.572187284583804e-06,3.1079320153938654e-10,5.788569284961205e-08,4.446600466677565e-09,6.14168863207003e-12,7.464511991989805e-11,1.8436076648509104e-05,8.808093240774749e-11,2.6344901459959235e-07,1.0905496806153968e-08,2.964498595515702e-18,7.41227947169894e-36
1.1535992028480967e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12334297024697538,0.11843325990532767,0.02269720105959567,5.028356911991581e-12,3.413571575022047e-05,2.706429559549943e-07,2.9495083011466762e-21,2.195424751289859e-10,1.3808056786007487e-10,5.611140075998218e-17,2.11514542165739e-43,7.389178252997732e-20,2.7334564120960642e-27,2.4874221615384437e-08,1.4856031743001185e-26,2.2256150167361197e-22,1.2894610369959444e-16,1.115786169526537e-16,1.1831068359457028e-19,9.355372350269088e-05,8.864656926090143e-16,4.368271032612187e-09,0.00018282625179260768,0.00019600158821701715,4.4521353297124e-09,2.0870729295579517e-07,3.302908745617514e-05,1.573748949103578e-06,3.147073800329623e-10,5.773215986604306e-08,4.465144792994554e-09,6.1456599405709406e-12,7.474673119704124e-11,1.8493344679501873e-05,8.85475479330629e-11,2.647943814501698e-07,1.0860894083247632e-08,2.981653476638103e-18,7.465819532975846e-36
1.1569034783747342e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12334149375000202,0.11843259976449767,0.022696847320461552,5.0846068834762735e-12,3.4280386897449954e-05,2.7334148396378703e-07,2.9748965878314415e-21,2.2053072894030678e-10,1.3860558548531646e-10,5.630859696185485e-17,2.149082736908008e-43,7.432364115244452e-20,2.7579930290925727e-27,2.4922434637805704e-08,1.4968433184526723e-26,2.2362747399354347e-22,1.2905373255642995e-16,1.1168476707877128e-16,1.191159203540844e-19,9.386594466287815e-05,8.979507219502022e-16,4.393033950703753e-09,0.00018328411603739652,0.00019650725181231284,4.4422578814793215e-09,2.0878733546777688e-07,3.3169763491857065e-05,1.5753049191725297e-06,3.1865843553784614e-10,5.757945424130681e-08,4.4837013676158035e-09,6.149598101631536e-12,7.484798187465381e-11,1.8550592373392187e-05,8.901480998685262e-11,2.661415575208905e-07,1.0816689009085701e-08,2.9988452683226296e-18,7.519561892070794e-36
1.1602077539013717e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12334001748883257,0.1184319397194764,0.022696493595308627,5.141320954027745e-12,3.442515643891422e-05,2.760579571923468e-07,3.0004285802102028e-21,2.2151973600490374e-10,1.3913078636857895e-10,5.650575418832717e-17,2.1834442486155168e-43,7.475648047516166e-20,2.7826604025945716e-27,2.4970537509007238e-08,1.5081307943889777e-26,2.2469453201190356e-22,1.2916080233421094e-16,1.1179044721364185e-16,1.1992396917179378e-19,9.417813392923175e-05,9.095567814890802e-16,4.4178627079445606e-09,0.00018374181494179958,0.00019701280813071026,4.432423050284958e-09,2.0886687642303887e-07,3.33105314815419e-05,1.5768552329424962e-06,3.226465907876759e-10,5.742756950933321e-08,4.502270121409148e-09,6.153503324737738e-12,7.494887374701704e-11,1.8607819803836615e-05,8.948271448495626e-11,2.674905355890028e-07,1.0772877554258804e-08,3.0160738651422265e-18,7.573506471417421e-36
1.1635120294280092e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12333854146334462,0.11843127977023163,0.022696139884134946,5.198501582216292e-12,3.457002384544304e-05,2.7879243282939534e-07,3.0261046597560762e-21,2.2250949187483383e-10,1.396561692683107e-10,5.670287190539511e-17,2.2182336945149534e-43,7.519029788194139e-20,2.8074586929943194e-27,2.501853070523633e-08,1.5194656136043268e-26,2.257626679913254e-22,1.2926731602959028e-16,1.118956604193934e-16,1.20734829397959e-19,9.449029092208378e-05,9.21284829837227e-16,4.44275726934094e-09,0.00018419934899560188,0.00019751825764163745,4.422630579126603e-09,2.0894592020667064e-07,3.345139086999999e-05,1.57839992822606e-06,3.2667206901806614e-10,5.727649926546705e-08,4.520850985796081e-09,6.157375818225988e-12,7.504940860636571e-11,1.8665027044457617e-05,8.995125736237108e-11,2.6884130847830087e-07,1.0729455739556704e-08,3.0333391619357077e-18,7.627653192404565e-36
1.1668163049546467e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12333706567341646,0.11843061991673122,0.022695786186938578,5.2561512323016754e-12,3.4714988592031066e-05,2.815449680188972e-07,3.0519252077399103e-21,2.2349999213815048e-10,1.4018173295413355e-10,5.689994958429777e-17,2.2534548303826093e-43,7.562509076068441e-20,2.832388059541843e-27,2.5066414700075643e-08,1.5308477872578143e-26,2.2683187424152327e-22,1.2937327661671604e-16,1.1200040973239027e-16,1.2154850037526018e-19,9.480241526533926e-05,9.331358304574951e-16,4.467717600085289e-09,0.0001846567186844099,0.00019802360081027433,4.4128802064374175e-09,2.0902447115755204e-07,3.359234110637545e-05,1.5799390425000479e-06,3.307350939648454e-10,5.712623717774863e-08,4.53944389274372e-09,6.161215789082017e-12,7.514958822806272e-11,1.872221416883894e-05,9.042043457319141e-11,2.701938690587566e-07,1.0686419634997014e-08,3.0506410539072804e-18,7.682001975387535e-36
1.1697901529286204e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12333573766378474,0.11843002613041582,0.022695467871410857,5.308438972393284e-12,3.484553965912018e-05,2.8403773780015443e-07,3.075287536398029e-21,2.2439207521373978e-10,1.4065489383545136e-10,5.707728482983888e-17,2.2855260662723636e-43,7.601723622448606e-20,2.8549366902454823e-27,2.510941731752321e-08,1.5411322405443614e-26,2.277950686299277e-22,1.2946817067774543e-16,1.120942899748714e-16,1.222832068977284e-19,9.508329895086344e-05,9.439076554272928e-16,4.490238101928709e-09,0.00018506821127028969,0.0001984783191204859,4.404140657903819e-09,2.090947491893606e-07,3.371927354227881e-05,1.5813195042907822e-06,3.3442410417881e-10,5.699168708289217e-08,4.5561877495952025e-09,6.164644126205195e-12,7.523944763100323e-11,1.8773665442179727e-05,9.0843233089392e-11,2.7141269620106075e-07,1.0648013714220133e-08,3.0662439591100625e-18,7.731088576428332e-36
1.1724666161051968e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12333454261809687,0.11842949178899831,0.02269518139711339,5.355825961453468e-12,3.49631023600248e-05,2.862938116690184e-07,3.096414177208677e-21,2.2519545986315943e-10,1.4108086225888195e-10,5.723685814714451e-17,2.314694042692868e-43,7.637083932973216e-20,2.8753214388138884e-27,2.514804465424939e-08,1.5504210576557304e-26,2.2866267492223125e-22,1.295531960883206e-16,1.1217846480983395e-16,1.2294638848858093e-19,9.533607117576257e-05,9.536887052095023e-16,4.510552057413057e-09,0.00018543844138790418,0.00019888749254706034,4.396303890847615e-09,2.0915766363976888e-07,3.383357494586293e-05,1.5825581027002444e-06,3.3777050702072933e-10,5.687114359666345e-08,4.5712654737270715e-09,6.167707372046624e-12,7.532007736588215e-11,1.8819957751899223e-05,9.122418585690302e-11,2.7251086954501295e-07,1.0613710508981114e-08,3.0803117825747913e-18,7.775406350376579e-36
