Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61)
9.337294273825996e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4097652488614998,0.19910487273695343,0.16729503892914058,0.0001538456673265622,7.262406684789258e-05,0.00303693323923208,2.308564069913425e-06,6.50183295579032e-09,5.847520965816357e-07,0.00015168284770489246,7.092306538643788e-18,0.00035188500005669664,2.5652422347629163e-13,1.0564880777868924e-08,7.227257971183921e-10,5.5756216304627304e-14,4.9026759884201374e-05,1.7683800412146863e-11,6.283156141801153e-09,0.0005555954370056898,1.2198091865457419e-06,0.00016989289291987475,1.0864406819255413e-05,0.0001933273161871715,3.5224270856573614e-08,2.2808667416294567e-07,2.383280006445133e-05,0.001658248454219515,0.0005086521719298955,6.194491565635186e-07,4.529126320847477e-09,1.8210812019208682e-08,2.7668671303501896e-10,8.860509488926627e-06,1.5224564071517257e-08,1.578745970590154e-08,7.1928030524265e-11
9.375404967817092e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.40975749465780903,0.19909596789575465,0.16729340267906803,0.00015520365751487875,7.297931712253164e-05,0.003051399942068079,2.3329370715083198e-06,6.580838538839493e-09,5.872265729053443e-07,0.00015228499713670915,7.242910985118917e-18,0.0003526574265499685,2.598447568354289e-13,1.067968336373705e-08,7.261719900431034e-10,5.644609883702386e-14,4.9204669581151286e-05,1.7814850233160116e-11,6.3080551319089515e-09,0.0005558478761958466,1.2253283247767673e-06,0.00017071214810506676,1.0870798236375885e-05,0.00019249461576370563,3.524970186772105e-08,2.2810014033264944e-07,2.3929937327616597e-05,0.0016642364964540091,0.0005100714432012174,6.172578855204075e-07,4.540543738060534e-09,1.8288983633425334e-08,2.7683722771525747e-10,8.861241558936708e-06,1.5345445451146476e-08,1.5845743706213805e-08,7.174143737635549e-11
9.413515661808188e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.40974974806594605,0.19908706324935938,0.16729176650595814,0.000156562359865981,7.33336437695234e-05,0.003065879295082125,2.357427275156577e-06,6.660461556252206e-09,5.896932540625239e-07,0.0001528867751562666,7.396052047735113e-18,0.0003534264421143219,2.6319353288313173e-13,1.0795210089788433e-08,7.296077078522557e-10,5.714085802348209e-14,4.938136585623e-05,1.794692847357268e-11,6.332938254397709e-09,0.0005560992698892386,1.2307803941939985e-06,0.0001715295168750117,1.0877166528701965e-05,0.00019166459328231135,3.5275104486530355e-08,2.281135968027799e-07,2.402713204056396e-05,0.0016702260199584382,0.0005114821167840636,6.150673055784269e-07,4.551906493801536e-09,1.8366933115368647e-08,2.7698073219313193e-10,8.861764239663716e-06,1.5466629852947715e-08,1.590404984716717e-08,7.155440669382386e-11
9.451626355799284e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4097420088963747,0.19907815879983162,0.16729013040975038,0.00015792172225992246,7.368704481284912e-05,0.0030803712307716576,2.382034412287693e-06,6.740703950107335e-09,5.921521563931109e-07,0.00015348817992008262,7.5517609547493e-18,0.0003541920622407099,2.6657065382719457e-13,1.0911461009135415e-08,7.330330373377289e-10,5.784049899108584e-14,4.955685109133014e-05,1.8080043113181523e-11,6.357805433263761e-09,0.0005563496073329487,1.2361655294266978e-06,0.00017234501201255113,1.0883511413095629e-05,0.00019083733410760954,3.530047652084072e-08,2.2812704282794427e-07,2.412438378643928e-05,0.0016762170592361089,0.0005128842550940379,6.128777777541177e-07,4.563215408448588e-09,1.8444662989648426e-08,2.771173811662909e-10,8.862082956528585e-06,1.558811791030704e-08,1.5962378403095656e-08,7.136697675396197e-11
9.48973704979038e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4097342769630214,0.19906925454923083,0.1672884943903858,0.00015928169373339584,7.403951847241776e-05,0.0030948756811730277,2.4067582161689213e-06,6.821567655161518e-09,5.946032972054787e-07,0.00015408920959694204,7.710069165975698e-18,0.00035495430228859795,2.699762214789712e-13,1.1028436153294186e-08,7.364480666430532e-10,5.854502685330876e-14,4.973112781395651e-05,1.821420215328773e-11,6.38265659301506e-09,0.0005565988782443609,1.2414838830303202e-06,0.00017315864645172822,1.0889832617510013e-05,0.00019001292082213996,3.532581583213476e-08,2.281404776769312e-07,2.4221692144263406e-05,0.0016822096475039943,0.0005142779205717694,6.106896545884288e-07,4.574471295856917e-09,1.852217578847455e-08,2.7724732816463485e-10,8.862203077774863e-06,1.5709910286111425e-08,1.6020729636434022e-08,7.117918516974988e-11
9.527847743781476e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4097265520832487,0.1990603504996121,0.16728685844780677,0.00016064222446972705,7.439106316032381e-05,0.0031093925778843284,2.4315984219264646e-06,6.903054598836789e-09,5.970466947516233e-07,0.00015468986236786395,7.871008373075922e-18,0.0003557131774885891,2.734103372523118e-13,1.1146135532431971e-08,7.398528851872853e-10,5.925444671187199e-14,4.990419869344385e-05,1.8349413616739393e-11,6.407491658669783e-09,0.0005568470728032815,1.2467356250375136e-06,0.00017397043326943827,1.0896129880817737e-05,0.00018919143326421255,3.535112033511189e-08,2.2815390063261315e-07,2.431905668918124e-05,0.001688203816712643,0.0005156631756692877,6.085032802071436e-07,4.585674963160361e-09,1.859947405033993e-08,2.773707255069535e-10,8.862129913404401e-06,1.583200767165958e-08,1.6079103797912462e-08,7.099106888927547e-11
9.565958437772572e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.40971883407782794,0.199051446653026,0.16728522258195733,0.00016200326578853956,7.474167747711093e-05,0.003123921852087863,2.456554766565476e-06,6.985166701208443e-09,5.994823682025536e-07,0.00015529013642606948,8.034610499840968e-18,0.0003564687029450037,2.7687310216252985e-13,1.1264559135613588e-08,7.432475835904674e-10,5.996876365855243e-14,5.00760665372059e-05,1.8485685547973638e-11,6.43231055575498e-09,0.0005570941816441008,1.2519209425102749e-06,0.00017478038567730563,1.0902402952639614e-05,0.0001883729485660882,3.537638799725149e-08,2.2816731099186933e-07,2.441647699270735e-05,0.001694199597566124,0.0005170400828367088,6.063189903819384e-07,4.596827210580073e-09,1.8676560318745616e-08,2.7748772425973734e-10,8.861868714178406e-06,1.5954410785589882e-08,1.613750112675107e-08,7.080266419535089e-11
9.604069131763668e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.40971112277090993,0.19904254301151844,0.16728358679278277,0.00016336477013510547,7.509136020804312e-05,0.0031384634345722625,2.481626988988911e-06,7.067905874993201e-09,6.01910337623899e-07,0.00015589002997694896,8.200907702465e-18,0.00035722089363841137,2.8036461682539524e-13,1.1383706931047237e-08,7.466322536006559e-10,6.06879827769411e-14,5.0246734287018e-05,1.862302601305745e-11,6.457113210305188e-09,0.0005573401958479898,1.257040039093544e-06,0.00017558851701378065,1.090865159317407e-05,0.00018755754119246376,3.5401616838359255e-08,2.2818070806547247e-07,2.4513952622968136e-05,0.0017001970195420183,0.0005184087045092287,6.041371125978411e-07,4.6079288312456635e-09,1.875343714095589e-08,2.7759847419701807e-10,8.861424670669898e-06,1.607712037282648e-08,1.619592185085517e-08,7.061400670568648e-11
9.642179825754764e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4097034179899964,0.19903363957713072,0.16728195108022997,0.00016472669106940076,7.544011031938534e-05,0.003153017255754235,2.506814830015262e-06,7.151274025537642e-09,6.043306239517363e-07,0.00015648954123802963,8.369932369811018e-18,0.00035796976442811806,2.8388498145615563e-13,1.1503578866329479e-08,7.500069880225301e-10,6.141210914415315e-14,5.041620501533334e-05,1.8761443099727513e-11,6.4818995488610624e-09,0.0005575851069351447,1.2620931345705131e-06,0.00017639484073645197,1.0914875573026848e-05,0.0001867452829792188,3.542680493010821e-08,2.281940911780242e-07,2.4611483144940293e-05,0.0017061961109114201,0.000519769103094413,6.019579661179733e-07,4.618980611020422e-09,1.8830107066801506e-08,2.7770312376295573e-10,8.86080291238667e-06,1.6200137203538666e-08,1.6254366187009693e-08,7.042513137304933e-11
9.68029051974586e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4096957195659092,0.19902473635189943,0.1672803154442471,0.00016608898325488222,7.578792695469585e-05,0.0031675832456999663,2.5321180323952053e-06,7.235273050806897e-09,6.067432489686397e-07,0.00015708866843894251,8.54171712366843e-18,0.0003587153300546068,2.874342958685847e-13,1.162417486868937e-08,7.533718806475612e-10,6.214114783248877e-14,5.058448192163488e-05,1.890094491742879e-11,6.506669498467989e-09,0.0005578289068570665,1.267080464419916e-06,0.00017719937041456947,1.0921074673041751e-05,0.00018593624317240934,3.545195039555731e-08,2.2820745966780556e-07,2.4709068120685877e-05,0.0017121968987589698,0.0005211213409597918,5.997818620595002e-07,4.629983328343457e-09,1.8906572647499448e-08,2.7780182003445363e-10,8.860008506932285e-06,1.632346207211997e-08,1.631283434107491e-08,7.023607248629e-11
9.718401213736956e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4096880273327596,0.1990158333378563,0.16727867988478362,0.00016745160244700113,7.613480943113072e-05,0.0031821613341461662,2.557536340827183e-06,7.319904841373621e-09,6.09148235279963e-07,0.0001576874098213901,8.71629481900247e-18,0.00035945760514193416,2.910126594740571e-13,1.1745494845231597e-08,7.567270261857553e-10,6.287510391104608e-14,5.075156832882284e-05,1.9041539597352046e-11,6.531422986674704e-09,0.0005580715879888903,1.27200227937555e-06,0.0001780021197217729,1.0927248684131319e-05,0.0001851304884674528,3.54770514086763e-08,2.282208128867581e-07,2.48067071095833e-05,0.001718199409002858,0.0005224654804207407,5.976091034583309e-07,4.640937754067834e-09,1.8982836434539713e-08,2.778947086880836e-10,8.859046459254766e-06,1.6447095796179603e-08,1.6371326508179703e-08,7.004686367080831e-11
9.756511907728052e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4096803411279162,0.19900693053702811,0.1672770444017904,0.00016881450548147017,7.648075723576456e-05,0.003196751450520753,2.583069501971964e-06,7.405171280407243e-09,6.115456062903563e-07,0.000158285763639113,8.8936985441956e-18,0.0003601966042000814,2.9462017128064923e-13,1.1867538683178653e-08,7.600725201989349e-10,6.36139824472863e-14,5.091746767964049e-05,1.9183235292470044e-11,6.556159941531907e-09,0.0005583131431217519,1.2768588449882755e-06,0.00017880310242902157,1.0933397407109362e-05,0.00018432808304851887,3.550210619383159e-08,2.282341502002461e-07,2.4904399668555206e-05,0.0017242036664148691,0.0005238015837286646,5.954399853586881e-07,4.6518446513284506e-09,1.905890097855574e-08,2.779819339643066e-10,8.857921710898176e-06,1.6571039215559806e-08,1.6429842872918494e-08,6.985753789076353e-11
9.794622601719147e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.40967266079197234,0.19899802795143678,0.16727540899521967,0.00017017765026229955,7.682577002192513e-05,0.0032113535239631924,2.6087172644662002e-06,7.491074243663456e-09,6.139353861805225e-07,0.0001588837281578573,9.073961621280803e-18,0.0003609323416272622,2.9825692989226626e-13,1.199030625011187e-08,7.634084590356057e-10,6.435778850855147e-14,5.108218353313607e-05,1.9326040177572647e-11,6.580880291590875e-09,0.0005585535654552128,1.2816504411907246e-06,0.00017960233239772057,1.0939520652522159e-05,0.00018352908862802342,3.5527113025309e-08,2.282474709871752e-07,2.500214535229153e-05,0.0017302096946403246,0.0005251297130594469,5.932747948674227e-07,4.6627047753830466e-09,1.913476882831582e-08,2.780636386405539e-10,8.856639139396142e-06,1.6695293191353364e-08,1.648838360954109e-08,6.96681274491799e-11
9.828922226311133e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.409665753378355,0.19899001581009917,0.16727393719460865,0.00017140465331711585,7.713548193324445e-05,0.003224505554571529,2.631898028715219e-06,7.568932683134093e-09,6.160797182664244e-07,0.00015942156195038773,9.238670865648197e-18,0.00036159172842909555,3.0155509983077884e-13,1.2101415723552936e-08,7.664027145283326e-10,6.503143118681288e-14,5.12294189435845e-05,1.9455519705673307e-11,6.603114350891357e-09,0.0005587689717144397,1.2859075715392206e-06,0.00018032015230213768,1.094500964120426e-05,0.00018281295909805176,3.5549576786721324e-08,2.2825944506239677e-07,2.509016151965446e-05,0.0017356166527396687,0.000526318263025315,5.913297125217197e-07,4.672439513741064e-09,1.9202883823685363e-08,2.781325695335377e-10,8.855353865410746e-06,1.6807388023383007e-08,1.6541091246300993e-08,6.949761183528098e-11
9.85979188844392e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.40965954057002796,0.19898280503456683,0.16727261262692544,0.0001725090709107699,7.741357495525163e-05,0.0032363505707324,2.6528397618417826e-06,7.639448519053143e-09,6.18004392605301e-07,0.00015990534053072702,9.388933015177344e-18,0.00036218293615421877,3.0454383460222635e-13,1.2201915261034703e-08,7.69091053112942e-10,6.564112872048081e-14,5.136111599726147e-05,1.9572830077686844e-11,6.6231134129970114e-09,0.0005589620447554613,1.2896943823085428e-06,0.00018096499445954128,1.0949931858721658e-05,0.00018217088026793566,3.556975881748284e-08,2.2827020950458532e-07,2.516941228153146e-05,0.0017404841699993003,0.0005273825159732446,5.895822159008369e-07,4.681169348814692e-09,1.926405439379549e-08,2.78190966178307e-10,8.854094015659051e-06,1.6908489600168247e-08,1.658854520519762e-08,6.934412977391963e-11
9.890661550576707e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4096533313392607,0.19897559440382975,0.16727128810930203,0.00017361357570700844,7.769105442188463e-05,0.0032482033050886365,2.67385624452394e-06,7.710385289301823e-09,6.199241318323035e-07,0.00016038886064765072,9.54113120046811e-18,0.0003627720291686697,3.075519321935199e-13,1.2302889338471112e-08,7.717732961149788e-10,6.625406822023209e-14,5.149204325008023e-05,1.9690882795996305e-11,6.643101455290951e-09,0.0005591543637763905,1.2934391093390292e-06,0.00018160871155406552,1.0954837054624745e-05,0.00018153114121733635,3.558990647843076e-08,2.282809620426025e-07,2.524869710058632e-05,0.0017453528875396576,0.0005284416474409177,5.878377811178494e-07,4.689869812450478e-09,1.9325100433127586e-08,2.7824598965952783e-10,8.852739077452392e-06,1.7009796528934557e-08,1.6636015431386282e-08,6.919064744833387e-11
9.918444246496215e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4096477460253367,0.19896910496084638,0.16727009608622304,0.00017460768773401388,7.794026144915611e-05,0.003258877333557341,2.6928348825623994e-06,7.774589093534941e-09,6.216476893801554e-07,0.00016082380702375096,9.679779883750903e-18,0.00036330041095982075,3.102758179058935e-13,1.2394171651511465e-08,7.741821464307948e-10,6.680848788174319e-14,5.16092213322928e-05,1.9797768573785212e-11,6.661081240818956e-09,0.0005593268038388943,1.2967735261848498e-06,0.00018218710121808109,1.0959237109010987e-05,0.00018095739993009946,3.560800930598415e-08,2.2829062889660813e-07,2.5320082358283287e-05,0.0017497357682451824,0.0005293905140471237,5.862705215858903e-07,4.697675436030462e-09,1.9379936507604463e-08,2.7829268703208663e-10,8.851440371669335e-06,1.7101148749184472e-08,1.667875260439388e-08,6.905252628381815e-11
9.946226942415724e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.40964216348906385,0.1989626156367842,0.1672689041036573,0.00017560183933629982,7.818897172387775e-05,0.003269557555030075,2.7118738686683953e-06,7.839135364562747e-09,6.233672716018799e-07,0.00016125854266479904,9.820024770632984e-18,0.0003638270912662678,3.1301546682934596e-13,1.2485838171725497e-08,7.765861401802873e-10,6.73655376914483e-14,5.172577913661901e-05,1.990526240928564e-11,6.67905204347758e-09,0.0005594986288495609,1.3000741274110027e-06,0.0001827645911595044,1.096362325121877e-05,0.00018038559662847574,3.5626083040417614e-08,2.2830028564278543e-07,2.539149483257689e-05,0.0017541196370185737,0.0005303352827729727,5.84705951894395e-07,4.70545785994895e-09,1.9434673782515857e-08,2.783367639250889e-10,8.850068420904625e-06,1.7192668070320957e-08,1.6721503064382322e-08,6.891442919880277e-11
9.974009638335232e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.4096365836748678,0.19895612643241634,0.16726771216158876,0.0001765960162463648,7.84371854192757e-05,0.003280243941600289,2.730973109441354e-06,7.90402481434472e-09,6.250828892662948e-07,0.0001616930669224924,9.961879234925724e-18,0.00036435207545806083,3.157709163594488e-13,1.2577888810338586e-08,7.789853158779199e-10,6.792521962080227e-14,5.184171825154368e-05,2.001336751299252e-11,6.6970138365693395e-09,0.0005596698369377992,1.3033410473789774e-06,0.00018334118688889082,1.096799542613311e-05,0.00017981575056424286,3.564412710882164e-08,2.2830993206638137e-07,2.5462934347816868e-05,0.001758504500909079,0.0005312759774914581,5.831441680790096e-07,4.713217360531345e-09,1.9489313235603833e-08,2.7837827258194437e-10,8.848624984659519e-06,1.728435486242319e-08,1.6764266859537032e-08,6.877636741438521e-11
9.999999999999999e-09,0.16628943999999998,0.631014654409785,0.0,0.0,0.40963136624489666,0.19895005597260987,0.1672665971514638,0.0001775260667252074,7.866893683096012e-05,0.0032902464780436604,2.748894675361225e-06,7.965039388991983e-09,6.266842484919515e-07,0.00016209936694649217,1.0096051372049354e-17,0.00036484166076859644,3.1836294215100626e-13,1.2664348685786568e-08,7.812253868703202e-10,6.845117964548292e-14,5.194961915528249e-05,2.0115054712064018e-11,6.713808687492421e-09,0.0005598294398705407,1.3063668397026843e-06,0.00018387978027597528,1.0972072849199308e-05,0.00017928445517214527,3.5660979754223475e-08,2.2831894664168755e-07,2.5529789438054084e-05,0.0017626073926689642,0.0005321523184032835,5.816857443550484e-07,4.720455765372194e-09,1.9540340059883136e-08,2.784148242297064e-10,8.847211493760795e-06,1.7370278645397504e-08,1.680428396351767e-08,6.864725409538597e-11
1.0001792334254741e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40963100652802714,0.19894963734851434,0.16726652026000158,0.00017759020447708849,7.868490274946594e-05,0.003290936465312234,2.750132512056124e-06,7.969258152730343e-09,6.267945533236456e-07,0.00016212737915186247,1.0105356716776753e-17,0.00036487536887732345,3.1854220377629743e-13,1.2670323473428655e-08,7.813797121593615e-10,6.848753564351565e-14,5.1957040292666546e-05,2.0122087101613778e-11,6.714966593535745e-09,0.0005598404263358549,1.3065744237965796e-06,0.00018391689393182766,1.0972353581109252e-05,0.00017924788035828077,3.566214095146312e-08,2.2831956795617334e-07,2.5534400728077847e-05,0.001762890366681303,0.000532212622036412,5.815852640873949e-07,4.720954211683615e-09,1.9543855842451054e-08,2.7841726478505787e-10,8.84711180353347e-06,1.7376209500060598e-08,1.680704403544748e-08,6.863835196926565e-11
1.002957503017425e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40962543199466467,0.1989431483858483,0.1672653283988803,0.0001785843903190395,7.893212396872822e-05,0.0033016350981646863,2.769351984264594e-06,8.034836087457276e-09,6.285022749011538e-07,0.0001625614787112681,1.0250470722707585e-17,0.0003653969768386738,3.213293662443649e-13,1.2763142061974117e-08,7.837693677700315e-10,6.905248773580757e-14,5.20717469020275e-05,2.0231424398075803e-11,6.732910287957005e-09,0.0005600103953773157,1.3097743976328788e-06,0.00018449171782775224,1.0976697665939126e-05,0.00017868200400877207,3.5680124021685703e-08,2.28329193104582e-07,2.560589379720007e-05,0.0017672772408192415,0.0005331452402004864,5.800293317834694e-07,4.728668684886413e-09,1.959830257634073e-08,2.7845379185667123e-10,8.845530599169728e-06,1.74682323621087e-08,1.6849834635141024e-08,6.850039372044881e-11
1.0057357726093758e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4096198600217408,0.1989366595451867,0.16726413657820968,0.0001795785603377296,7.917884937079107e-05,0.0033123398121145575,2.7886314343969994e-06,8.100759324149626e-09,6.302060652986624e-07,0.0001629953649623885,1.0397234825648305e-17,0.00036591690462962835,3.2413244081236216e-13,1.2856344471901368e-08,7.861543215542122e-10,6.962007787664272e-14,5.2185839747448765e-05,2.0341382631528294e-11,6.750844893551734e-09,0.0005601797424956287,1.3129411130345946e-06,0.00018506566412883422,1.0981027632819486e-05,0.00017811813889942864,3.569807578578267e-08,2.2833880730755428e-07,2.5677413378827193e-05,0.0017716651295303328,0.0005340738557332479,5.784764609726029e-07,4.736361049225706e-09,1.965265440812044e-08,2.784879046572913e-10,8.843883074166344e-06,1.756042383150834e-08,1.689263869912628e-08,6.836250334576519e-11
1.0085140422013267e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4096142905570454,0.1989301708272965,0.16726294479797496,0.0001805727013708942,7.942507928811143e-05,0.0033230505790805445,2.807970771363341e-06,8.1670285663162e-09,6.319059359842535e-07,0.00016342903727021592,1.0545662664973208e-17,0.0003664351575110112,3.269514644130965e-13,1.294993059413228e-08,7.885346124440136e-10,7.019030804797353e-14,5.229932052186962e-05,2.0451965037349364e-11,6.7687703841766856e-09,0.0005603484662226274,1.3160747172421564e-06,0.00018563873839883455,1.0985343436317629e-05,0.00017755630180763668,3.571599572286636e-08,2.2834841036441902e-07,2.5748959296446144e-05,0.0017760540387494537,0.0005349984923392021,5.769267394353376e-07,4.7440315713151386e-09,1.9706912305971525e-08,2.785196535707769e-10,8.842170912044423e-06,1.765278429516089e-08,1.6935456265436133e-08,6.82246913427079e-11
1.0112923117932776e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40960872354919076,0.19892368223294313,0.1672617530581615,0.00018156680052571712,7.96708140911672e-05,0.003333767370946638,2.827369904654484e-06,8.233644515348841e-09,6.336018985899687e-07,0.000163862495003049,1.0695767946533368e-17,0.00036695174071734826,3.2978647386333957e-13,1.3043900314631279e-08,7.909102794488436e-10,7.076318023496555e-14,5.241219094270044e-05,2.0563174857149978e-11,6.7866867338264105e-09,0.0005605165651870579,1.3191753605072577e-06,0.0001862109462120296,1.0989645033338745e-05,0.0001769965089126642,3.573388332478948e-08,2.283580020782408e-07,2.5820531373430558e-05,0.0017804439741429022,0.000535919173675957,5.7538025291837e-07,4.75168051522979e-09,1.976107723520412e-08,2.7854908850276025e-10,8.840395777208104e-06,1.7745314143801973e-08,1.697828736966041e-08,6.808696802671308e-11
1.0137927544260333e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40960371530090467,0.19891784260428041,0.16726068052687776,0.0001824614435180992,7.989155242750332e-05,0.0033434176116526174,2.8448801761373135e-06,8.29389588184187e-09,6.35124933269467e-07,0.0001642524229815361,1.0832308294529135e-17,0.00036741524233633856,3.323516806053399e-13,1.3128800941391315e-08,7.930444586269125e-10,7.128102577015189e-14,5.251325390778119e-05,2.0663802818140618e-11,6.802803611594661e-09,0.0005606673190266611,1.321937884384976e-06,0.0001867251970381114,1.099350429036084e-05,0.0001764944559921054,3.574995411010617e-08,2.2836662476225576e-07,2.5884968462924898e-05,0.0017843957978459979,0.0005367444246376554,5.739912502577834e-07,4.758546331765565e-09,1.980974697888739e-08,2.7857364236144786e-10,8.838745674353269e-06,1.78287361575317e-08,1.701684696585296e-08,6.796310125575087e-11
1.016293197058789e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4095987089653753,0.19891200307685694,0.16725960802831352,0.00018335603333685107,8.011189037379167e-05,0.0033530726891901007,2.862438744641362e-06,8.354429155636892e-09,6.36644820657601e-07,0.00016464217618940467,1.0970228611624452e-17,0.0003678773995172417,3.349298922886284e-13,1.3214012096382629e-08,7.951749526355273e-10,7.18010144009533e-14,5.261382518200711e-05,2.0764943987135318e-11,6.818913045455519e-09,0.0005608175649091007,1.324673947583614e-06,0.00018723875463329061,1.0997351978908398e-05,0.00017599408246718007,3.576599794972724e-08,2.283752379626423e-07,2.594942646951822e-05,0.0017883484608862924,0.0005375665081310985,5.72604995516486e-07,4.76539507107662e-09,1.9858342897149737e-08,2.7859639766031513e-10,8.837047082539285e-06,1.791229598223733e-08,1.7055417577212422e-08,6.783932180994497e-11
1.0187936396915448e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4095937045068182,0.19890616365122749,0.16725853556245868,0.00018425056113184905,8.033182827630445e-05,0.003362732583004206,2.8800455453962525e-06,8.415244843643836e-09,6.381615695579124e-07,0.00016503175417298532,1.110953902762505e-17,0.0003683382160229312,3.3752113551103393e-13,1.3299533686359643e-08,7.973017900321806e-10,7.232314758210282e-14,5.271390606566553e-05,2.08666007402351e-11,6.8350150167361695e-09,0.0005609673020303076,1.3273836655679783e-06,0.00018775162307886476,1.1001188072293055e-05,0.00017549539892237404,3.578201449916705e-08,2.283838415431287e-07,2.601390526435845e-05,0.0017923019668523664,0.0005383854412980308,5.712215470837153e-07,4.772226920437587e-09,1.990686568719798e-08,2.786173897688918e-10,8.835301175221214e-06,1.799599390999902e-08,1.7093999224769656e-08,6.771563683726052e-11
1.0212940823243005e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4095887018899688,0.19890032432794566,0.16725746312930356,0.00018514501822279987,8.055136650451364e-05,0.0033723972725258314,2.89770051401501e-06,8.476343451379753e-09,6.396751888710269e-07,0.00016542115648076017,1.1250249716028302e-17,0.0003687976955999834,3.4012543679393756e-13,1.3385365614940367e-08,7.994249993997916e-10,7.284742677097724e-14,5.2813497873515334e-05,2.0968775457640547e-11,6.851109506853463e-09,0.0005611165296461958,1.3300671555762422e-06,0.000188263806460439,1.1005012545279679e-05,0.00017499841557004666,3.5798003421942546e-08,2.283924353694122e-07,2.607840471860684e-05,0.0017962563191664823,0.0005392012412449683,5.698409620800167e-07,4.7790420655874455e-09,1.9955316044158865e-08,2.7863665376150126e-10,8.833509113215609e-06,1.8079830234808855e-08,1.7132591928047285e-08,6.759205337665931e-11
1.0235444806937807e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4095842010807337,0.19889506902495585,0.16725649796741413,0.00018594996211397015,8.074860951211593e-05,0.0033810995764149343,2.9136311163888963e-06,8.53157451139704e-09,6.410347778884763e-07,0.00016577146798349448,1.1378095012112018e-17,0.00036921008722892745,3.424804944485395e-13,1.3462879608003382e-08,8.01332809505622e-10,7.332111408431252e-14,5.290271343878708e-05,2.1061177533327738e-11,6.865588136277508e-09,0.0005612503983061422,1.3324599699536849e-06,0.00018872418915390711,1.1008444615826051e-05,0.0001745525923619258,3.58123695599481e-08,2.2840016136384484e-07,2.613647178476171e-05,0.0017998159625730536,0.0005399327964034786,5.686009300035017e-07,4.785161566403425e-09,1.9998860007903695e-08,2.7865254255513605e-10,8.831857744388356e-06,1.8155401501272376e-08,1.716733482855777e-08,6.748092078390423e-11
1.0257948790632608e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4095797017101504,0.1988898138057173,0.16725553283199673,0.00018675483574791455,8.094552940246405e-05,0.003389805733145267,2.9296006364925993e-06,8.587035511292575e-09,6.423918458468738e-07,0.00016612163649870157,1.1507090282839444e-17,0.0003696214016761129,3.4484616977873667e-13,1.354064482012208e-08,8.032377249373848e-10,7.379654191300319e-14,5.2991534907138157e-05,2.1154002832332703e-11,6.880060677558233e-09,0.0005613838532523235,1.334831723901237e-06,0.0001891840232412022,1.10118672381814e-05,0.00017410816121454084,3.582671282014602e-08,2.284078792555702e-07,2.6194555386845255e-05,0.0018033762964259552,0.0005406618398997263,5.67363302416871e-07,4.791267819035322e-09,2.00423463655657e-08,2.7866708483399594e-10,8.830170748735994e-06,1.8231085326337357e-08,1.720208671094802e-08,6.736988099452697e-11
