Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33)
9.13468574154148e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12211259766263005,0.2009686492982373,0.16698194195082244,1.7436102247340163e-10,6.585431626541945e-05,1.192181483131811e-07,1.4361769553773058e-20,4.172678621486691e-10,1.7391002745450115e-10,6.95183234313811e-17,7.10280559779094e-43,4.553628306794461e-20,9.823759388806311e-27,9.607021209959259e-08,3.256572336661439e-26,9.570329016616197e-27,3.25210564694956e-16,5.117195292359716e-18,8.246787809093224e-19,7.091497753219868e-05,2.0901151418909847e-14,3.0763912212643064e-08,0.00025125289337723323,0.0013674643464374825,1.0546910147699994e-09,3.3467085529492835e-07,6.229356261313092e-05,3.9284489643103915e-06,1.0706368607640433e-10,1.767968244382345e-07,8.571077705591333e-09,2.7891284877982304e-16
9.17703414539964e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1221046450448154,0.20096721487126187,0.16697867299323757,1.7791556820514919e-10,6.628480778145563e-05,1.2123564297172992e-07,1.4591493081978155e-20,4.2052640953018455e-10,1.7502274980684043e-10,6.993819004194398e-17,7.297332089787529e-43,4.5991139637920064e-20,9.974793045601615e-27,9.63747810457201e-08,3.300532810329545e-26,9.669925581983081e-27,3.2568632435951816e-16,5.12481814263472e-18,8.340971593775713e-19,7.132669902582415e-05,2.140650654381321e-14,3.109195194950403e-08,0.0002522627811892065,0.001373571952576082,1.0507096035359846e-09,3.349194134783367e-07,6.271376712947512e-05,3.931895241117991e-06,1.0934043312595789e-10,1.7591988676248478e-07,8.624698947897934e-09,2.7984541887613697e-16
9.2193825492578e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12209669402130938,0.20096578078852984,0.1669754045253766,1.8152391896225994e-10,6.671564515284415e-05,1.2327661262756993e-07,1.4823659575574138e-20,4.2378976071550705e-10,1.7613621071405572e-10,7.03580259637994e-17,7.496029467602648e-43,4.644803784844994e-20,1.0127224022984836e-26,9.667806419481338e-08,3.3448274382844987e-26,9.769927483655996e-27,3.2615809817425283e-16,5.132383640526504e-18,8.435720627455191e-19,7.173849503599356e-05,2.1921713031946024e-14,3.142170631706367e-08,0.00025327204516891247,0.0013796782242751645,1.046755805615848e-09,3.3516521959791195e-07,6.313428142189587e-05,3.935313562183595e-06,1.1165397968053619e-10,1.7505150512419168e-07,8.678363396243045e-09,2.8077399161887836e-16
9.261730953115961e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12208874459219536,0.20096434704987046,0.16697213654710014,1.8518660679521295e-10,6.714682517518896e-05,1.2534119773594366e-07,1.505828176812709e-20,4.2705786597253747e-10,1.772504010284721e-10,7.077782727622656e-17,7.698961365336633e-43,4.6906972077322327e-20,1.0281055602804961e-26,9.69800715768324e-08,3.3894565066008637e-26,9.870332970157177e-27,3.2662592464947576e-16,5.139892397710792e-18,8.53103484409332e-19,7.215036184613794e-05,2.2446914803494987e-14,3.1753174679690235e-08,0.000254280688912619,0.001385783165121508,1.0428293718795908e-09,3.3540831496215445e-07,6.355510158322601e-05,3.938704358224223e-06,1.1400472173499184e-10,1.7419156586071506e-07,8.732070533614403e-09,2.816985972404786e-16
9.304079356974122e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12208079675756411,0.2009629136551139,0.1669688690582689,1.8890416621150672e-10,6.757834469544764e-05,1.2742953861815307e-07,1.5295372388493457e-20,4.3033067625236474e-10,1.783653117404537e-10,7.119759012162732e-17,7.906191963354565e-43,4.736793669014367e-20,1.0436291031607662e-26,9.72808131319158e-08,3.4344202944477676e-26,9.971140301901985e-27,3.2708984179611636e-16,5.147345017843719e-18,8.626914172406559e-19,7.256229578439054e-05,2.298225714154037e-14,3.208635640453616e-08,0.0002552887159640366,0.0013918867786486629,1.038930055650911e-09,3.3564874019269846e-07,6.397622376644022e-05,3.942068052279875e-06,1.16393057141518e-10,1.733399572055386e-07,8.785819851860623e-09,2.8261926580157417e-16
9.346427760832282e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1220728505175135,0.2009614806040913,0.16696560205874364,1.9267713417378632e-10,6.80102006110776e-05,1.29541775459258e-07,1.5534944160840672e-20,4.336081431795498e-10,1.7948093397609923e-10,7.161731070448154e-17,8.117785988548167e-43,4.7830926040745245e-20,1.0592933520972603e-26,9.758029871103604e-08,3.4797190741678696e-26,1.0072347751193065e-26,3.275498871339234e-16,5.154742096680419e-18,8.723358535951154e-19,7.297429322288382e-05,2.3527886697529837e-14,3.2421250861533056e-08,0.00025629612981519374,0.0013979890683378455,1.035057612714003e-09,3.358865352370232e-07,6.439764418361552e-05,3.9454050598771155e-06,1.1881938560143967e-10,1.7249656925065498e-07,8.839610851524174e-09,2.835360271927343e-16
9.388776164690443e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12206490587214863,0.20096004789663444,0.16696233554838508,1.965060500979814e-10,6.844238986919967e-05,1.316780483058068e-07,1.5777009804667807e-20,4.3689021904255465e-10,1.8059725899498323e-10,7.203698529032242e-17,8.33380871457922e-43,4.829593447158154e-20,1.075098624784759e-26,9.787853807666002e-08,3.525353111355289e-26,1.0173953602211737e-26,3.280060976995004e-16,5.162084222192266e-18,8.82036785320661e-19,7.338635057706073e-05,2.4083951496737917e-14,3.275785742338613e-08,0.00025730293390729595,0.0014040900376188097,1.031211801226427e-09,3.361217393808801e-07,6.4819359104912e-05,3.948715789189512e-06,1.212841086569893e-10,1.7166129390986643e-07,8.893443041677458e-09,2.8444891113148254e-16
9.431124568548603e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12205696282158138,0.20095861553257585,0.166959069527054,2.0039145585145323e-10,6.887490946577635e-05,1.3383849706359554e-07,1.602158203482613e-20,4.401768567843039e-10,1.817142781879389e-10,7.245661020473063e-17,8.55432596210436e-43,4.876295631412209e-20,1.0910452354880015e-26,9.817554090341524e-08,3.57132266493262e-26,1.0275956151006806e-26,3.2845851005418477e-16,5.1693719746822975e-18,8.917942037657805e-19,7.379846430499781e-05,2.4650600943714153e-14,3.309617546556807e-08,0.0002583091316315676,0.0014101896898707062,1.0273923817524865e-09,3.3635439126043395e-07,6.524136485757323e-05,3.952000641194025e-06,1.2378762968305707e-10,1.7083402488292829e-07,8.947315939763333e-09,2.853579471602599e-16
9.473472972406764e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12204902136593052,0.2009571835117492,0.1669558039946112,2.0433389575114373e-10,6.930775644480455e-05,1.3602326149545646e-07,1.6268673561539627e-20,4.4346800999287265e-10,1.8283198307487953e-10,7.287618183234614e-17,8.779404098981165e-43,4.923198588923644e-20,1.1071334950745819e-26,9.847131677876101e-08,3.6176279872270783e-26,1.037835370548089e-26,3.28907160291779e-16,5.176605926898405e-18,9.0160809978758e-19,7.421063090673889e-05,2.5227985827721323e-14,3.3436204366312456e-08,0.0002593147263300794,0.0014162880284229239,1.0235991172321934e-09,3.36584528874191e-07,6.566365782494614e-05,3.955260009823076e-06,1.263303538789109e-10,1.7001465762059926e-07,9.001229071439218e-09,2.8626316464832513e-16
9.515821376264924e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12204108150532127,0.20095575183398864,0.16695253895091747,2.0833391656173104e-10,6.974092789752292e-05,1.3823248121907302e-07,1.651829709042552e-20,4.467636328923006e-10,1.8395036530265992e-10,7.329569661589748e-17,9.009110040455898e-43,4.970301750757264e-20,1.1233637110475819e-26,9.876587520366466e-08,3.6642693240457665e-26,1.0481144585374173e-26,3.2935208404613497e-16,5.183786644145433e-18,9.114784637597364e-19,7.462284692363987e-05,2.5816258328163078e-14,3.377794350660675e-08,0.0002603197212965622,0.0014223850565559164,1.0198317729522777e-09,3.368121895947096e-07,6.608623444551951e-05,3.95849428211279e-06,1.2891268825988903e-10,1.6920308929041458e-07,9.055181970423966e-09,2.87164592788751e-16
9.558169780123085e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12203314323988541,0.2009543204991293,0.16694927439583368,2.1239206749379112e-10,7.017442096163333e-05,1.4046629570482418e-07,1.6770465322514682e-20,4.500636803335377e-10,1.8506941664297735e-10,7.3715151055249e-17,9.243511249333419e-43,5.017604546992887e-20,1.1397361875779269e-26,9.905922559328102e-08,3.7112469147500357e-26,1.0584327122246142e-26,3.2979331649859036e-16,5.1909146843951485e-18,9.214052855803165e-19,7.503510893772527e-05,2.641557201999984e-14,3.4121392270184774e-08,0.00026132411977720384,0.001428480777502017,1.016090116538293e-09,3.3703741018008416e-07,6.650909121198103e-05,3.961703838347911e-06,1.3153504164907047e-10,1.6839921874318615e-07,9.109174178347962e-09,2.8806226059807645e-16
9.600518183981245e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12202520656976112,0.20095288950700704,0.16694601032922068,2.1650890020196925e-10,7.060823282053748e-05,1.427248442736562e-07,1.702519095427205e-20,4.5336810778551964e-10,1.861891289903114e-10,7.413454170646563e-17,9.482675736129571e-43,5.0651064067618594e-20,1.1562512255364596e-26,9.935137727763569e-08,3.758560992328944e-26,1.068789965945478e-26,3.3023089238525913e-16,5.1979905983945764e-18,9.313885546794662e-19,7.544741357105624e-05,2.7026081879152758e-14,3.446655004351886e-08,0.0002623279249714315,0.0014345751944462317,1.012373917930296e-09,3.3726022678519146e-07,6.693222467029248e-05,3.964889052203356e-06,1.3419782466892573e-10,1.676029464802829e-07,9.163205244607016e-09,2.889561969162872e-16
9.642866587839406e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1220172714950926,0.20095145885745846,0.16694274675093937,2.2068496878315695e-10,7.104236070258667e-05,1.4500826609498152e-07,1.7282486677616896e-20,4.5667687132637246e-10,1.8730949435990223e-10,7.455386518089467e-17,9.726672059206234e-43,5.112806758282912e-20,1.1729091225257397e-26,9.964233950231065e-08,3.8062117834718314e-26,1.0791860552133789e-26,3.306648460041815e-16,5.2050149297726895e-18,9.414282600269734e-19,7.58597574851096e-05,2.7647944287896045e-14,3.481341621581153e-08,0.0002633311400326814,0.0014406683105270242,1.0086829493669862e-09,3.3748067497271436e-07,6.735563141878302e-05,3.968050290882269e-06,1.3690144973294584e-10,1.6681417462165227e-07,9.2172747262192e-09,2.8984643040562317e-16
9.685214991697566e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1220093380160302,0.20095002855032087,0.16693948366085065,2.249208297746769e-10,7.147680188034585e-05,1.4731670018460497e-07,1.7542365179943105e-20,4.599899276347402e-10,1.8843050488576568e-10,7.497311814426445e-17,9.975569324889277e-43,5.16070502889739e-20,1.1897101729115707e-26,9.993212142913238e-08,3.854199508640032e-26,1.0896208167167775e-26,3.3109521122233654e-16,5.211988215145378e-18,9.515243901397077e-19,7.627213738016739e-05,2.8281317040238204e-14,3.516199017898684e-08,0.00026433376806915136,0.0014467601288370815,1.0050169853621742e-09,3.3769878972396167e-07,6.777930810725991e-05,3.971187915250612e-06,1.3964633103725028e-10,1.6603280687455408e-07,9.27138218768446e-09,2.9073298955033395e-16
9.727563395555727e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12200140613273013,0.20094859858543232,0.16693622105881548,2.292170421524726e-10,7.191155366987026e-05,1.4965028540267525e-07,1.7804839144139367e-20,4.6330723398123667e-10,1.895521528187442e-10,7.539229731579882e-17,1.0229437187569584e-42,5.208800645103875e-20,1.2066546678542602e-26,1.0022073213686212e-07,3.902524382137748e-26,1.1000940883165408e-26,3.315220214825221e-16,5.218910984218852e-18,9.616769330889373e-19,7.66845499947168e-05,2.892635934729225e-14,3.5512271327681476e-08,0.0002653358121445432,0.0014528506524240689,1.001375802690496e-09,3.3791460544947694e-07,6.82032514361361e-05,3.974302279968542e-06,1.4243288455217318e-10,1.652587485029696e-07,9.32552720084746e-09,2.916159026560265e-16
9.769911799413887e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12199347584535443,0.2009471689626318,0.16693295894469476,2.3357416732930555e-10,7.234661342999585e-05,1.520091604516624e-07,1.8069921248609276e-20,4.666287482200205e-10,1.906744305245938e-10,7.581139946734785e-17,1.048834584978743e-42,5.257093032592188e-20,1.2237428953396079e-26,1.0050818062188735e-07,3.9511866121820813e-26,1.1106057090430757e-26,3.319453098101035e-16,5.225783759891362e-18,9.718858765075334e-19,7.709699210486097e-05,2.9583231842634704e-14,3.586425905923536e-08,0.00026633727527878827,0.0014589398842913685,9.977591803626636e-10,3.3812815599943853e-07,6.862745815557468e-05,3.977393733618741e-06,1.452615280138291e-10,1.6449190629769771e-07,9.379709344763466e-09,2.9249519784964435e-16
9.812260203272048e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12198554715407083,0.2009457396817587,0.1669296973183495,2.379927691529582e-10,7.2781978561642e-05,1.5439346387436044e-07,1.8337624167291388e-20,4.699544287804894e-10,1.9179733048210585e-10,7.62304214225344e-17,1.0752366062300572e-42,5.3055816162767983e-20,1.2409751402096234e-26,1.0079447579891468e-07,4.0001864009722266e-26,1.1211555190932788e-26,3.3236510881963315e-16,5.232607058353433e-18,9.821512075970471e-19,7.750946052373935e-05,3.0252096587653246e-14,3.621795277368209e-08,0.0002673381604487623,0.001465027827398807,9.94166899612398e-10,3.383394746738534e-07,6.905192506464933e-05,3.980462618831679e-06,1.481326809156605e-10,1.6373218854710082e-07,9.433928205566802e-09,2.93370903078723e-16
9.854608607130208e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12197762005905248,0.20094431074265337,0.1669264361796407,2.424734139044437e-10,7.321764650712732e-05,1.568033340519154e-07,1.8607960569679227e-20,4.73284234659098e-10,1.9292084528126328e-10,7.664936005591582e-17,1.1021569124136141e-42,5.3542658203296404e-20,1.2583516841929717e-26,1.0107962650166328e-07,4.0495239447578424e-26,1.1317433598273217e-26,3.3278145072134505e-16,5.239381389186383e-18,9.924729131346822e-19,7.792195210095876e-05,3.0933117076883325e-14,3.657335187373901e-08,0.00026833847058898544,0.0014711144846633695,9.905987438685346e-10,3.3854859423255687e-07,6.94766490105213e-05,3.9835092724078885e-06,1.5104676449996609e-10,1.6297950500851382e-07,9.488183376342137e-09,2.9424304611164244e-16
9.896957010988369e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.121969694560478,0.2009428821451568,0.1669231755284293,2.4701667029622226e-10,7.36536147494975e-05,1.592389092018774e-07,1.8880943120841147e-20,4.766181254112906e-10,1.9404496762143038e-10,7.706821229216091e-17,1.1296026882626717e-42,5.4031450682123505e-20,1.275872805935152e-26,1.0136364148355852e-07,4.099199433906613e-26,1.1423690737652591e-26,3.331943673275263e-16,5.2461072554594884e-18,1.002850979480146e-18,7.833446372203371e-05,3.16264582433334e-14,3.693045576479719e-08,0.00026933820859231073,0.0014771998589598952,9.870544987468328e-10,3.387555469050157e-07,6.990162688763159e-05,3.9865340254373095e-06,1.5400420174941095e-10,1.622337668802552e-07,9.542474456998636e-09,2.951116545368205e-16
9.939305414846529e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12196177065853132,0.20094145388911047,0.16691991536457643,2.5162310947042326e-10,7.40898808118654e-05,1.6170032737627662e-07,1.9156584481440183e-20,4.799560611435536e-10,1.9516969030957544e-10,7.748697510524188e-17,1.1575811733430726e-42,5.45221878270794e-20,1.2935387810284036e-26,1.0164652941842605e-07,4.149213052971013e-26,1.1530325045834972e-26,3.33603890058768e-16,5.252785153825389e-18,1.013285392582395e-18,7.874699230783691e-05,3.233228646379934e-14,3.728926385491084e-08,0.0002703373773105992,0.0014832839531217703,9.835339520146174e-10,3.3896036439994366e-07,7.032685563690894e-05,3.989537203415805e-06,1.5700541737851957e-10,1.6149488677428075e-07,9.596801054146701e-09,2.959767557634854e-16
9.98165381870469e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1219538483534015,0.20094002597435692,0.1669166556879431,2.562933049970733e-10,7.452644225676311e-05,1.6418772645972374e-07,1.9434897307753784e-20,4.832980025055831e-10,1.962950062585256e-10,7.790564551764043e-17,1.186099662053741e-42,5.501486385951906e-20,1.3113498820413528e-26,1.0192829890118515e-07,4.1995649807542656e-26,1.1637334971110895e-26,3.340100499501e-16,5.259415574614335e-18,1.0237761379862704e-18,7.915953481405878e-05,3.305076956416768e-14,3.76497755547869e-08,0.00027133597955538336,0.0014893667699416,9.800368935942948e-10,3.3916307791472435e-07,7.07523322449924e-05,3.99251912635897e-06,1.6005083782515086e-10,1.6076277868938798e-07,9.65116278097717e-09,2.968383770203232e-16
9.999999999999999e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12195041674707305,0.20093940747884734,0.1669152436816097,2.58336465842035e-10,7.47156605615929e-05,1.6527341828330357e-07,1.9556300570499908e-20,4.847470325532577e-10,1.967826982031919e-10,7.808699254562062e-17,1.1986239382646718e-42,5.522890150854605e-20,1.3191111319646627e-26,1.020500220388385e-07,4.221483521480025e-26,1.1683810047594366e-26,3.341849703326403e-16,5.262273389118578e-18,1.0283384247731564e-18,7.933826009733646e-05,3.336600218960401e-14,3.7806485220265724e-08,0.00027176841899376474,0.0014920015728176782,9.785291369710931e-10,3.3925025205748684e-07,7.093673347789688e-05,3.993804436215354e-06,1.6138400641495426e-10,1.6044769573815633e-07,9.674724185697692e-09,2.9721057515986784e-16
1.002400222256285e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.12194592764528274,0.20093859840073902,0.16691339649839035,2.6102783287233053e-10,7.496329668550552e-05,1.667012441675323e-07,1.9715894251693504e-20,4.866439106825646e-10,1.9742090848525396e-10,7.832422059956831e-17,1.2151655036256649e-42,5.550947299462812e-20,1.329306378548387e-26,1.022089584485416e-07,4.250255390375545e-26,1.1744718973259212e-26,3.3441287765700917e-16,5.265999001926451e-18,1.0343232008390244e-18,7.957208823067659e-05,3.3782076824707856e-14,3.801199027777407e-08,0.00027233401809851834,0.0014954483121718699,9.7656311550885e-10,3.3936371814465806e-07,7.117805374346908e-05,3.995480108913263e-06,1.631408912419574e-10,1.6003735798507279e-07,9.70555925714312e-09,2.976965453573842e-16
1.006635062642101e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.12193800853437405,0.20093717116810053,0.16691013779577932,2.6582727151672544e-10,7.54004417375653e-05,1.6924101804386533e-07,1.999958796082458e-20,4.899937473875689e-10,1.9854739010919677e-10,7.874269746820184e-17,1.2447861021193787e-42,5.600600944172282e-20,1.3474085371587686e-26,1.0248851649967983e-07,4.301284449334384e-26,1.1852475523507095e-26,3.3481240346134674e-16,5.272535913723336e-18,1.044926565896745e-18,7.99846495814327e-05,3.452637898535347e-14,3.837590743985186e-08,0.0002733314956728212,0.0015015285825255996,9.731124119169298e-10,3.3956231529201724e-07,7.160401720812574e-05,3.998420460464537e-06,1.6627600748782826e-10,1.5931854135584715e-07,9.759990108644207e-09,2.9855128764315923e-16
1.0108699030279171e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.1219300910208794,0.20093574427628566,0.1669068795799711,2.706922017734067e-10,7.583787508995937e-05,1.7180718545990348e-07,2.028599107838542e-20,4.933474748540574e-10,1.9967444435060195e-10,7.916107328693014e-17,1.2749689164209775e-42,5.650446740454528e-20,1.3656566215454798e-26,1.0276698141695358e-07,4.352652319574334e-26,1.196060310448947e-26,3.3520865727712384e-16,5.2790267819169885e-18,1.0555862175306767e-18,8.03972159233217e-05,3.528384825097261e-14,3.874152645961934e-08,0.0002743284149726987,0.0015076075836769783,9.696845790051894e-10,3.397588990749472e-07,7.203021975821511e-05,4.001340485244005e-06,1.6945661811931664e-10,1.5860624680628153e-07,9.814454967713303e-09,2.9940263056944074e-16
1.0151047434137332e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.12192217510500741,0.20093431772513945,0.1669036218508268,2.756232069063936e-10,7.627559445664603e-05,1.7439988361203554e-07,2.057511624330706e-20,4.967050558284965e-10,2.0080206452890706e-10,7.957934526461662e-17,1.3057214602366781e-42,5.700484108155304e-20,1.3840508924738127e-26,1.0304436148657524e-07,4.404359157545867e-26,1.2069100210205995e-26,3.356016686562012e-16,5.285472072459337e-18,1.0663021397334382e-18,8.080978434608653e-05,3.605465829662717e-14,3.9108846758283826e-08,0.00027532477865476444,0.0015136853182619952,9.662794151152377e-10,3.3995349873615777e-07,7.245665855573548e-05,4.0042404824317545e-06,1.7268315638205234e-10,1.5790039362630765e-07,9.868953472705466e-09,3.002506006435723e-16
1.0193395837995492e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.12191426078697137,0.20093289151450747,0.16690036460820762,2.8062087259883337e-10,7.671359758793309e-05,1.7701924952007099e-07,2.0866976090232466e-20,5.00066453563084e-10,2.0193024406114675e-10,7.999751065487394e-17,1.3370513020859545e-42,5.750712466620384e-20,1.4025916078296887e-26,1.0332066491930368e-07,4.456405114268537e-26,1.2177965345978928e-26,3.3599146679387206e-16,5.2918722454270184e-18,1.0770743161251426e-18,8.12223519717232e-05,3.683898427282139e-14,3.947786775964936e-08,0.00027632058933844354,0.0015197617888790518,9.628967204739165e-10,3.401461430515068e-07,7.288333080472451e-05,4.007120746257876e-06,1.759560572021403e-10,1.5720090236752137e-07,9.923485267989293e-09,3.0109522420208216e-16
1.0235744241853653e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.1219063480669891,0.20093146564423595,0.16689710785197465,2.856857869512658e-10,7.715188226989658e-05,1.7966542002547362e-07,2.116158324953581e-20,5.034316318085789e-10,2.0305897646038805e-10,8.041556675535159e-17,1.3689660652932653e-42,5.801131234723513e-20,1.42127902264773e-26,1.0359589985112954e-07,4.5087903353924094e-26,1.2287197028406276e-26,3.363780805343421e-16,5.298227755110588e-18,1.0879027299594201e-18,8.163491595399387e-05,3.7637002810739497e-14,3.984858889010498e-08,0.0002773158496065672,0.0015258369980895707,9.595362976129396e-10,3.4033686033831225e-07,7.331023375056521e-05,4.009981566101224e-06,1.7927575717754403e-10,1.5650769481918022e-07,9.978050003840465e-09,3.019365273873492e-16
1.0278092645711813e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.12189843694528281,0.20093004011417162,0.16689385158198916,2.9081854047989115e-10,7.759044632380965e-05,1.8233853178961618e-07,2.1458950347341622e-20,5.068005548072409e-10,2.0418825533419635e-10,8.083351090703631e-17,1.4014734279783967e-42,5.851739830893882e-20,1.440113389139058e-26,1.0387007434395939e-07,4.561514961258765e-26,1.2396793785320235e-26,3.3676153837611005e-16,5.304539050092129e-18,1.0987873641293422e-18,8.204747347794875e-05,3.844889202747245e-14,4.022100957861304e-08,0.0002783105620059571,0.0015319109484185844,9.561979505595002e-10,3.405256784636896e-07,7.37373646793065e-05,4.012823226585943e-06,1.8264269456945778e-10,1.5582069398616486e-07,1.003264733633744e-08,3.0277453619027303e-16
1.0320441049569974e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.12189052742207904,0.20092861492416209,0.16689059579811227,2.960197261148467e-10,7.802928760558202e-05,1.8503872129205605e-07,2.1759090005543864e-20,5.101731872858687e-10,2.0531807438312357e-10,8.125134049356491e-17,1.4345811230454445e-42,5.902537673143109e-20,1.4590949567188477e-26,1.0414319638629587e-07,4.6145791269600897e-26,1.250675415573302e-26,3.371418684772458e-16,5.31080657334015e-18,1.1097282011732557e-18,8.24600217594556e-05,3.927483153123404e-14,4.0595129256697224e-08,0.0002793047290479984,0.0015379836423553245,9.52881486273085e-10,3.407126248523881e-07,7.416472091699415e-05,4.015646007675688e-06,1.8605730929366216e-10,1.5513982406476292e-07,1.0087276927259289e-08,3.0360927637238423e-16
1.0362789453428134e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.12188261949760856,0.20092719007405527,0.16688734050020526,3.0128993919848555e-10,7.846840400520853e-05,1.8776612482883065e-07,2.206201484182492e-20,5.135494944489495e-10,2.0644842739923368e-10,8.166905294054931e-17,1.4682969381704488e-42,5.953524179091735e-20,1.4782239720336227e-26,1.0441527389391808e-07,4.6679829623993636e-26,1.2617076689803427e-26,3.3751909866057875e-16,5.317030762268543e-18,1.1207252232805205e-18,8.287255804473792e-05,4.0115002426565996e-14,4.0970947358430604e-08,0.0002802983532092027,0.0015440550823537888,9.495867118796942e-10,3.408977264951096e-07,7.459229982901793e-05,4.018450184765822e-06,1.8952004291187323e-10,1.5446501042391803e-07,1.0141938443985725e-08,3.0444077361390767e-16
1.0405137857286295e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.12187471317210627,0.20092576556369984,0.16688408568812935,3.066297774836634e-10,7.890779344622957e-05,1.9052087851077407e-07,2.2367737469674502e-20,5.169294419718996e-10,2.0757930826463548e-10,8.208664571491319e-17,1.502628715787714e-42,6.004698765995278e-20,1.4975006789882925e-26,1.0468631471055404e-07,4.7217265923486425e-26,1.2727759948760915e-26,3.378932564187787e-16,5.323212048860276e-18,1.1317784122971587e-18,8.328507960992012e-05,4.096958731953276e-14,4.1348463320423484e-08,0.00028129143693176136,0.0015501252708333092,9.463134399490505e-10,3.410810099554533e-07,7.502009881946426e-05,4.021236028773263e-06,1.9303133862306903e-10,1.537961795774113e-07,1.0196631559398937e-08,3.052690532287297e-16
1.0447486261144455e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.12186680844581113,0.20092434139294493,0.16688083136174578,3.120398411320296e-10,7.934745388519676e-05,1.9330311826185155e-07,2.2676270498408447e-20,5.203129959944206e-10,2.0871071095007846e-10,8.250411632424138e-17,1.5375843530748233e-42,6.056060850769793e-20,1.5169253187729408e-26,1.0495632660856027e-07,4.775810136506966e-26,1.2838802504910248e-26,3.3826436891936863e-16,5.329350859661119e-18,1.1428877497314143e-18,8.36975837605829e-05,4.1838770322904714e-14,4.172767658181129e-08,0.0002822839826240883,0.0015561942101790952,9.430614780419975e-10,3.412625013790958e-07,7.544811533049373e-05,4.024003806224748e-06,1.9659164125482423e-10,1.531332591751321e-07,1.0251355951787764e-08,3.0609414072848426e-16
1.04855998246168e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.12185969555966826,0.20092305992949988,0.1668779028831528,3.1696943907443895e-10,7.974337832079276e-05,1.9583074681620178e-07,2.2956363535275985e-20,5.233612505552335e-10,2.0972941461021935e-10,8.287973339380938e-17,1.5695843977696917e-42,6.102446555574002e-20,1.5345341743256354e-26,1.0519846395820022e-07,4.824776047786682e-26,1.293904683340755e-26,3.3859578867045614e-16,5.334839820875389e-18,1.1529341447680062e-18,8.406882040321473e-05,4.263366979778786e-14,4.207041924651352e-08,0.00028317681569509226,0.0015616551895252819,9.401527845236523e-10,3.414243327455743e-07,7.583351408664251e-05,4.026479575840057e-06,1.9983818349598473e-10,1.5254162532728443e-07,1.0300634385140274e-08,3.0683401072904416e-16
1.0519902031741909e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.12185329506998732,0.2009219068473955,0.16687526758860574,3.214554934835848e-10,8.009989540567068e-05,1.9812482367489163e-07,2.3210409933868783e-20,5.261071343300814e-10,2.10646601642545e-10,8.321770099660966e-17,1.5988268202451682e-42,6.144322785848037e-20,1.5504849026212305e-26,1.0541568493103955e-07,4.8690809213274816e-26,1.302951373153072e-26,3.3889199204932855e-16,5.339751012118984e-18,1.1620147613298054e-18,8.440291788495197e-05,4.3359430474128754e-14,4.238006238770813e-08,0.0002839799959042224,0.001566569208876696,9.37549479934852e-10,3.415687730044796e-07,7.618052036717863e-05,4.028695593780701e-06,2.0279459031897142e-10,1.520131564650442e-07,1.0345006229131463e-08,3.07497715189393e-16
