Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61),SX(245)
4.594983570239385e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4060715598946617,0.11247437560953735,0.022554718452747795,0.00010394875710577074,3.0166633632359613e-05,0.010915413326912942,2.1176726322526085e-05,1.2955048950632222e-07,2.6074073666334275e-07,0.00027395997451632386,1.6529389632944876e-15,0.000409511325122148,5.400920320172912e-12,2.776176025309254e-08,8.18606393793409e-10,4.62284927131278e-13,9.693339830631487e-06,5.867611626550344e-10,1.5308349990605792e-09,0.00048477353987910955,1.4099008562999784e-07,0.00025357060039248947,5.753969692345297e-06,9.399848162171958e-06,2.6523545128059345e-08,1.3509251336036917e-07,6.903088657320134e-05,0.005465984219316705,0.0005350533812378127,2.3543758558002973e-08,1.3126347300892708e-09,1.966763838138286e-08,3.074650398465371e-11,1.1201921553396402e-06,5.4704649862820864e-08,3.1119284265195686e-08,2.357272480608682e-12,7.137758378269679e-13
4.613899900430653e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4060462717981529,0.11244974115651969,0.02255364312023945,0.00010443887214726782,3.0238069710906834e-05,0.010961912116225842,2.1357139969219546e-05,1.3065209876349608e-07,2.6132093424275886e-07,0.0002744331829632896,1.6783798202044088e-15,0.0004096387734933402,5.4475237527219945e-12,2.7928995668763597e-08,8.222492186535597e-10,4.670415805572301e-13,9.670357087584044e-06,5.945353763925792e-10,1.5334068287462441e-09,0.00048490000669129885,1.4108477118716798e-07,0.0002545508142848047,5.755182895672894e-06,9.359543490062035e-06,2.6538194033366535e-08,1.3507827005715208e-07,6.933353440443097e-05,0.005488186273697101,0.0005367682530131844,2.3452255399333824e-08,1.3153541225669356e-09,1.9754029747363644e-08,3.076333884705e-11,1.120440743952237e-06,5.5171572447822655e-08,3.124434328548951e-08,2.351253379074204e-12,7.201172620827063e-13
4.6328162306219214e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40602099239586154,0.11242511436569189,0.022552567972530628,0.00010492876849662523,3.0309290630841517e-05,0.011008405378624025,2.153825040846749e-05,1.317564563164295e-07,2.618998033282718e-07,0.00027490298655687807,1.704066351777072e-15,0.00040976570375224136,5.494249659197806e-12,2.8096008237627644e-08,8.25892609408014e-10,4.718230809317052e-13,9.647357522149296e-06,6.023751114686778e-10,1.5359593899833978e-09,0.00048502639140197447,1.4117953444894914e-07,0.00025553028565532477,5.7563900315857635e-06,9.319586947783049e-06,2.6552829991580448e-08,1.3506391544936713e-07,6.96363010489561e-05,0.005510384218393302,0.0005384789053108538,2.3361426048206746e-08,1.3180652016384207e-09,1.9840432502038264e-08,3.078006768632548e-11,1.1206854553518253e-06,5.564049489290475e-08,3.136934129680332e-08,2.3452790431232818e-12,7.264888292858515e-13
4.65173256081319e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40599572171020587,0.1124004952339574,0.02255149300954779,0.00010541844677802582,3.0380297740552347e-05,0.01105489307718091,2.172005712016732e-05,1.3286353305646202e-07,2.624773550848692e-07,0.0002753694077075734,1.7299991902555157e-15,0.00040989212874899207,5.541096850495563e-12,2.8262794108164086e-08,8.295365550224012e-10,4.766294044021637e-13,9.624342641110366e-06,6.102805361709094e-10,1.5384928107908879e-09,0.0004851526945453645,1.412743738743287e-07,0.0002565090155383738,5.7575911392458275e-06,9.279974062128992e-06,2.656745319362676e-08,1.3504945037391486e-07,6.993918614544343e-05,0.005532578033321244,0.0005401853390263395,2.3271262442256946e-08,1.3207680128734284e-09,1.9926846380309056e-08,3.079669060978434e-11,1.1209262966809726e-06,5.611141643216818e-08,3.1494278053954774e-08,2.339348923332726e-12,7.328905529407781e-13
4.670648891004458e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40597045976311186,0.11237588375820036,0.022550418231217242,0.00010590790761032774,3.0451092373452786e-05,0.011101375175136475,2.1902559584923966e-05,1.3397329996966625e-07,2.6305360052311495e-07,0.00027583246869283633,1.7561789567122438e-15,0.0004100180609939143,5.5880641412019534e-12,2.842934948806075e-08,8.331810444496183e-10,4.814605267097655e-13,9.601313923461526e-06,6.182518171067536e-10,1.5410072184192974e-09,0.0004852789166283439,1.4136928796362866e-07,0.0002574870049433012,5.758786257279762e-06,9.240700437133048e-06,2.6582063828276355e-08,1.350348756623315e-07,7.024218933181745e-05,0.005554767698579435,0.0005418875553401152,2.3181756658953186e-08,1.3234626014375995e-09,2.0013271116999538e-08,3.0813207738915405e-11,1.1211632756354132e-06,5.658433628519912e-08,3.161915331478975e-08,2.3334624800394624e-12,7.393224463033797e-13
4.689565221195726e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40594520657601896,0.11235127993528615,0.022549343637465222,0.00010639715160714657,3.0521675848256565e-05,0.011147851635893154,2.2085757284031354e-05,1.3508572813812025e-07,2.636285505020812e-07,0.0002762921916574618,1.7826062610667855e-15,0.00041014351266658276,5.635150349644717e-12,2.8595670643647764e-08,8.368260666329918e-10,4.863164231938825e-13,9.578272820924149e-06,6.262891192087784e-10,1.5435027393531935e-09,0.0004854050581315035,1.4146427525650113e-07,0.00025846425485530084,5.759975423791832e-06,9.201761752341137e-06,2.659666208217114e-08,1.3502019214085627e-07,7.054531024521204e-05,0.005576953194447158,0.0005435855557143535,2.309290091317153e-08,1.3261490120994135e-09,2.0099706446925533e-08,3.082961920840466e-11,1.1213964004311493e-06,5.70592536570666e-08,3.1743966840182196e-08,2.327619183193798e-12,7.457845223751875e-13
4.7084815513869946e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4059199621698849,0.11232668376206202,0.022548269228217826,0.00010688617937695065,3.059204946922599e-05,0.011194322423012524,2.2269649699456343e-05,1.3620078874103685e-07,2.642022157320093e-07,0.00027674859861398385,1.80928170210764e-15,0.0004102684956240362,5.682354297935912e-12,2.8761753899335598e-08,8.404716105091429e-10,4.911970687965295e-13,9.55522075841871e-06,6.343926057400563e-10,1.5459794993140147e-09,0.0004855311195097542,1.4155933433058581e-07,0.0002594407662361728,5.761158676375936e-06,9.163153761152585e-06,2.661124813988521e-08,1.3500540063036748e-07,7.084854852231991e-05,0.005599134501382317,0.000545279341889426,2.3004687557235043e-08,1.328827289238376e-09,2.018615210490005e-08,3.084592516623063e-11,1.1216256798029306e-06,5.753616773885905e-08,3.186871839397727e-08,2.321818512291617e-12,7.522767939212365e-13
4.727397881578263e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4058947265651913,0.11230209523535767,0.022547195003401077,0.00010737499152314404,3.066221452642195e-05,0.011240787500211964,2.2454236313822533e-05,1.3731845305589516e-07,2.647746067769817e-07,0.0002772017114430786,1.836205867514221e-15,0.00041039302140898786,5.729674812015293e-12,2.8927595637056612e-08,8.441176650108284e-10,4.96102438066792e-13,9.532159134538493e-06,6.425624382995955e-10,1.5484376232619547e-09,0.0004856571011934246,1.416544637999871e-07,0.0002604165400250648,5.76233605212782e-06,9.124872289218598e-06,2.662582218393438e-08,1.349905019464297e-07,7.11519037992292e-05,0.005621311600019814,0.0005469689158804594,2.2917109073025497e-08,1.3314974768460688e-09,2.0272607825854724e-08,3.08621257736178e-11,1.1218511229930698e-06,5.80150777078449e-08,3.199340774293825e-08,2.3160599558612343e-12,7.587992734696945e-13
4.746314211769531e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4058694997819485,0.11227751435198567,0.022546120962940872,0.00010786358864415002,3.073217229595525e-05,0.011287246831361302,2.263951661039411e-05,1.3843869245956983e-07,2.653457340575886e-07,0.00027765155189396804,1.8633793338788417e-15,0.00041051710125802627,5.7771107216940275e-12,2.9093192295706848e-08,8.477642190698009e-10,5.01032505165252e-13,9.509089322024566e-06,6.507987768277715e-10,1.5508772353980605e-09,0.0004857830035894887,1.417496623137567e-07,0.000261391577139213,5.763507587657308e-06,9.086913232878202e-06,2.6640384394772777e-08,1.3497549689944235e-07,7.145537571111412e-05,0.005643484471170151,0.0005486542799739136,2.283015806926941e-08,1.3341596185323713e-09,2.035907334496427e-08,3.087822120319112e-11,1.1220727396966985e-06,5.8495982727311534e-08,3.2118034656783234e-08,2.310343011354095e-12,7.653519732918719e-13
4.763338908941673e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4058468032355331,0.1122553980893523,0.022545154484090238,0.00010830314269716444,3.079495810123847e-05,0.011329055286781662,2.2806861549015945e-05,1.3944908604775777e-07,2.65858676590639e-07,0.0002780536282865327,1.8880490735636777e-15,0.00041062840089358104,5.819900739634545e-12,2.924201684810023e-08,8.510465356976677e-10,5.054906605310962e-13,9.488320603581516e-06,6.582684749647996e-10,1.5530571607649832e-09,0.00048589624827256915,1.4183539891953355e-07,0.00026226848142603425,5.764557006118419e-06,9.05302241156062e-06,2.665348041471471e-08,1.3496190208224145e-07,7.172859985318111e-05,0.005663436424983203,0.0005501675103012504,2.275243265784368e-08,1.3365487025298028e-09,2.0436900470769064e-08,3.08926173151645e-11,1.1222689314661338e-06,5.893050231070536e-08,3.223014530921758e-08,2.305232931357746e-12,7.712752514322053e-13
4.780363606113815e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4058241138642585,0.11223328801287635,0.02254418815445417,0.00010874252348991978,3.085757793718e-05,0.011370859032626657,2.297476757634536e-05,1.4046152163048962e-07,2.6637061120080866e-07,0.0002784530872343508,1.9129216098693185e-15,0.0004107393559573668,5.862782435798815e-12,2.939063753071176e-08,8.543292399380674e-10,5.099687805214855e-13,9.467547308936466e-06,6.657922854204908e-10,1.5552222810353375e-09,0.00048600942930799353,1.4192118944564064e-07,0.000263144790371311,5.765601749294218e-06,9.019386583761343e-06,2.6666567123161827e-08,1.3494822234637526e-07,7.200191790785236e-05,0.0056833849253818715,0.000551677334722385,2.2675204414007267e-08,1.338931335619865e-09,2.0514735125812726e-08,3.0906928526075945e-11,1.122462039736819e-06,5.936663656774239e-08,3.234220504116062e-08,2.300155803158438e-12,7.772230263915952e-13
4.797388303285957e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40580143168175337,0.11221118412020092,0.022543221973978466,0.00010918173144862389,3.092003270602241e-05,0.011412658042862322,2.3143234316953093e-05,1.4147597855221502e-07,2.6688154519667857e-07,0.0002788499443211867,1.9379973401933964e-15,0.0004108499740356624,5.905754965326029e-12,2.9539051863650937e-08,8.576123237304723e-10,5.144668455097266e-13,9.446770386902008e-06,6.733703213674972e-10,1.557372685184986e-09,0.0004861225469470391,1.4200703297439287e-07,0.0002640205046009196,5.766641842907576e-06,8.986002898753239e-06,2.6679644647513943e-08,1.3493445827187016e-07,7.227532960765067e-05,0.005703329958734644,0.0005531837554538997,2.259846820300623e-08,1.3413075488252191e-09,2.0592577117758552e-08,3.092115498555933e-11,1.1226520725056925e-06,5.980438486069289e-08,3.245421369069617e-08,2.2951112782003366e-12,7.831953066101908e-13
4.8127105307408845e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4057810238749229,0.1121912959019864,0.022542352539037587,0.00010957687118812366,3.097610160440379e-05,0.01145027308168628,2.3295333483370177e-05,1.423907010094045e-07,2.673405362373918e-07,0.0002792049039195463,1.960739551008352e-15,0.0004109492483069197,5.9445072082752e-12,2.9672446313715003e-08,8.605674170031261e-10,5.185321405541502e-13,9.428068827066759e-06,6.802370091863591e-10,1.5592955397806604e-09,0.00048622429881397183,1.4208433672493962e-07,0.0002648081394327166,5.7675739728084104e-06,8.956170842626923e-06,2.669140667144056e-08,1.3492199897176423e-07,7.25214799838515e-05,0.00572127751324958,0.0005545366259260453,2.2529822126634946e-08,1.3434406771573347e-09,2.0662641024473643e-08,3.093388646633224e-11,1.1228204792602229e-06,6.019973779134806e-08,3.2554977667477585e-08,2.2905987979711534e-12,7.885913176972468e-13
4.8265005354503194e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4057626618444646,0.11217340078511381,0.022541570150821498,0.00010993237780376835,3.102645044845811e-05,0.011484123303436393,2.343261056962327e-05,1.4321532447403343e-07,2.6775294450234743e-07,0.00027952258566447296,1.9813487641344444e-15,0.000411038371263318,5.979446044297994e-12,2.979235526586871e-08,8.632272533794686e-10,5.222046931360262e-13,9.411236110749916e-06,6.864547266756708e-10,1.5610160315948342e-09,0.00048631583188852445,1.421539456548948e-07,0.00026551659969832673,5.768409702442417e-06,8.929492999981717e-06,2.6701986295362197e-08,1.3491072793764893e-07,7.274307983074743e-05,0.005737427893758849,0.0005557518553071347,2.246837491484135e-08,1.3453560863055748e-09,2.0725703372698432e-08,3.0945286311956886e-11,1.1229699262517537e-06,6.055667238821332e-08,3.2645629663130154e-08,2.2865597038195664e-12,7.934647094942942e-13
4.8389115396888105e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40574614006940646,0.11215729864525298,0.02254086608501908,0.00011025223743697058,3.107167314569056e-05,0.01151458580756878,2.355647392405297e-05,1.4395858859296884e-07,2.68123561390643e-07,0.00027980706290131054,2.0000116190683664e-15,0.00041111840381016654,6.01094068682427e-12,2.990015393397193e-08,8.656213069197745e-10,5.255211487079328e-13,9.39608601598286e-06,6.920812584269626e-10,1.5625563515587819e-09,0.0004863981764328087,1.42216622096516e-07,0.00026615388122997293,5.769159288789133e-06,8.905620210756957e-06,2.671150299339407e-08,1.3490053755931143e-07,7.294257182265342e-05,0.005751961271109552,0.0005568436561963706,2.241334092846235e-08,1.347076399248512e-09,2.078246331271635e-08,3.095549887584471e-11,1.1231027160722835e-06,6.087881796102883e-08,3.2727187565079895e-08,2.282942298691945e-12,7.9786452105605e-13
4.8513225439273015e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.405729622138479,0.11214119978737049,0.022540162098387297,0.00011057200598572942,3.111680973427274e-05,0.011545045747794384,2.3680634579887827e-05,1.4470288945901117e-07,2.6849365951836116e-07,0.00028009018554101114,2.0187831568789348e-15,0.00041119827041311783,6.04248206855636e-12,3.000783855135698e-08,8.680155474652893e-10,5.288481670225078e-13,9.380935664355926e-06,6.9773681034058e-10,1.5640890114125216e-09,0.00048648048769021164,1.422793251060153e-07,0.0002667908477991035,5.769906450021263e-06,8.881876380180933e-06,2.672101503862831e-08,1.3489030340612024e-07,7.314211309313609e-05,0.005766492781458557,0.0005579336529525488,2.2358559361782354e-08,1.3487933561522965e-09,2.0839226800976234e-08,3.096566670198402e-11,1.1232338871360217e-06,6.12018200995224e-08,3.280871803118849e-08,2.2793416049524664e-12,8.022773705986755e-13
4.8637335481657925e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40571310805647753,0.1121251042105375,0.022539458190905037,0.00011089168361014464,3.1161860549806316e-05,0.01157550311417822,2.3805092392297633e-05,1.4544821918427768e-07,2.6886324157411876e-07,0.0002803719594797953,2.0376635195481143e-15,0.00041127797371919646,6.074069866637222e-12,3.011540821642069e-08,8.704099719064028e-10,5.321857400759988e-13,9.365785397695687e-06,7.034214244802236e-10,1.5656140448132593e-09,0.0004865627657365075,1.4234205435885499e-07,0.0002674274996280005,5.770651195634278e-06,8.85826047282395e-06,2.6730522478401793e-08,1.3488002569713036e-07,7.334170353842613e-05,0.00578102241970639,0.0005590218467107752,2.23040283515742e-08,1.3505069686477403e-09,2.0895993763381404e-08,3.0975789859814204e-11,1.1233634429694121e-06,6.152567854276042e-08,3.289022100174409e-08,2.275757496284492e-12,8.067032611547982e-13
4.8761445524042835e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4056965978281164,0.1121090119138226,0.022538754362551202,0.00011121127046949371,3.1206825925619874e-05,0.011605957896809956,2.3929847216551587e-05,1.4619456990066159e-07,2.692323102232886e-07,0.00028065239059015397,2.056652847041106e-15,0.0004113575163288344,6.1057037589801275e-12,3.022286203735452e-08,8.728045771366413e-10,5.355338597986975e-13,9.350635553636884e-06,7.091351426102392e-10,1.5671314852808725e-09,0.00048664501064422954,1.424048095352944e-07,0.0002680638369357727,5.771393535047978e-06,8.834771464387404e-06,2.6740025359705142e-08,1.3486970465046207e-07,7.354134305463728e-05,0.005795550180783764,0.0005601082386514505,2.224974605510456e-08,1.3522172483027909e-09,2.0952764125952575e-08,3.0985868420447776e-11,1.1234913871672298e-06,6.185039302755251e-08,3.297169641754604e-08,2.2721898478010407e-12,8.11142195712998e-13
4.8885555566427746e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4056800914580312,0.11209292289629202,0.022538050613304658,0.00011153076672223911,3.125170619279313e-05,0.011636410085803676,2.4054898908016918e-05,1.469419337599331e-07,2.696008681082605e-07,0.0002809314847209083,2.0757512773101472e-15,0.00041143690079665173,6.137383424272601e-12,3.033019913208006e-08,8.75199360052943e-10,5.388925180554491e-13,9.335486465669525e-06,7.148780061963419e-10,1.5686413661988259e-09,0.0004867272224824444,1.4246759032027162e-07,0.0002686998599384232,5.772133477608095e-06,8.811408341550398e-06,2.674952372922524e-08,1.348593404832739e-07,7.374103153807887e-05,0.005810076059651102,0.0005611928299998292,2.2195710651471836e-08,1.3539242066230051e-09,2.1009537814753004e-08,3.0995902456928634e-11,1.1236177233918274e-06,6.217596328855157e-08,3.305314421990776e-08,2.268638536075113e-12,8.155941772290021e-13
4.9009665608812656e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40566358895077853,0.11207683715700954,0.022537346943144267,0.00011185017252603574,3.129650168018141e-05,0.011666859671297623,2.4180247322157402e-05,1.4769030293383977e-07,2.6996891784870347e-07,0.00028120924769726833,2.094958946298319e-15,0.0004115161296322358,6.169108541980338e-12,3.0437418628184863e-08,8.775943175559321e-10,5.42261706646165e-13,9.320338463186267e-06,7.206500564063391e-10,1.5701437208152789e-09,0.0004868094013171588,1.4253039640328395e-07,0.0002693355688489153,5.77287103258732e-06,8.78817010182332e-06,2.6759017633313403e-08,1.3484893341180049e-07,7.394076888493383e-05,0.005824600051298662,0.0005622756220255808,2.2141920337211302e-08,1.3556278550500523e-09,2.1066314755994844e-08,3.1005892044214864e-11,1.123742455371804e-06,6.250238905808095e-08,3.313456435061073e-08,2.2651034389410897e-12,8.200592086177258e-13
4.9133775651197566e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4056470903108367,0.11206075469503675,0.02253664335204887,0.00011216948803773839,3.134121271444004e-05,0.011697306643454,2.430589231453202e-05,1.48439669614205e-07,2.703364620418236e-07,0.0002814856853208927,2.114275987943423e-15,0.000411595205300907,6.200878792351064e-12,3.054451966285835e-08,8.799894465501479e-10,5.456414173063295e-13,9.30519187152934e-06,7.26451334110857e-10,1.5716385822420092e-09,0.0004868915472116729,1.425932274782741e-07,0.0002699709638772382,5.773606209186061e-06,8.765055753405588e-06,2.67685071179487e-08,1.3483848365139032e-07,7.41405549909913e-05,0.005839122150746632,0.0005633566160423532,2.2088373326886484e-08,1.3573282049642382e-09,2.1123094876097136e-08,3.10158372584158e-11,1.1238655868932355e-06,6.282967006620909e-08,3.3215956751928786e-08,2.2615844355553718e-12,8.245372927408106e-13
4.9257885693582476e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40563059554260644,0.1120446755094329,0.022535939839997302,0.00011248871341340891,3.138583962004758e-05,0.011727750992458723,2.443183374079353e-05,1.4919002601302482e-07,2.707035032626189e-07,0.0002817608033699495,2.1337025341819014e-15,0.0004116741302244768,6.232693856418374e-12,3.0651501382827914e-08,8.823847439442662e-10,5.490316417075084e-13,9.290047012036422e-06,7.322818798840715e-10,1.5731259834546386e-09,0.0004869736602258616,1.4265608324351984e-07,0.0002706060452304706,5.77433901653358e-06,8.742064315032914e-06,2.6777992228834352e-08,1.3482799141641361e-07,7.43403897524481e-05,0.005853642353044149,0.0005644358134073275,2.2035067858645514e-08,1.3590252676858562e-09,2.1179878101465484e-08,3.102573817728386e-11,1.1239871218000761e-06,6.315780604102788e-08,3.3297321366674604e-08,2.258081406570854e-12,8.290284324317866e-13
4.938199573596739e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4056141046504124,0.11202859959925499,0.022535236406968386,0.00011280784880832341,3.143038271932902e-05,0.011758192708521235,2.4558071456687163e-05,1.4994136436256192e-07,2.710700440641306e-07,0.00028203460759917607,2.1532387149528542e-15,0.00041175290678198824,6.2645534160054395e-12,3.07583629442955e-08,8.847802066513631e-10,5.524323714578531e-13,9.2749042020858e-06,7.38141734004442e-10,1.5746059572953136e-09,0.0004870557404164502,1.4271896340152786e-07,0.00027124081311284296,5.775069463689403e-06,8.71919481583037e-06,2.6787473011391897e-08,1.348174569202774e-07,7.454027306571642e-05,0.005868160653269292,0.0005655132155207732,2.1982002187301155e-08,1.3607190544713599e-09,2.1236664358601707e-08,3.1035594881041386e-11,1.1241070640040452e-06,6.348679670832936e-08,3.3378658138106056e-08,2.254594233800495e-12,8.335326304983127e-13
4.95061057783523e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40559761763850144,0.11201252696355786,0.022534533052940925,0.00011312689437697939,3.147484233247956e-05,0.011788631781874292,2.4684605318049296e-05,1.5069367691543663e-07,2.7143608697768957e-07,0.00028230710373994115,2.1728846582021153e-15,0.0004118315373104425,6.29645715372865e-12,3.08651035128742e-08,8.871758315890922e-10,5.558435981026041e-13,9.259763755142012e-06,7.440309364554486e-10,1.5760785364715861e-09,0.0004871377878382971,1.4278186765893068e-07,0.0002718752677257978,5.775797559644293e-06,8.696446295188203e-06,2.6796949510608665e-08,1.3480688037558856e-07,7.474020482621497e-05,0.005882677046530139,0.000566588823825617,2.192917458101838e-08,1.3624095765180974e-09,2.1293453574406188e-08,3.1045407450524454e-11,1.12422541746896e-06,6.381664179158304e-08,3.345996700991564e-08,2.2511228002394375e-12,8.380498896773411e-13
4.960406176080459e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4055846077238267,0.11199984367130329,0.022533977974464547,0.00011337864324560209,3.1509874104650463e-05,0.011812654470859187,2.4784683356441815e-05,1.5128813533450915e-07,2.717246427210782e-07,0.00028252125609943705,2.1884681429026644e-15,0.0004118934962021462,6.321668713181166e-12,3.094926436417855e-08,8.890667322455553e-10,5.585433736367186e-13,9.247815769279266e-06,7.486998396997892e-10,1.5772355948552835e-09,0.0004872025220708847,1.4283153275103046e-07,0.0002723758008548425,5.7763705675466886e-06,8.678576433788865e-06,2.6804426005245943e-08,1.3479850310434253e-07,7.4898038542367e-05,0.005894133009508947,0.0005674365005094731,2.1887646465013597e-08,1.3637415521456395e-09,2.1338277479374923e-08,3.1053121079654505e-11,1.1243177107889388e-06,6.407758081316734e-08,3.3524121696775336e-08,2.2483939494441513e-12,8.416244383563531e-13
4.9702017743256885e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40557160023096517,0.11198716241780586,0.022533422945177902,0.0001136303363286373,3.1544854223413604e-05,0.011836675502736347,2.4884945715935038e-05,1.5188319202251638e-07,2.720128910974045e-07,0.00028273459994730617,2.204120142893072e-15,0.00041195536666779886,6.346907440544863e-12,3.103334892815784e-08,8.909577305342767e-10,5.612496786149122e-13,9.235869598901094e-06,7.533870693863225e-10,1.578388083035584e-09,0.00048726723594627906,1.4288121253482234e-07,0.0002728761390553646,5.7769421207027765e-06,8.660780879862652e-06,2.681189988139253e-08,1.347900998747005e-07,7.505590232285756e-05,0.005905587779148839,0.0005682830614263233,2.1846264755680405e-08,1.3650715064172457e-09,2.1383103145842887e-08,3.106080730864513e-11,1.1244090189186941e-06,6.43390517757998e-08,3.35882589418498e-08,2.245674775024939e-12,8.452071263817463e-13
4.979997372570918e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40555859516190557,0.11197448320259813,0.022532867965070556,0.00011388197370103491,3.157978284344128e-05,0.011860694872733843,2.4985392325765556e-05,1.5247884319739408e-07,2.7230083332317565e-07,0.0002829471380707928,2.219840718460029e-15,0.0004120171498026572,6.3721731808273934e-12,3.111735680683825e-08,8.928488249463863e-10,5.639625087984348e-13,9.223925393068121e-06,7.580926447861934e-10,1.5795360169174318e-09,0.0004873319294879618,1.4293090687127106e-07,0.00027337628242287136,5.777512223444583e-06,8.6430591743091e-06,2.6819371160748708e-08,1.347816707899879e-07,7.521379611617754e-05,0.005917041353082542,0.0005691285073408228,2.1805028624796054e-08,1.366399444760282e-09,2.1427930538076994e-08,3.106846617931141e-11,1.1244993438840013e-06,6.460105454068493e-08,3.3652378718064734e-08,2.2429652211108792e-12,8.487979550474588e-13
4.9897929708161474e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40554559251860817,0.1119618060252119,0.022532313034132063,0.0001141335554374518,3.161466011861011e-05,0.011884712576088557,2.5086023115203596e-05,1.5307508508509905e-07,2.725884706068064e-07,0.0002831588732481592,2.235629929122584e-15,0.00041207884668663673,6.3974657793490065e-12,3.1201287605811084e-08,8.947400139750501e-10,5.666818599248148e-13,9.211983299382665e-06,7.628165850571136e-10,1.5806794123521878e-09,0.0004873966027182344,1.4298061562280798e-07,0.0002738762310518694,5.778080880078694e-06,8.625410861823648e-06,2.6826839864902577e-08,1.3477321595318671e-07,7.537171987099319e-05,0.005928493728953617,0.0005699728390335664,2.1763937256138937e-08,1.367725372581841e-09,2.1472759620292497e-08,3.1076097733363855e-11,1.1245886877217082e-06,6.486358896856132e-08,3.371648099862343e-08,2.2402652325108926e-12,8.523969256283315e-13
4.9986090092368537e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40553389221526503,0.1119503983075141,0.022531813638318146,0.00011435993149293307,3.1646005892950687e-05,0.011906327080198547,2.5176748240830922e-05,1.536122047307374e-07,2.728470844288344e-07,0.0002833487506778672,2.2498989503005717e-15,0.00041213430101807064,6.4202519542227624e-12,3.1276759098615654e-08,8.964421637543616e-10,5.69134847802772e-13,9.201237341780175e-06,7.670838490083094e-10,1.5817046009315467e-09,0.0004874547912762859,1.4302536571155177e-07,0.00027432601839385906,5.778591438166565e-06,8.609589758374303e-06,2.6833559514676266e-08,1.347655846667614e-07,7.551387682555976e-05,0.005938799840954698,0.0005707317855553323,2.1727078124873685e-08,1.3689169930711023e-09,2.1513107209626526e-08,3.1082942812425174e-11,1.124668260013879e-06,6.51003244096104e-08,3.377415807030094e-08,2.2378433756736122e-12,8.556429615606076e-13
5.00742504765756e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40552219387974353,0.11193899223972947,0.02253131428231493,0.00011458626259752283,3.1677310313024735e-05,0.011927940227016811,2.5267622443160826e-05,1.541497970633808e-07,2.731054530897283e-07,0.00028353798197709083,2.264223655806457e-15,0.00041218968711484016,6.443059646914483e-12,3.135216755771752e-08,8.981443878589151e-10,5.715931110323034e-13,9.190493318978146e-06,7.713660177377539e-10,1.582726137651443e-09,0.00048751296341391343,1.4307012726797505e-07,0.00027477564814093003,5.779100831479635e-06,8.593827410892814e-06,2.6840277111560638e-08,1.347579326787698e-07,7.56560579702812e-05,0.00594910497892243,0.000571489830793783,2.169033500535881e-08,1.3701069933041243e-09,2.155345611290091e-08,3.108976583173814e-11,1.1247470407794456e-06,6.533749028123691e-08,3.383182092957165e-08,2.2354291825719215e-12,8.588955943987491e-13
