Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61)
3.971306653883606e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4037982470526604,0.19216993687156128,0.16601453555567758,0.0011405744471286975,0.00022404982803559946,0.015613188657136927,5.2537766742982984e-05,3.222091434011844e-07,1.686455250323374e-06,0.0004760639218027662,6.5045270749760365e-15,0.0005277125992672622,1.4792658888147133e-11,2.418285543053695e-07,3.0267800208256386e-09,2.6277484599135778e-12,5.6602178190850365e-05,1.3212530596013481e-09,1.9579695538016203e-08,0.0006195881434757397,1.656029372616733e-06,0.0006990356408007271,1.2535237255233056e-05,4.094844189071139e-05,4.3061191786245994e-08,2.30793974550986e-07,0.00010737912349134684,0.006614937255728622,0.000993175148650501,1.444851046795587e-07,9.825090159966804e-09,7.262396279944822e-08,2.9504757346828596e-10,8.365808443446641e-06,2.458343161249953e-07,6.469507912040233e-08,2.4462791148372082e-11
3.9858350943657454e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40376994144458095,0.1921376427090556,0.1660085235461807,0.0011450960013066579,0.00022450704820368896,0.015673857695720387,5.291947211299967e-05,3.248478162585405e-07,1.6905058631161985e-06,0.00047694430413191603,6.5997050536625836e-15,0.0005278835965848498,1.4915236347157523e-11,2.431510193289938e-07,3.0381335208041665e-09,2.6513468803176467e-12,5.6476889140639465e-05,1.3375891000075284e-09,1.9615204617510513e-08,0.0006197285899873065,1.6570223683801878e-06,0.0007014447620201206,1.253836618836539e-05,4.0797885248731195e-05,4.3085560919958307e-08,2.3078257828897716e-07,0.00010779506013927777,0.0066386037936041085,0.0009949936352736013,1.4395476050477078e-07,9.84203672929983e-09,7.28934846544593e-08,2.9512483213098887e-10,8.365507847222087e-06,2.476468753147855e-07,6.492791332036766e-08,2.440628048207347e-11
4.000363534847885e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4037416404580935,0.1921053574043721,0.16600251259328877,0.0011496164307406775,0.00022496299122802264,0.015734519272303283,5.330249061294309e-05,3.2749444313622783e-07,1.694552407168736e-06,0.00047781990029547753,6.6957997615799674e-15,0.0005280535680412152,1.503818840834219e-11,2.444723189094924e-07,3.049491230942256e-09,2.6750587368355274e-12,5.63515563892066e-05,1.354057531731481e-09,1.9650514312052843e-08,0.0006198687905127469,1.6580152159888642e-06,0.0007038529388288414,1.2541480660843767e-05,4.0648421528394256e-05,4.310989582334954e-08,2.3077101906782377e-07,0.0001082111291513531,0.006662266882932859,0.0009968109274322509,1.4342810118622493e-07,9.858935086258732e-09,7.316310373348435e-08,2.9520165547318216e-10,8.36519794079927e-06,2.494664178299511e-07,6.516067679694483e-08,2.4350158387802045e-11
4.014891975330024e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4037133441390299,0.1920730809557288,0.16599650269672475,0.0011541357363092648,0.00022541766441610788,0.015795173349642467,5.368682172943858e-05,3.3014897389537233e-07,1.6985949130609192e-06,0.0004786907335531687,6.792814541358268e-15,0.0005282225326211638,1.516151279823949e-11,2.4579242715425645e-07,3.060853124847597e-09,2.698884005592327e-12,5.6226186031172685e-05,1.370658751973314e-09,1.9685625600419084e-08,0.0006200087480377012,1.6590079088105659e-06,0.000706260168862258,1.2544580781463993e-05,4.050003902305744e-05,4.31341969191846e-08,2.307592978241272e-07,0.00010862733024371322,0.0066859265044862505,0.000998627009803353,1.429050876759065e-07,9.87578547308592e-09,7.343281936825132e-08,2.952780453575779e-10,8.364878749398936e-06,2.5129294414078445e-07,6.539336911182338e-08,2.429442085682084e-11
4.029420415812164e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4036850525329726,0.19204081336129544,0.16599049385621037,0.001158653918883795,0.0002258710750071995,0.015855819891038965,5.407246494782416e-05,3.328113584217837e-07,1.702633410956865e-06,0.0004795568270864094,6.8907527076294735e-15,0.0005283905089409465,1.5285207245461555e-11,2.471113184893148e-07,3.0722191760079073e-09,2.72282266121369e-12,5.610078406079007e-05,1.3873931554589607e-09,1.9720539458018495e-08,0.0006201484654873032,1.6600004405009155e-06,0.0007086664497734988,1.2547666657569136e-05,4.035272619419036e-05,4.315846462548496e-08,2.3074741549036026e-07,0.0001090436631308503,0.006709582639155848,0.0010004418670699281,1.4238568148052817e-07,9.89258813012725e-09,7.37026308884418e-08,2.953540036245792e-10,8.364550298333979e-06,2.531264546736909e-07,6.562598983056023e-08,2.4239063935423368e-11
4.043948856294303e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4036567656852513,0.19200855461919397,0.16598448607146565,0.0011631709793288886,0.0002263232301732224,0.01591645886032478,5.4459419752160244e-05,3.354815466288834e-07,1.7066679306116518e-06,0.00048041820399786356,6.989617546964497e-15,0.0005285575152553559,1.540926948081062e-11,2.484289676570304e-07,3.083589357794622e-09,2.7468746768364693e-12,5.597535637345416e-05,1.4042611344425376e-09,1.975525685687627e-08,0.0006202879457273986,1.6609928049930278e-06,0.000711071779233329,1.2550738395074882e-05,4.020647166830519e-05,4.318269935560406e-08,2.3073537299487382e-07,0.00010946012752561173,0.006733235267952661,0.001002255483927298,1.4186984465196002e-07,9.909343295881664e-09,7.397253762173032e-08,2.954295320927278e-10,8.364212613011081e-06,2.5496694981317636e-07,6.585853852262415e-08,2.4184083724652124e-11
4.058477296776443e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4036284836409392,0.19197630472750013,0.16597847934220947,0.0011676869185027767,0.00022677413701968185,0.015977090221849864,5.484768562523903e-05,3.3815948846059735e-07,1.7106985013779926e-06,0.0004812748873109947,7.089412317812559e-15,0.0005287235694647164,1.5533697237394188e-11,2.4974534971379576e-07,3.094963643470393e-09,2.7710400241193817e-12,5.5849908767196023e-05,1.4212630787087905e-09,1.9789778765618092e-08,0.0006204271915657019,1.6619849964874176e-06,0.0007134761549300507,1.2553796098495001e-05,4.006126423394151e-05,4.3206901518287935e-08,2.3072317126200355e-07,0.00010987672313926252,0.006756884372006351,0.0010040678450891189,1.4135753977798497e-07,9.926051206841388e-09,7.424253889365397e-08,2.955046325602756e-10,8.363865718930072e-06,2.568144298816065e-07,6.609101476079135e-08,2.4129476377425785e-11
4.073005737258582e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4036002064448499,0.19194406368424377,0.16597247366815945,0.0011722017372576467,0.00022722380258655096,0.016037713940469614,5.523726204859401e-05,3.4084513389417955e-07,1.7147251522127336e-06,0.00048212689996964935,7.190140250445006e-15,0.000528888689121684,1.5658488250736687e-11,2.5106044002773216e-07,3.1063420061893343e-09,2.7953186732535664e-12,5.572444694413987e-05,1.4383993755757249e-09,1.982410614944947e-08,0.0006205662057529854,1.6629770094424275e-06,0.0007158795745693626,1.255683987096522e-05,3.9917092838742625e-05,4.323107151774024e-08,2.3071081121191198e-07,0.00011029344968145983,0.0067805299325645165,0.0010058789352931413,1.4084872997207821e-07,9.942712097715446e-09,7.451263402713662e-08,2.955793068046103e-10,8.363509641687102e-06,2.5866889516121757e-07,6.632341812178649e-08,2.4075238099155578e-11
4.086081333692508e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40357476115042745,0.1919150543090628,0.16596706946348094,0.0011762641168784954,0.00022762744606910493,0.016092268723893844,5.5589000920580174e-05,3.432687600492611e-07,1.7183458100413637e-06,0.0004828897368514733,7.281595890209812e-15,0.0005290365120030532,1.5771108877719497e-11,2.52242896761295e-07,3.1165859962357693e-09,2.8172663047458442e-12,5.561152378468372e-05,1.4539372323622334e-09,1.985483527107443e-08,0.0006206911226884457,1.6638696640709843e-06,0.0007180418329333451,1.255956743937639e-05,3.978821538771945e-05,4.325279734815831e-08,2.306995525628152e-07,0.000110668615272094,0.006801807891973778,0.0010075078172174469,1.4039375936021982e-07,9.957666889871291e-09,7.475579933829864e-08,2.956461506564784e-10,8.363181341798226e-06,2.603438864684864e-07,6.653251848992281e-08,2.4026736108372224e-11
4.099156930126433e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4035493198514499,0.19188605209798545,0.16596166611308158,0.0011803255902589958,0.00022803009480681,0.01614681726356346,5.594180053760418e-05,3.4569854921874844e-07,1.7219633364299024e-06,0.0004836488256359614,7.373812299736616e-15,0.0005291836041582283,1.5884020263325857e-11,2.534242699597617e-07,3.1268332471434974e-09,2.83930566163583e-12,5.5498597676503174e-05,1.4695845053725583e-09,1.98854083053455e-08,0.0006208158560969095,1.6647621660995885e-06,0.0007202033133981737,1.2562283879455173e-05,3.966016046366669e-05,4.32744977385566e-08,2.306881670838695e-07,0.00011104388646451753,0.006823082952551255,0.0010091356462467497,1.399415641271589e-07,9.972583952908913e-09,7.499903963264656e-08,2.9571265195937805e-10,8.362845643157298e-06,2.6202453612898406e-07,6.67415591842076e-08,2.3978527337414255e-11
4.112232526560359e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4035238825800356,0.1918570570494841,0.16595626361675253,0.0011843861580091376,0.0002284317537991111,0.01620135953485962,5.6295660519125996e-05,3.481344650163104e-07,1.7255777516906486e-06,0.00048440418288219443,7.466791775141477e-15,0.0005293299776871605,1.5997220762209683e-11,2.5460454230500563e-07,3.137083739135438e-09,2.8614367191856458e-12,5.5385672582866137e-05,1.485341471847583e-09,1.9915825948735e-08,0.0006209404078698396,1.6656545119875134e-06,0.000722364014327007,1.2564989263619454e-05,3.953292032867869e-05,4.32961729744248e-08,2.306766554374079e-07,0.0001114192630438437,0.006844355100868528,0.0010107624113269253,1.394921184398671e-07,9.987463454085394e-09,7.524235441273807e-08,2.9577881196918044e-10,8.362502564626559e-06,2.6371084424318307e-07,6.695053990342418e-08,2.3930609124139367e-11
4.1253081229942845e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40349844936812534,0.19182806916200332,0.16595086197428424,0.0011884458207357354,0.00022883242800459408,0.01625589551346526,5.6650580483802954e-05,3.505764710842873e-07,1.7291890758917484e-06,0.00048515582509606805,7.560536593928307e-15,0.0005294756444779884,1.611070873087945e-11,2.5578369667770226e-07,3.147337452370773e-09,2.883659451720667e-12,5.527275240762913e-05,1.5012084074169232e-09,1.994608889543224e-08,0.0006210647798641402,1.666546698340873e-06,0.0007245239340941197,1.2567683663440897e-05,3.94064873422836e-05,4.331782333844144e-08,2.3066501828295458e-07,0.0001117947447941379,0.006865624323572779,0.0010123881014330932,1.390453967882368e-07,1.0002305559695147e-08,7.548574317907129e-08,2.958446319283577e-10,8.362152125131423e-06,2.654028108984457e-07,6.715946034935126e-08,2.3882978840638508e-11
4.135706774943274e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4034782259732404,0.19180502102607255,0.1659465668102369,0.001191673709996223,0.00022915037313400765,0.016299261926368932,5.6933594721486114e-05,3.52522852891396e-07,1.7320588664671772e-06,0.00048575094380142185,7.63563705088009e-15,0.0005295909924166992,1.620116662439497e-11,2.5672063545022026e-07,3.1554942267377004e-09,2.9013979880916165e-12,5.518295625735495e-05,1.5139056177569276e-09,1.99700461886698e-08,0.0006211635622689216,1.6672561128550115e-06,0.0007262410984651373,1.2569818649146019e-05,3.93065099380153e-05,4.333502369162082e-08,2.3065567442467826e-07,0.00011209342974174478,0.006882537037380283,0.0010136801920867995,1.386920595215035e-07,1.0014082480787264e-08,7.567935586572736e-08,2.958967347499939e-10,8.361868188414486e-06,2.667524235775961e-07,6.732556564553481e-08,2.3845303637469628e-11
4.146105426892263e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40345800518180314,0.19178197741737113,0.16594227218598046,0.0011949010275524908,0.00022946770099503921,0.01634262433226569,5.7217278918799215e-05,3.544730452995038e-07,1.7349267244900982e-06,0.0004863437315657848,7.711224111412441e-15,0.0005297059065471226,1.6291804467166562e-11,2.576568480242308e-07,3.163653015786288e-09,2.919194474349098e-12,5.5093167558735884e-05,1.5266726892675517e-09,1.9993906427507213e-08,0.0006212622330267586,1.6679654228378184e-06,0.0007279577669563197,1.2571946767690527e-05,3.9207034495080565e-05,4.335220863103528e-08,2.306462519328043e-07,0.00011239218095879061,0.006899447885819472,0.0010149715903990067,1.3834041662262812e-07,1.0025835937577949e-08,7.587301477880342e-08,2.959486238981796e-10,8.361579617798687e-06,2.68105615076113e-07,6.749163248579903e-08,2.3807807601298503e-11
4.1565040788412525e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4034377870096356,0.19175893833508023,0.16593797810140837,0.0011981277737058546,0.00022978441402757917,0.016385982719317172,5.75016328828625e-05,3.5642703006422495e-07,1.7377926597321988e-06,0.00048693419661870066,7.787298895784582e-15,0.0005298203925707841,1.6382621435218708e-11,2.5859232605506525e-07,3.1718138094605544e-09,2.9370488963257664e-12,5.500338819679933e-05,1.5395097584059956e-09,2.0017669957998176e-08,0.0006213607930262829,1.668674626769463e-06,0.0007296739387648884,1.2574068053959966e-05,3.9108057298673644e-05,4.336937829513672e-08,2.3063675113548755e-07,0.00011269099833534657,0.00691635686227553,0.001016262290871164,1.3799045568617426e-07,1.0037566012108072e-08,7.606671966658687e-08,2.960002999827419e-10,8.361286422894859e-06,2.694623853930514e-07,6.765766072314584e-08,2.3770489452234802e-11
4.166902730790242e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40341757147248597,0.19173590377837055,0.16593368455641372,0.0012013539487565907,0.00023010051465585822,0.016429337075796423,5.77866564204829e-05,3.583847889548207e-07,1.7406566818724575e-06,0.00048752234716816775,7.863862516777288e-15,0.0005299344561096524,1.647361670540313e-11,2.595270612756405e-07,3.1799765976832364e-09,2.9549612394883367e-12,5.491362003393493e-05,1.5524169609877295e-09,2.0041337125274557e-08,0.0006214592431431615,1.6693837231821468e-06,0.0007313896130924252,1.257618254252018e-05,3.900957467077449e-05,4.338653282129946e-08,2.3062717235981598e-07,0.00011298988176110204,0.0069332639601632825,0.0010175522880204724,1.376421644288213e-07,1.0049272785946533e-08,7.626047027712167e-08,2.960517636091665e-10,8.360988613340405e-06,2.708227345157138e-07,6.78236502114261e-08,2.3733347922379813e-11
4.177301382739231e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4033973585860295,0.19171287374640222,0.1659293915508891,0.0012045795530039845,0.00023041600528859245,0.016472687390085904,5.807234933815565e-05,3.6034630375466305e-07,1.743518800498194e-06,0.00048810819140058625,7.940916079686759e-15,0.0005300481027072341,1.656478945541687e-11,2.604610454960318e-07,3.1881413703571963e-09,2.972931488939507e-12,5.482386491013451e-05,1.565394432187157e-09,2.0064908273543588e-08,0.0006215575842402877,1.6700927106587398e-06,0.0007331047891448558,1.257829026762113e-05,3.8911582969688935e-05,4.340367234583097e-08,2.3061751593180908e-07,0.00011328883112536538,0.006950169172927067,0.0010188415763807152,1.3729553068803835e-07,1.006095634021957e-08,7.645426635761202e-08,2.9610301537859755e-10,8.360686198799542e-06,2.721866624160691e-07,6.798960080541666e-08,2.3696381755864206e-11
4.1877000346882205e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.403377148365867,0.19168984823832558,0.16592509908472705,0.0012078045867463711,0.00023073088831912717,0.016516033650675634,5.835871144206596e-05,3.6231155626169247e-07,1.7463790251061071e-06,0.0004886917374807069,8.018460682318776e-15,0.0005301613378296523,1.6656138863820178e-11,2.613942706030461e-07,3.1963081173651936e-09,2.990959629419874e-12,5.4734124643229604e-05,1.578442306538291e-09,2.0088383746085586e-08,0.0006216558171679608,1.670801587831441e-06,0.0007348194661324262,1.2580391263200753e-05,3.881407858959543e-05,4.3420797003983523e-08,2.3060778217641992e-07,0.00011358784631706746,0.006967072494040609,0.0010201301505030598,1.3695054242046355e-07,1.007261675561299e-08,7.664810765497669e-08,2.961540558880111e-10,8.360379188964448e-06,2.735541690555014e-07,6.815551236081845e-08,2.3659589708713354e-11
4.19809868663721e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40335694082752555,0.1916668272532806,0.1659208071578196,0.0012110290502811815,0.00023104516612557996,0.016559375846161208,5.864574253809082e-05,3.6428052828887263e-07,1.749237365103301e-06,0.0004892729935515816,8.096497414983067e-15,0.0005302741668667178,1.674766411005419e-11,2.623267285597969e-07,3.2044768285706073e-09,3.0090456453098406e-12,5.464440102912757e-05,1.5915607179354374e-09,2.011176388525241e-08,0.0006217539427640696,1.6715103533804575e-06,0.0007365336432696832,1.258248556288888e-05,3.871705796009555e-05,4.3437906929964386e-08,2.3059797141753612e-07,0.00011388692722476495,0.006983973917006895,0.001021418004956858,1.3660718770061273e-07,1.0084254112372909e-08,7.684199391611724e-08,2.962048857302479e-10,8.360067593555085e-06,2.7492525438434393e-07,6.832138473423594e-08,2.3622970548702938e-11
4.208497338586199e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40333673598645725,0.1916438107903976,0.16591651577005845,0.0012142529439049855,0.00023135884107098212,0.016602713965242013,5.8933442431800485e-05,3.6625320166464087e-07,1.7520938298083063e-06,0.0004898519677345139,8.175027360487963e-15,0.00053038659513299,1.6839364374458448e-11,2.6325841140527837e-07,3.2126474938185203e-09,3.0271895206315294e-12,5.455469584204559e-05,1.604749799633893e-09,2.0135049032465456e-08,0.0006218519618542707,1.6722190060327084e-06,0.0007382473197754571,1.258457320001097e-05,3.8620517545769485e-05,4.345500225694612e-08,2.3058808397798105e-07,0.00011418607373664463,0.007000873435358049,0.0010227051343304253,1.3626545471931135e-07,1.0095868490310996e-08,7.703592488742953e-08,2.962555054941396e-10,8.359751422319464e-06,2.762999183400222e-07,6.848721778318116e-08,2.3586523055217607e-11
4.2188959905351885e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4033165338580395,0.19162079884879696,0.165912224921335,0.0012174762679135315,0.00023167191550341854,0.016646047996719315,5.922181092846025e-05,3.682295582333527e-07,1.754948428452083e-06,0.0004904286681290136,8.254051594135514e-15,0.0005304986278688198,1.693123883828824e-11,2.641893112539415e-07,3.2208201029361935e-09,3.0453912390506827e-12,5.4465010834741505e-05,1.6180096842506526e-09,2.015823952821386e-08,0.0006219498752521669,1.6729275445605646e-06,0.0007399604948728425,1.2586654207591885e-05,3.8524453845740244e-05,4.347208311707678e-08,2.305781201795141e-07,0.00011448528574052713,0.007017771042655213,0.0010239915332318026,1.3592533178241548e-07,1.0107459968807883e-08,7.722990031497776e-08,2.963059157645429e-10,8.35943068503328e-06,2.776781608480392e-07,6.865301136606822e-08,2.3550246019126505e-11
4.229294642484178e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40329633445757423,0.1915977914275895,0.16590793461154027,0.0012206990226017894,0.00023198439175616504,0.016689377929494487,5.951084783303204e-05,3.702095798557179e-07,1.7578011701790079e-06,0.0004910031028127523,8.333571183716961e-15,0.0005306102702413739,1.7023286683731526e-11,2.6511942029527044e-07,3.2289946457335586e-09,3.0636507838785563e-12,5.437534773874146e-05,1.6313405037651357e-09,2.018133571205281e-08,0.0006220476837594795,1.6736359677806284e-06,0.0007416731677891772,1.2588728618359539e-05,3.8428863393244986e-05,4.3489149641490216e-08,2.3056808034283264e-07,0.00011478456312387067,0.0070346667324884165,0.0010252771962894858,1.3558680730929008e-07,1.0119028626816286e-08,7.742391994464517e-08,2.9635611712247805e-10,8.359105391500615e-06,2.790599818228593e-07,6.88187653422082e-08,2.351413824263717e-11
4.239693294433167e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40327613780028737,0.1915747885258766,0.16590364484056505,0.0012239212082639844,0.00023229627214782473,0.016732703752567243,5.98005529501761e-05,3.721932484092335e-07,1.7606520640478486e-06,0.0004915752798415223,8.413587189508617e-15,0.0005307215273456493,1.7115507093925734e-11,2.660487307933594e-07,3.2371711120040796e-09,3.0819681380738095e-12,5.4285708264565154e-05,1.6447423895199304e-09,2.0204337922602026e-08,0.0006221453881662205,1.6743442745525392e-06,0.0007433853377560262,1.259079646474856e-05,3.833374275521348e-05,4.350620196031566e-08,2.3055796478757223e-07,0.00011508390577377495,0.007051560498476466,0.0010265621181531467,1.352498698315948e-07,1.013057454286483e-08,7.761798352206323e-08,2.964061101451622e-10,8.35877555155374e-06,2.8044538116682433e-07,6.898447957180519e-08,2.347819853917968e-11
4.2500919463821566e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40325594390132935,0.19155179014275026,0.16589935560829971,0.0012271428251936403,0.00023260755898246239,0.01677602545503389,6.009092608425261e-05,3.7418054578860996e-07,1.7635011190327284e-06,0.0004921452072491957,8.494100664268057e-15,0.0005308324042054697,1.720789925297427e-11,2.66977235086491e-07,3.245349491525382e-09,3.10034328424439e-12,5.419609410194846e-05,1.658215472221538e-09,2.0227246497544154e-08,0.0006222429892508614,1.6750524637778042e-06,0.0007450970040091627,1.2592857778903865e-05,3.8239088531851423e-05,4.3523240202687866e-08,2.3054777383230924e-07,0.00011538331357698492,0.007068452334266813,0.0010278462934943293,1.3491450799177253e-07,1.0142097795061256e-08,7.78120907925365e-08,2.964558954061525e-10,8.35844117505385e-06,2.8183435877041057e-07,6.915015391595205e-08,2.3442425733261498e-11
4.260490598331146e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40323575277577417,0.19152879627729313,0.16589506691463443,0.0012303638736836102,0.0002329182545497375,0.0168193430260856,6.0381967039323297e-05,3.7617145390619337e-07,1.766348344024076e-06,0.0004927128930476852,8.575112653230609e-15,0.0005309429057744745,1.7300462345962807e-11,2.6790492558671503e-07,3.253529774059801e-09,3.118776204649411e-12,5.410650692006401e-05,1.6717598819411415e-09,2.025006177362333e-08,0.000622340487780501,1.6757605343986636e-06,0.0007468081657885489,1.25949125926842e-05,3.8144897356230805e-05,4.354026449675654e-08,2.305375077945605e-07,0.00011568278641989488,0.0070853422335354545,0.0010291297170071322,1.3458071054191073e-07,1.015359846109602e-08,7.800624150118682e-08,2.9650547347535496e-10,8.358102271890455e-06,2.832269145127264e-07,6.931578823662625e-08,2.3406818660358075e-11
4.270889250280135e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40321556443861906,0.191505806928579,0.16589077875945887,0.001233584354026115,0.00023322836112503608,0.016862656455006765,6.067367561915306e-05,3.781659546923812e-07,1.7691937478295648e-06,0.0004932783452269094,8.656624194106248e-15,0.000531053036937088,1.7393195558975435e-11,2.688317947794279e-07,3.2617119493550573e-09,3.1372668812010267e-12,5.4016948367738845e-05,1.6853757481153806e-09,2.0272784086643787e-08,0.000622437884511029,1.6764684853969742e-06,0.0007485188223383191,1.259696093766563e-05,3.805116589388562e-05,4.35572749696962e-08,2.3052716699078588e-07,0.00011598232418855235,0.007102230189986782,0.0010304123834088707,1.342484663422058e-07,1.0165076618245406e-08,7.820043539292637e-08,2.9655484491918595e-10,8.357758851982334e-06,2.8462304826135684e-07,6.948138239668526e-08,2.3371376166765446e-11
4.2812879022291246e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4031953789047845,0.1914828220956724,0.1658864911426625,0.001236804266512776,0.0002335378809696002,0.016905965731173294,6.0966051627211626e-05,3.801640300960332e-07,1.77203733917504e-06,0.0004938415717547554,8.738636317076843e-15,0.0005311628025094796,1.748609807911044e-11,2.697578352229536e-07,3.2698960071449595e-09,3.1558152954663033e-12,5.392742007366969e-05,1.6990631995471394e-09,2.0295413771468533e-08,0.0006225351801872889,1.6771763157931303e-06,0.0007502289729067617,1.2599002845144995e-05,3.795789084241518e-05,4.357427174771509e-08,2.3051675173638768e-07,0.00011628192676866201,0.007119116197353496,0.0010316942874407215,1.339177643599524e-07,1.0176532343375178e-08,7.839467221244753e-08,2.966040103005512e-10,8.357410925276648e-06,2.8602275987209424e-07,6.964693625986261e-08,2.3336097109503132e-11
4.291686554178114e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40317519618911385,0.19145984177762929,0.16588220406413443,0.0012400236114346475,0.00023384681633065635,0.016949270844051033,6.125909486667511e-05,3.8216566208487665e-07,1.7748791267054307e-06,0.0004944025805770477,8.8211500447937e-15,0.0005312722072405077,1.7579169094495996e-11,2.7068303954812465e-07,3.2780819371499524e-09,3.1744214286690704e-12,5.3837923646635683e-05,1.7128223644063517e-09,2.0317951162018167e-08,0.0006226323755432379,1.677884024645005e-06,0.0007519386167463007,1.2601038346143298e-05,3.7865068931091606e-05,4.359125495606529e-08,2.305062623457151e-07,0.00011658159404558986,0.007136000249396474,0.001032975423868349,1.3358859366792246e-07,1.0187965712943463e-08,7.858895170423955e-08,2.9665297017905033e-10,8.357058501750465e-06,2.874260491893999e-07,6.981244969076372e-08,2.3300980356158216e-11
4.302085206127103e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4031550163063731,0.19143686597349668,0.1658779175237635,0.0012432423890822494,0.00023415516944154266,0.01699257178319414,6.155280514042763e-05,3.8417083264590665e-07,1.777719118985654e-06,0.0004949613796175163,8.904166392375474e-15,0.0005313812558126519,1.7672407794305517e-11,2.716074004578652e-07,3.2862697290777597e-09,3.1930852616917906e-12,5.374846067570888e-05,1.7266533702308104e-09,2.034039659126968e-08,0.0006227294713021041,1.6785916110469206e-06,0.00075364775311348,1.2603067471409068e-05,3.777269692047538e-05,4.3608224719051015e-08,2.3049569913206188e-07,0.0001168813259043668,0.007152882339904651,0.0010342557874825139,1.3326094344356428e-07,1.0199376803004548e-08,7.878327361264777e-08,2.9670172511088785e-10,8.356701591409068e-06,2.8883291604634405e-07,6.997792255486163e-08,2.326602478480874e-11
4.3124838580760926e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.40313483927125066,0.19141389468231315,0.1658736315214382,0.0012464605997455957,0.00023446294252183383,0.017035868538243515,6.18471822510629e-05,3.861795237857814e-07,1.7805573245015036e-06,0.0004955179767777663,8.987686367406418e-15,0.0005314899528429334,1.776581336877288e-11,2.725309107267741e-07,3.294459372624026e-09,3.2118067750774064e-12,5.365903273046229e-05,1.7405563439269968e-09,2.0362750391255326e-08,0.0006228264681765434,1.6792990741286389e-06,0.0007553563812689447,1.2605090251421644e-05,3.768077160203346e-05,4.36251811600386e-08,2.3048506240767153e-07,0.00011718112222969345,0.007169762462694914,0.0010355353730996679,1.3293480296716762e-07,1.0210765689211402e-08,7.897763768183651e-08,2.9675027564916955e-10,8.356340204288519e-06,2.902433602645675e-07,7.014335471849265e-08,2.3231229283846477e-11
4.322882510025082e-08,0.16628943999999998,0.631014654409785,0.0,0.0,0.4031146650983568,0.19139092790310872,0.16586934605704665,0.0012496782437142258,0.00023477013777746552,0.0170791610989253,6.214222600088585e-05,3.881917175312117e-07,1.7833937516605333e-06,0.0004960723799372511,9.07171096993492e-15,0.0005315983028838201,1.7859385009207406e-11,2.7345356320070854e-07,3.302650857472926e-09,3.230585949031181e-12,5.356964136117563e-05,1.7545314117709137e-09,2.038501289306167e-08,0.000622923366868791,1.6800064130543843e-06,0.000757064500477425,1.2607106716394491e-05,3.758928979776729e-05,4.3642124401464356e-08,2.3047435248373354e-07,0.00011748098290594336,0.007186640611611983,0.0010368141755625277,1.3261016162145645e-07,1.0222132446819792e-08,7.917204365582467e-08,2.967986223436705e-10,8.355974350452338e-06,2.916573816543145e-07,7.03087460488525e-08,2.319659275193873e-11
