Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61),SX(245)
1.9462819141600366e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40967948163141976,0.11600288160613811,0.022707143593575292,3.255935787361276e-05,1.683918842238162e-05,0.004370309072816318,3.0742138133462588e-06,1.6452989837124314e-08,1.5403013404238875e-07,0.0001615489316326463,4.3567890676689836e-17,0.0003665457280555072,6.575017383389468e-13,5.208319918459861e-09,3.141670591108214e-10,4.36297607680032e-14,1.1035321950041774e-05,3.698466221070708e-11,9.086366771174075e-10,0.0004656160216907274,1.294922090423982e-07,0.00010641829763379787,5.489170802623645e-06,2.4773804835787088e-05,2.379024593332401e-08,1.353310937877986e-07,2.8014784255722592e-05,0.002328349322270556,0.00025706640995919633,5.456201744912309e-08,8.18223363502199e-10,7.702245760996349e-09,2.8650860573005738e-11,1.0961420142570287e-06,9.04454805279595e-09,1.316138428552836e-08,4.3877728976049156e-12,1.1175781737527019e-13
1.9530832088551472e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4096701371004789,0.11599364953051892,0.022706747410926376,3.2754424002539633e-05,1.6888667687244183e-05,0.004386996873765222,3.1014033445166875e-06,1.660736367182184e-08,1.54422958953795e-07,0.00016199021705644404,4.42817432305485e-17,0.00036685692458959476,6.638653020393288e-13,5.252463172871407e-09,3.15503038925041e-10,4.409810429991253e-14,1.1046495793121993e-05,3.736578557915286e-11,9.111038661710564e-10,0.00046569658025300773,1.2957936737636147e-07,0.0001068454121843868,5.490450939171289e-06,2.4661140742286183e-05,2.3796755266079782e-08,1.3533549650502747e-07,2.81168688068896e-05,0.002336386830776503,0.00025787559205694266,5.4345203633863226e-08,8.1991575684811e-10,7.733761834623124e-09,2.8641611985039974e-11,1.0955794588660596e-06,9.113120213621442e-09,1.3207555852234342e-08,4.3728488355466506e-12,1.1262983908645142e-13
1.9598845035502578e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4096607925990596,0.11598441835774344,0.02270635125313878,3.294938434404799e-05,1.693798951721734e-05,0.00440368671860154,3.1287017049579164e-06,1.6762542600428492e-08,1.548143427992409e-07,0.00016243054878054347,4.5004324810890106e-17,0.00036716567653868046,6.70263214266319e-13,5.296756704768437e-09,3.1683778417111366e-10,4.456931083585371e-14,1.105747852760433e-05,3.7750159392803923e-11,9.135656039314566e-10,0.00046577678625181723,1.296638979931046e-07,0.00010727187542704684,5.491725027084398e-06,2.4549525037764206e-05,2.3803244391218717e-08,1.3533986214746038e-07,2.82189782119597e-05,0.0023444250125904567,0.0002586839996383445,5.41303037275208e-08,8.216045823186033e-10,7.765252028131203e-09,2.8632571511516245e-11,1.0950258316846632e-06,9.18192308811093e-09,1.3253732642160421e-08,4.3580563113382745e-12,1.13504984123028e-13
1.9666857982453684e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.409651448125603,0.11597518808910473,0.022705955120211327,3.3144238867743104e-05,1.6987155251282413e-05,0.004420378577981865,3.1561087295884583e-06,1.691852665306934e-08,1.5520429940740288e-07,0.0001628699277024009,4.573570272163375e-17,0.00036747200557067015,6.766954769360222e-13,5.341199742079638e-09,3.181713154994309e-10,4.504338348464673e-14,1.1068272091197819e-05,3.813780091654791e-11,9.16021895730796e-10,0.0004658566433691782,1.297458720646854e-07,0.00010769769456473629,5.4929931161944845e-06,2.4438947276654146e-05,2.380971346622077e-08,1.353441907775094e-07,2.8321112369380797e-05,0.0023524638584261864,0.0002594916430507725,5.3917301137783924e-08,8.23289876836129e-10,7.796716807957397e-09,2.862374093862141e-11,1.0944811872303617e-06,9.25095692630021e-09,1.3299914572368967e-08,4.343394308699265e-12,1.1438325624661406e-13
1.973487092940479e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4096421036788095,0.11596595872588275,0.022705559012142874,3.333898758859718e-05,1.7036166217785593e-05,0.0044370724228814514,3.18362425515846e-06,1.7075315845958595e-08,1.5559284247298705e-07,0.00016330835473048717,4.647594441103158e-17,0.0003677759331653539,6.831620913514153e-13,5.385791513590717e-09,3.1950365341557336e-10,4.552032534570722e-14,1.107887840394848e-05,3.852872741634073e-11,9.184727469629109e-10,0.00046593615527230187,1.2982535958465847e-07,0.0001081228767606705,5.494255256207386e-06,2.4329396998817467e-05,2.3816162649388263e-08,1.3534848245832323e-07,2.842327117963363e-05,0.002360503358998917,0.0002602985324568283,5.370617913298362e-08,8.249716763097152e-10,7.82815663613786e-09,2.8615121860455925e-11,1.0939455726998692e-06,9.320221979936456e-09,1.3346101560064342e-08,4.328861796302494e-12,1.1526465925581346e-13
1.9802883876355896e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40963275925763004,0.11595673026934443,0.022705162928932265,3.353363056493706e-05,1.7085023734289832e-05,0.004453768224592478,3.2112481202393007e-06,1.7232910181483897e-08,1.559799855563009e-07,0.0001637458307841432,4.722511746972733e-17,0.00036807748061616077,6.896630582067012e-13,5.430531248983886e-09,3.2083481827504303e-10,4.600013950919845e-14,1.1089299368187829e-05,3.892295615890111e-11,9.209181630824607e-10,0.0004660153256125807,1.299024293660163e-07,0.00010854742913629279,5.495511496687012e-06,2.422086373555973e-05,2.382259209973698e-08,1.3535273725375512e-07,2.85254545452036e-05,0.002368543505029219,0.000261104677835807,5.349692085625198e-08,8.266500156600053e-10,7.859571970234875e-09,2.860671568505676e-11,1.09341902820872e-06,9.389718502320465e-09,1.3392293522612982e-08,4.314457728877719e-12,1.1614919698405353e-13
1.9870896823307e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4096234148612579,0.11594750272074367,0.022704766870578322,3.372816789648538e-05,1.7133729107438148e-05,0.004470465954722211,3.2389801652126876e-06,1.7391309648290426e-08,1.5636574208291013e-07,0.00016418235679343613,4.798328962881566e-17,0.0003683766690318875,6.961983775916451e-13,5.475418178875959e-09,3.221648302782846e-10,4.6482829056172295e-14,1.1099536868492062e-05,3.932050441140691e-11,9.23358149604119e-10,0.000466094158024626,1.2997714904009768e-07,0.00010897135876934103,5.496761887039722e-06,2.411333701542381e-05,2.3829001976890988e-08,1.3535695522833508e-07,2.8627662370550995e-05,0.0023765842872467613,0.00026191008898520486,5.328950933916567e-08,8.2832492884394e-10,7.89096326326854e-09,2.859852364034721e-11,1.0929015870273372e-06,9.459446748152009e-09,1.343849037756264e-08,4.3001810482803765e-12,1.1703687329744189e-13
1.9938909770258107e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4096140704891204,0.11593827608132155,0.0227043708370799,3.3922599722454394e-05,1.7182283632827985e-05,0.0044871655851911425,3.2668202322592665e-06,1.755051422136483e-08,1.5675012534337972e-07,0.00016461793369901677,4.8750528757902556e-17,0.000368673519338404,7.027680489958956e-13,5.520451534855156e-09,3.2349370946598726e-10,4.6968397058699385e-14,1.1109592771651283e-05,3.9721389441193285e-11,9.257927121017664e-10,0.00046617265612534486,1.3004958505642707e-07,0.00010939467269200861,5.498006476499366e-06,2.400680636976504e-05,2.383539244098093e-08,1.353611364472406e-07,2.872989456208351e-05,0.0023846256963939083,0.00026271477552226787,5.3083927515033706e-08,8.299964488792387e-10,7.922330963653028e-09,2.859054677999999e-11,1.0923932758135135e-06,9.529406973377972e-09,1.3484692042661682e-08,4.286030684534294e-12,1.179276920926572e-13
2.0006922717209213e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4096047261408711,0.11592905035230645,0.02270397482843582,3.411692621969186e-05,1.723068859489632e-05,0.004503867088231028,3.29476816534678e-06,1.7710523862119093e-08,1.571331484930937e-07,0.00016505256245197915,4.95269028631671e-17,0.0003689680522803362,7.093720713132881e-13,5.565630549516598e-09,3.2482147571465864e-10,4.745684657998887e-14,1.1119468926648618e-05,4.012562851545251e-11,9.282218562076881e-10,0.0004662508235130594,1.301198026834463e-07,0.0001098173778891967,5.4992453141129074e-06,2.3901261338112606e-05,2.3841763652545805e-08,1.353652809762656e-07,2.8832151028127343e-05,0.0023926677232291834,0.0002635187468855791,5.2880158231714596e-08,8.316646078685203e-10,7.953675515139244e-09,2.8582785989221538e-11,1.0918941148416226e-06,9.59959943504794e-09,1.3530898435876805e-08,4.272005556841313e-12,1.188216572949432e-13
2.007493566416032e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4095953818163819,0.11591982553491413,0.022703578844644936,3.4311147600878437e-05,1.7278945266815126e-05,0.004520570436382892,3.3228238102177933e-06,1.7871338518474098e-08,1.5751482455215366e-07,0.0001654862440137205,5.031248008542443e-17,0.000369260288422725,7.160104428461325e-13,5.6109544564965724e-09,3.261481487324653e-10,4.7948180674498155e-14,1.1129167164648709e-05,4.053323890093571e-11,9.306455876117857e-10,0.0004663286637666704,1.3018786601010914e-07,0.00011023948129685648,5.500478448726712e-06,2.3796691473320534e-05,2.3848115772438177e-08,1.3536938888179513e-07,2.8934431678896247e-05,0.0024007103585305875,0.0002643220123366827,5.2678184263971666e-08,8.333294370230864e-10,7.984997356762647e-09,2.857524199046037e-11,1.0914041182281561e-06,9.670024391174154e-09,1.3577109475409689e-08,4.258104574559813e-12,1.1971877285613154e-13
2.0142948611111425e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40958603751573525,0.11591060163034775,0.02270318288570607,3.4505264112776255e-05,1.7327054910397012e-05,0.004537275602494959,3.3509870143770058e-06,1.8032958124943163e-08,1.5789516640535e-07,0.0001659189793558033,5.110732869819019e-17,0.00036955024815266336,7.226831613094833e-13,5.656422490505554e-09,3.274737480553341e-10,4.8442402388032686e-14,1.113868929899543e-05,4.094423786365634e-11,9.33063912060797e-10,0.00046640618044485566,1.3025383794830647e-07,0.00011066098980041944,5.50170592897341e-06,2.369308634651202e-05,2.3854448961732898e-08,1.3537346023077882e-07,2.9036736426463435e-05,0.002408753593098786,0.00026512458096174116,5.247798832547097e-08,8.34990966686453e-10,8.016296922794983e-09,2.8567915349024184e-11,1.0909232941535158e-06,9.740682100592523e-09,1.3623325079714262e-08,4.244326638156573e-12,1.2061904275267567e-13
2.021096155806253e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40957669323921697,0.11590137863979816,0.022702786951618054,3.4699276034527864e-05,1.7375018776010632e-05,0.004553982559720536,3.379257627078172e-06,1.819538260271529e-08,1.582741868022072e-07,0.0001663507694598181,5.191151710574652e-17,0.0003698379516809127,7.293902238353943e-13,5.7020338873600545e-09,3.28798293043307e-10,4.8939514757836385e-14,1.1148037125218377e-05,4.13586426685955e-11,9.354768353575135e-10,0.00046648337708531047,1.3031778023608776e-07,0.00011108191023331367,5.502927803259373e-06,2.3590435551821216e-05,2.3860763381639206e-08,1.3537749509070154e-07,2.9139065184732547e-05,0.002416797417760153,0.0002659264616732255,5.2279553080315216e-08,8.366492263574705e-10,8.04757464270124e-09,2.8560806478605054e-11,1.0904516450801787e-06,9.811572822830436e-09,1.3669545167512154e-08,4.230670640125426e-12,1.2152247098380087e-13
2.0278974505013637e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4095673489873091,0.1158921565644438,0.022702391042379724,3.4893183676004954e-05,1.7422838102505565e-05,0.004570691281515845,3.407635499310659e-06,1.8358611859738333e-08,1.586518983570962e-07,0.0001667816153172479,5.272511384120985e-17,0.00037012341904349547,7.361316269771547e-13,5.747787884013318e-09,3.301218028771391e-10,4.943952081267297e-14,1.1157212421047828e-05,4.1776470579409014e-11,9.378843633600145e-10,0.00046656025720402775,1.3037975344164476e-07,0.00011150224937556346,5.50414411975273e-06,2.3488728710937017e-05,2.3867059193415825e-08,1.3538149352956026e-07,2.924141786940563e-05,0.002424841823369698,0.00026672766321163423,5.208286115416707e-08,8.383042447131225e-10,8.07883094110196e-09,2.8553915646722695e-11,1.0899891679668948e-06,9.88269681798104e-09,1.3715769657806934e-08,4.217135465878246e-12,1.2242906156969126e-13
2.0346987451964743e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4095580047606824,0.11588293540545098,0.0227019951579899,3.508698737620597e-05,1.747051411714636e-05,0.0045874017416378116,3.436120483785654e-06,1.852264579080189e-08,1.590283135494142e-07,0.00016721151792933425,5.354818756460037e-17,0.00037040667010326985,7.429073667135085e-13,5.793683718584892e-09,3.314442965551389e-10,4.994242357289841e-14,1.1166216946437851e-05,4.219773885813629e-11,9.402865019809114e-10,0.00046663682429461193,1.3043981696802328e-07,0.0001119220139524709,5.505354926372e-06,2.3387955477453073e-05,2.3873336558289526e-08,1.353854556158394e-07,2.9343794397954804e-05,0.0024328868008138523,0.0002675281941472391,5.188789514500071e-08,8.399560496310099e-10,8.110066237739314e-09,2.8547242980076986e-11,1.089535854479114e-06,9.954054346577275e-09,1.3761998469899388e-08,4.203719994608132e-12,1.2333881854966862e-13
2.041500039891585e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40954866056018996,0.11587371516397389,0.02270159929844742,3.528068750170201e-05,1.7518048035555392e-05,0.00460411391414179,3.4647124349220484e-06,1.8687484277620123e-08,1.5940344472382728e-07,0.0001676404783069434,5.438080706091343e-17,0.00037068772455148193,7.49717438452857e-13,5.839720630389113e-09,3.3276579289023745e-10,5.044822605052489e-14,1.117505244359718e-05,4.262246476491119e-11,9.426832571865872e-10,0.0004667130818276313,1.304980290585321e-07,0.00011234121063337686,5.506560270775247e-06,2.328810554102798e-05,2.3879595637377062e-08,1.3538938141848444e-07,2.9446194689593486e-05,0.002440932341013133,0.00026832806288185697,5.169463763342565e-08,8.416046682114192e-10,8.141280947446994e-09,2.854078846979555e-11,1.089091691195603e-06,1.0025645669470795e-08,1.3808231523401048e-08,4.1904231001210325e-12,1.2425174598049126e-13
2.0483013345866955e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40953931638686003,0.11586449584115469,0.022701203463751086,3.5474284445130474e-05,1.756544106166432e-05,0.0046208277733792765,3.493411208832012e-06,1.8853127188914328e-08,1.5977730409057443e-07,0.00016806849747043546,5.5223041238193176e-17,0.0003709666019092991,7.565618370374441e-13,5.885897859962539e-09,3.340863105072839e-10,5.095693124927664e-14,1.1183720637027632e-05,4.3050665557674414e-11,9.45074634996449e-10,0.00046678903325000784,1.3055444680281716e-07,0.00011275984603049955,5.507760200349782e-06,2.3189168631360108e-05,2.3885836591609633e-08,1.353932710068793e-07,2.9548618665243566e-05,0.00244897843492469,0.00026912727765064355,5.150307119264027e-08,8.432501267990755e-10,8.172475480125224e-09,2.8534551976601896e-11,1.0886566598109947e-06,1.0097471047719514e-08,1.385446873824593e-08,4.177243651642756e-12,1.2516784793469784e-13
2.055102629281806e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4095299722418898,0.11585527743812368,0.022700807653899716,3.566777862373531e-05,1.7612694387673673e-05,0.0046375432939955484,3.5222166633062874e-06,1.901957438049529e-08,1.6014990372582995e-07,0.000168495576449533,5.607495912560801e-17,0.0003712433215293237,7.634405567475232e-13,5.932214649090364e-09,3.354058678405587e-10,5.14685421646378e-14,1.1192223233569695e-05,4.348235849188796e-11,9.474606414821967e-10,0.0004668646819844388,1.306091261435716e-07,0.00011317792669784848,5.508954762202391e-06,2.3091134521980804e-05,2.3892059581660677e-08,1.353971244508255e-07,2.9651066247506915e-05,0.0024570250735447283,0.00026992584652390915,5.1313178397999376e-08,8.448924510045304e-10,8.203650240720091e-09,2.8528533235892993e-11,1.0882307373344764e-06,1.0169530742475268e-08,1.3900710034704098e-08,4.164180514597217e-12,1.260871284989328e-13
2.0619039239769166e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40952062812663886,0.11584605995599932,0.02270041186889212,3.586117047795349e-05,1.7659809194020572e-05,0.004654260450927292,3.5511286577992136e-06,1.9186825695345558e-08,1.605212555721217e-07,0.00016892171628319236,5.693662987152858e-17,0.00037151790259708786,7.703535913055075e-13,5.978670240831829e-09,3.367244831315003e-10,5.1983061783892786e-14,1.1200561922455037e-05,4.391756082025127e-11,9.49841282767086e-10,0.00046694003142885187,1.3066212188384918e-07,0.00011359545913021242,5.510144003150101e-06,2.2993993033870504e-05,2.389826476787712e-08,1.3540094182051653e-07,2.975353736063747e-05,0.00246507224791081,0.00027072377740895227,5.112494183620114e-08,8.465316657251327e-10,8.234805629205277e-09,2.8522731862692318e-11,1.087813896284438e-06,1.0241825014873174e-08,1.3946955333393508e-08,4.15123255135503e-12,1.270095917723956e-13
2.0687052186720272e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40951128404262327,0.11583684339588844,0.022700016108727114,3.6054460470046794e-05,1.7706786649353983e-05,0.004670979219400185,3.5801470534134954e-06,1.9354880963701398e-08,1.6089137143880322e-07,0.00016934691801947542,5.780812274160808e-17,0.0003717903641325292,7.773009338801016e-13,6.025263879544665e-09,3.3804217442663534e-10,5.250049308615925e-14,1.1208738375365565e-05,4.4356289792419264e-11,9.52216565025199e-10,0.00046701508495589826,1.3071348769495298e-07,0.00011401244976221829,5.511327969711418e-06,2.2897734038901837e-05,2.3904452310212786e-08,1.354047231865174e-07,2.9856031930507602e-05,0.002473119949104048,0.0002715210780519116,5.0938344114118016e-08,8.481677951656761e-10,8.265942040568091e-09,2.8517147356533943e-11,1.087406104879104e-06,1.0314354125930495e-08,1.3993204555289155e-08,4.138398621959157e-12,1.2793524186532283e-13
2.0755065133671378e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40950193999150886,0.11582762775888619,0.022699620373403492,3.6247649082778106e-05,1.7753627910517378e-05,0.00468769957492645,3.609271712884754e-06,1.9523740003134654e-08,1.612602630025767e-07,0.00016977118271542264,5.868950711686498e-17,0.00037206072499144943,7.842825770904167e-13,6.071994810908617e-09,3.3935895957570797e-10,5.3020839042414114e-14,1.1216754246498822e-05,4.4798562654722186e-11,9.545864944807331e-10,0.00046708984591247387,1.3076327612486852e-07,0.00011442890496746007,5.512506708098072e-06,2.280234746311391e-05,2.3910622368164667e-08,1.3540846861974647e-07,2.9958549884579775e-05,0.002481168168251189,0.00027231775603963243,5.0753367867257876e-08,8.498008628586638e-10,8.297059864800605e-09,2.851177910625846e-11,1.0870073272231904e-06,1.0387118336448417e-08,1.4039457621735212e-08,4.125677584823103e-12,1.288640828974574e-13
2.0823078080622484e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40949259597510623,0.11581841304607628,0.022699224662920056,3.644073681813117e-05,1.7800334122538555e-05,0.004704421493302368,3.6385025005658533e-06,1.9693402618634337e-08,1.616279418080646e-07,0.00017019451143692783,5.958085249176825e-17,0.00037232900386695403,7.912985130100671e-13,6.1188622819480595e-09,3.406748562300026e-10,5.35441026155128e-14,1.1224611172639404e-05,4.52443966498872e-11,9.569510774072888e-10,0.0004671643176192692,1.308115386072141e-07,0.00011484483105769502,5.513680264207252e-06,2.270782328982198e-05,2.391677510071299e-08,1.3541217819145079e-07,3.0061091151879785e-05,0.0024892168965265794,0.00027311381880154736,5.0569995767880945e-08,8.51430891684155e-10,8.328159486892539e-09,2.850662639466105e-11,1.0866175234904582e-06,1.0460117906912176e-08,1.4085714454455397e-08,4.11306829740038e-12,1.2979611899666375e-13
2.089109102757359e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4094832519953644,0.11580919925853107,0.022698828977275588,3.663372419607369e-05,1.784690641862624e-05,0.004721144950605787,3.6678392824110336e-06,1.9863868602688052e-08,1.6199441926842813e-07,0.0001706169052586133,6.048222847232558e-17,0.00037259521929087564,7.983487331712481e-13,6.1658655410537106e-09,3.419898818408517e-10,5.407028676020216e-14,1.1232310773236115e-05,4.569380901676201e-11,9.59310320127159e-10,0.0004672385033703581,1.3085832547067943e-07,0.0001152602342821057,5.514848683614291e-06,2.2614151562566575e-05,2.3922910666263133e-08,1.354158519731879e-07,3.0163655662962606e-05,0.0024972661251540366,0.0002739092736115674,5.038821053276698e-08,8.530579038892638e-10,8.359241286826849e-09,2.8501688403084883e-11,1.0862366501022693e-06,1.0533353097398799e-08,1.4131974975559543e-08,4.1005696168320656e-12,1.3073135429752507e-13
2.0959103974524696e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40947390805436545,0.11579998639731146,0.022698433316468883,3.682661175336215e-05,1.7893345920173287e-05,0.004737869923193578,3.6972819259598676e-06,2.0035137735363228e-08,1.623597066660302e-07,0.00017103836526370718,6.139370477417398e-17,0.0003728593896351796,8.054332285687971e-13,6.213003838003532e-09,3.433040536583239e-10,5.459939442312695e-14,1.123985465048458e-05,4.6146816990040113e-11,9.616642290106378e-10,0.00046731240643281053,1.3090368594892613e-07,0.00011567512082662563,5.516012011565794e-06,2.2521322387906223e-05,2.3929029222589682e-08,1.3541949003681018e-07,3.026624334988403e-05,0.002505315845408607,0.0002747041275899855,5.020799493064846e-08,8.546819211072992e-10,8.390305639580954e-09,2.8496964215934475e-11,1.0858646599020645e-06,1.0606824167492448e-08,1.4178239107554443e-08,4.088180400570281e-12,1.3166979293993382e-13
2.1027116921475802e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4094645641543194,0.11579077446346729,0.02269803768049871,3.70194000423881e-05,1.7939653736766166e-05,0.004754596387699097,3.7268303003210495e-06,2.0207209784388105e-08,1.6272381515313992e-07,0.0001714588925439207,6.231535122067376e-17,0.00037312153311335367,8.12551989664237e-13,6.260276423982782e-09,3.446173887300849e-10,5.5131428542830704e-14,1.1247244389415122e-05,4.6603437799987935e-11,9.640128104753283e-10,0.00046738603004633014,1.3094766819092226e-07,0.00011608949681332688,5.5171702929732465e-06,2.2429325938057968e-05,2.3935130926784703e-08,1.35423092454441e-07,3.0368854146175726e-05,0.0025133660486182305,0.0002754983877053869,5.002933178931278e-08,8.563029643764508e-10,8.421352915130012e-09,2.8492452825011393e-11,1.0855015023258127e-06,1.0680531376196752e-08,1.422450677335309e-08,4.075899506971729e-12,1.326114390679082e-13
2.1095129868426908e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40945522029755843,0.11578156345803726,0.022697642069363852,3.72120896300648e-05,1.798583096620052e-05,0.004771324321029595,3.7564842761560375e-06,2.038008450523254e-08,1.6308675575267728e-07,0.00017187848819932811,6.324723774100492e-17,0.0003733816677817807,8.197050063898001e-13,6.307682551603277e-09,3.4592990390042944e-10,5.5666392049750697e-14,1.1254481557985544e-05,4.706368867217393e-11,9.663560709854552e-10,0.0004674593774229304,1.3099031927168632e-07,0.00011650336829986744,5.518323572407017e-06,2.233815245338956e-05,2.3941215935207815e-08,1.3542665929845838e-07,3.0471487986810696e-05,0.0025214167261653035,0.0002762920607765673,4.985220400238304e-08,8.57921054158135e-10,8.4523834784513e-09,2.8488153133809056e-11,1.085147123568405e-06,1.0754474981849555e-08,1.4270777896278542e-08,4.063725795871598e-12,1.3355629682828943e-13
2.1163142815378014e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40944587648653197,0.11577235338204901,0.02269724648306308,3.740468109675354e-05,1.8031878694502516e-05,0.004788053700363639,3.78624372566256e-06,2.0553761641188605e-08,1.6344853935899635e-07,0.00017229715333824636,6.418943436826719e-17,0.0003736398115410966,8.268922681524334e-13,6.355221474921887e-09,3.472416158094709e-10,5.6204287866207614e-14,1.1261567707178628e-05,4.7527586827199346e-11,9.686940170511905e-10,0.000467532451746632,1.310316852034131e-07,0.00011691674127899696,5.519471894090789e-06,2.2247792244767584e-05,2.3947284403437283e-08,1.3543019064148223e-07,3.057414480817474e-05,0.00252946786948815,0.0002770851534744562,4.967659453578511e-08,8.595362103549994e-10,8.483397689533508e-09,2.8484063961753558e-11,1.0848014667460293e-06,1.0828655242049476e-08,1.4317052400073676e-08,4.051658129136857e-12,1.3450437036940028e-13
2.123115576232912e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40943653272380237,0.1157631442365193,0.022696850921595145,3.7597175035228607e-05,1.8077797995955715e-05,0.004804784503148498,3.8161085225580126e-06,2.0728240923450922e-08,1.6380917673870335e-07,0.0001727148890771169,6.514201123758299e-17,0.00037389598213753147,8.341137638377885e-13,6.402892449458277e-09,3.4855254089248905e-10,5.67451189063901e-14,1.1268504371104099e-05,4.7995149480430875e-11,9.710266552279815e-10,0.00046760525617318044,1.3107181094695954e-07,0.00011732962167811837,5.520615301896402e-06,2.215823569576538e-05,2.395333648622594e-08,1.3543368655635161e-07,3.067682454804371e-05,0.002537519470082394,0.0002778776723240455,4.950248643390628e-08,8.611484523284466e-10,8.51439590338941e-09,2.8480184048218046e-11,1.0844644720545314e-06,1.0903072413582258e-08,1.4363330208909743e-08,4.039695371188367e-12,1.3545566384010538e-13
2.1299168709280226e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.409427189012039,0.1157539360224541,0.022696455384958805,3.77895720496804e-05,1.812358993313333e-05,0.004821516707097517,3.84607854206273e-06,2.090352207119688e-08,1.6416867853150985e-07,0.0001731316965403882,6.610503858420356e-17,0.00037415019716423634,8.413694818141899e-13,6.45069473221194e-09,3.4986269537942886e-10,5.728888807633428e-14,1.1275293067104806e-05,4.8466393841735224e-11,9.733539921158833e-10,0.0004676777938298017,1.311107404236633e-07,0.00011774201535890425,5.521753839339081e-06,2.2069473264734803e-05,2.3959372337458964e-08,1.3543714711610858e-07,3.077952714554896e-05,0.0025455715195022506,0.0002786696237063197,4.932986282545621e-08,8.62757798915816e-10,8.545378470068724e-09,2.8476512056513355e-11,1.0841360769237497e-06,1.09777267523424e-08,1.4409611247387213e-08,4.027836389504604e-12,1.3641018138862805e-13
2.136718165623133e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.40941784535401476,0.11574472874084853,0.022696059873152808,3.798187275475549e-05,1.816925555693548e-05,0.004838250290187492,3.876153660883197e-06,2.1079604791666523e-08,1.645270552511171e-07,0.00017354757686039945,6.707858674161873e-17,0.00037440247406259563,8.486594099365865e-13,6.49862758167851e-09,3.5117209529454357e-10,5.783559827389876e-14,1.1281935295866898e-05,4.894133711521542e-11,9.75676034358906e-10,0.0004677500678149774,1.3114851652747306e-07,0.00011815392811696583,5.522887549573046e-06,2.198149548674573e-05,2.3965392110111453e-08,1.354405723939902e-07,3.0882252541148326e-05,0.0025536240093617306,0.0002794610138601881,4.9158706929034805e-08,8.643642684472668e-10,8.576345734673892e-09,2.847304657787202e-11,1.0838162161679057e-06,1.1052618513267344e-08,1.4455895440544673e-08,4.016080055109913e-12,1.3736792716118546e-13
2.1435194603182437e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4094085017526004,0.1157355223926872,0.022695664386175894,3.817407777463298e-05,1.8214795906631324e-05,0.004854985230656008,3.906333757195143e-06,2.125648878024226e-08,1.648843172861309e-07,0.00017396253117726523,6.806272613967008e-17,0.00037465283012352326,8.559835355504859e-13,6.546690257865431e-09,3.524807564561751e-10,5.838525238873497e-14,1.1288432541533733e-05,4.941999649894896e-11,9.779927886443567e-10,0.000467822081198235,1.3118518113736644e-07,0.00011856536568157268,5.524016475387496e-06,2.1894292975397148e-05,2.3971395956211153e-08,1.3544396246340524e-07,3.0985000676606106e-05,0.0025616769313357417,0.00028025184888441786,4.898900205841681e-08,8.65967878762144e-10,8.607298037380331e-09,2.8469786135136324e-11,1.0835048221320253e-06,1.1127747950277956e-08,1.4502182713867344e-08,4.004425243029979e-12,1.3832890530132252e-13
