Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231)
1.790814428058418e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128783037378648,0.20128240988256516,0.16769797517788515,2.207622862541077e-17,1.943671115403727e-12,1.092495690972811e-07,6.8193460934218e-17,3.3820660747845095e-14,4.587079577029487e-12,2.8180462503258254e-07,6.926465551349875e-30,2.789853334208443e-07,5.79947879303119e-20,3.96040173618636e-15,8.536064637799685e-18,3.280230057902981e-23,9.019310804007672e-11,2.5229847024927512e-14,7.997166150984203e-12,1.2913179291026458e-05,3.890372647027625e-19,3.887562861634379e-12,4.23980627326442e-07,1.5635709760518883e-06,3.718301118873785e-08,2.0772889462596866e-07,5.8210271488730037e-08,3.169121459806862e-06,1.5580233565901974e-09,1.2279820895352382e-09,6.92160850295244e-14,1.8036159203352938e-14,1.1403456394053565e-15,1.7622560773014326e-11
1.8057970625303075e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.41287813875981777,0.20128237492898154,0.16769796863176953,2.306849004318848e-17,2.0051759363643265e-12,1.1029646709208084e-07,7.059915206846527e-17,3.415786799155923e-14,4.66653987137557e-12,2.841747945978929e-07,7.181414902023793e-30,2.81427006593164e-07,5.909635090117901e-20,4.0511132366249366e-15,8.762417506566626e-18,3.368287099979462e-23,9.22319871362175e-11,2.548350740207099e-14,8.090730523484357e-12,1.3032455555468313e-05,4.0651973242288606e-19,3.9938480436170096e-12,4.261600475673757e-07,1.5766444833861788e-06,3.718620254360485e-08,2.0775046628954547e-07,5.823618081809807e-08,3.1994740120893e-06,1.5872969111122655e-09,1.2437427182038937e-09,7.060059041322689e-14,1.832270405272026e-14,1.1555563919585425e-15,1.8110801978770268e-11
1.8207796970021972e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.41287797377384067,0.20128233997542586,0.16769796208565926,2.4096245708122308e-17,2.0680228701670486e-12,1.1134399603340233e-07,7.306839131161043e-17,3.4495162011370545e-14,4.746671206599467e-12,2.8654496933082343e-07,7.443359379746739e-30,2.8387051021507417e-07,6.020826507230199e-20,4.142992276882137e-15,8.992319261035495e-18,3.4577441756043673e-23,9.429689065540703e-11,2.5737210380374756e-14,8.184417103067506e-12,1.3151739552290831e-05,4.246273696331054e-19,4.102073917594769e-12,4.2833719660144535e-07,1.5897179055795457e-06,3.718925677360551e-08,2.0777130898240003e-07,5.826204900662332e-08,3.2298296989585003e-06,1.616850917506044e-09,1.2595394250580352e-09,7.199923192301078e-14,1.8610448233657707e-14,1.1708147666051625e-15,1.8607156167806125e-11
1.835762331474087e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128778087803461,0.20128230502189798,0.16769795553955436,2.5160444440323003e-17,2.132227750636894e-12,1.1239215723456479e-07,7.560230110080594e-17,3.483254065470793e-14,4.827473411720858e-12,2.889151487968033e-07,7.712425528191075e-30,2.863158443639127e-07,6.133052200107311e-20,4.236041402151278e-15,9.225783906239443e-18,3.5486070343027217e-23,9.638787749744561e-11,2.5990954128262583e-14,8.27822285430233e-12,1.32710308686212e-05,4.433768792315781e-19,4.212258473096335e-12,4.305121517430316e-07,1.602791243054971e-06,3.71921791160461e-08,2.0779145043262163e-07,5.8287884789063423e-08,3.26018840179094e-06,1.6466855140822096e-09,1.2753716602265894e-09,7.341201214175566e-14,1.8899377847907465e-14,1.186120469521469e-15,1.9111657222713555e-11
1.8507449659459766e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128776437797311,0.20128227006839788,0.1676979489934548,2.6262051963187427e-17,2.1978064301388853e-12,1.1344095214826854e-07,7.820201395979619e-17,3.517000185624735e-14,4.908946319483077e-12,2.912853325779636e-07,7.988740985043703e-30,2.8876300911060753e-07,6.246311318215498e-20,4.3302631188659025e-15,9.462825271274923e-18,3.640881358717224e-23,9.850500566549364e-11,2.6244736883725168e-14,8.372144816834617e-12,1.3390329106876942e-05,4.62785261357559e-19,4.324419704464325e-12,4.326849874370593e-07,1.6158644962235612e-06,3.7194974595540906e-08,2.0781091724657296e-07,5.8313696542493273e-08,3.2905500065085035e-06,1.6768008397084443e-09,1.2912388872489114e-09,7.483893371037375e-14,1.9189479436553707e-14,1.2014732198646981e-15,1.9624338383107682e-11
1.8657276004178662e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128774787723782,0.20128223511492566,0.1676979424473606,2.7402051055403634e-17,2.2647747792935345e-12,1.1449038236090632e-07,8.086867250169541e-17,3.550754363441492e-14,4.9910897662670126e-12,2.936555202724619e-07,8.272434480483114e-30,2.912120045199139e-07,6.360603005048195e-20,4.42565989570919e-15,9.703457014811138e-18,3.734572766812462e-23,1.0064833228792643e-10,2.6498556951520817e-14,8.466180103536334e-12,1.3509633884148608e-05,4.828698160556816e-19,4.4385756107680415e-12,4.34855775372058e-07,1.6289376654848532e-06,3.71976480331894e-08,2.0782973495709883e-07,5.8339492301843475e-08,3.32091440339316e-06,1.7071970338173662e-09,1.3071405827358056e-09,7.627999933207838e-14,1.9480739970521172e-14,1.2168727494068796e-15,2.0145232259111564e-11
1.880710234889756e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128773137586557,0.20128220016148124,0.16769793590127177,2.85814417029816e-17,2.333148686704855e-12,1.1554044958712047e-07,8.360342943171492e-17,3.584516408803848e-14,5.073903592006251e-12,2.960257114938352e-07,8.563635835658742e-30,2.936628306506419e-07,6.475926398414055e-20,4.5222341645948475e-15,9.947692630479106e-18,3.8296868140280043e-23,1.028179136396353e-10,2.6752412700495412e-14,8.560325898700121e-12,1.3628944831609027e-05,5.036481459405282e-19,4.554744195718424e-12,4.3702458458848544e-07,1.6420107512271103e-06,3.7200204055332276e-08,2.0784792806953354e-07,5.8365279774721155e-08,3.351281486909694e-06,1.7378742364131984e-09,1.323076236039045e-09,7.773521177635856e-14,1.9773146841182867e-14,1.2323188021768576e-15,2.0674370844679005e-11
1.8956928693616456e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.41287714873891873,0.20128216520806463,0.16769792935518835,2.9801241251308995e-17,2.40294405870041e-12,1.1659115566459457e-07,8.64074475498416e-17,3.618286139314037e-14,5.157387640103518e-12,2.9839590587038e-07,8.86247596117268e-30,2.961154875558747e-07,6.59228063071343e-20,4.619988321620363e-15,1.0195545452141879e-17,3.926228995381191e-23,1.0501380516279045e-10,2.7006302561016e-14,8.65457945627804e-12,1.3748261593947778e-05,5.251381588614872e-19,4.672943467585111e-12,4.3919148158253746e-07,1.6550837538276072e-06,3.720264710190819e-08,2.0786552010561955e-07,5.839106635554974e-08,3.3816511555360907e-06,1.7688325880772674e-09,1.3390453489291798e-09,7.920457388267485e-14,2.006668785108335e-14,1.2478111341127749e-15,2.1211785530751338e-11
1.9106755038335353e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128769837135089,0.20128213025467584,0.16769792280911025,3.1062484557231604e-17,2.4741768190829223e-12,1.1764250254906831e-07,8.928189975346835e-17,3.652063379986556e-14,5.241541757348421e-12,3.007661030445607e-07,9.16908685556389e-30,2.985699752831785e-07,6.709664829203801e-20,4.718924727993483e-15,1.044702865904754e-17,4.024204747520417e-23,1.0723606148707908e-10,2.7260225022512824e-14,8.74893809816349e-12,1.3867583828829804e-05,5.47358070567878e-19,4.793191439115604e-12,4.4135653040564264e-07,1.668156673652913e-06,3.7204981434431187e-08,2.0788253364543946e-07,5.841685913906195e-08,3.4120233116012143e-06,1.8000722299724249e-09,1.355047435281434e-09,8.068808856389027e-14,2.0361351204782984e-14,1.2633495127284299e-15,2.1757507118244405e-11
1.925658138305425e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.412876818682756,0.20128209530131486,0.1676979162630376,3.236622414115756e-17,2.5468629088930026e-12,1.1869449230956545e-07,9.222796903997806e-17,3.6858479629538615e-14,5.3263657938365796e-12,3.0313630267244144e-07,9.483601603794969e-30,3.010262938748029e-07,6.828078116254612e-20,4.819045710932693e-15,1.0702155280866502e-17,4.123619450729682e-23,1.0948473644943149e-10,2.7514178631125084e-14,8.843399212515239e-12,1.3986911206377006e-05,5.703264073743448e-19,4.915506127456458e-12,4.4351979275983427e-07,1.6812295110591628e-06,3.7207211143606636e-08,2.0789899036745482e-07,5.844266493317715e-08,3.442397861129467e-06,1.831593303846473e-09,1.371082020769517e-09,8.218575880944824e-14,2.065712549982879e-14,1.2789337167881218e-15,2.2311565830862132e-11
1.9406407727773146e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128766536469775,0.20128206034798168,0.1676979097169703,3.3713530339185614e-17,2.6210182861825455e-12,1.1974712712382563e-07,9.524684850928194e-17,3.719639727184434e-14,5.41185960289011e-12,3.05506504423143e-07,9.806154375741609e-30,3.03484443367875e-07,6.947519609591927e-20,4.920353564542433e-15,1.096093820261473e-17,4.224478430885252e-23,1.1175988311324874e-10,2.776816198744585e-14,8.937960252122614e-12,1.4106243408671845e-05,5.940620088265061e-19,5.0399055540764445e-12,4.4568132808917415e-07,1.6943022663923262e-06,3.7209340156602444e-08,2.079149110867408e-07,5.8468490271292446e-08,3.4727747136920938e-06,1.863395952034671e-09,1.3871486425671584e-09,8.369758768831052e-14,2.0953999717856246e-14,1.2945635359894491e-15,2.2873991327733826e-11
1.9556234072492043e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128764886064796,0.20128202539467627,0.16769790317090832,3.5105491455256175e-17,2.696658925798403e-12,1.2080040927393072e-07,9.833974136631348e-17,3.7534385182126543e-14,5.49802304097953e-12,3.078767079783219e-07,1.0136880424684733e-29,3.059444237945845e-07,7.06798842253336e-20,5.02285055066385e-15,1.1223390169464594e-17,4.326786961365212e-23,1.1406155378714325e-10,2.8022173744361855e-14,9.032618732810771e-12,1.4225580129281973e-05,6.185840303668493e-19,5.166407744691656e-12,4.478411936674018e-07,1.707374939988464e-06,3.721137224399219e-08,2.0793031579150156e-07,5.84943414240151e-08,3.5031537822648596e-06,1.895480317461393e-09,1.403246849057196e-09,8.522357835166557e-14,2.1251963215825573e-14,1.3102387706588389e-15,2.3444812715872344e-11
1.970606041721094e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.412876323561557,0.20128199044139866,0.16769789662485177,3.6543213913325354e-17,2.7738008191759217e-12,1.2185434114211727e-07,1.0150786092347916e-16,3.7872441878799527e-14,5.584855967647085e-12,3.102469130316731e-07,1.0475916085805441e-29,3.084062351823617e-07,7.189483664213678e-20,5.12653889970176e-15,1.148952379144511e-17,4.430550264912779e-23,1.1638980004320552e-10,2.8276212604983822e-14,9.127372231885165e-12,1.4344921072804926e-05,6.439119460008724e-19,5.2950307291925055e-12,4.499994446819733e-07,1.7204475321739824e-06,3.7213311026385626e-08,2.079452236779494e-07,5.852022441036359e-08,3.533534983091782e-06,1.9278465436410005e-09,1.419376199548027e-09,8.676373403541975e-14,2.155100571739588e-14,1.3259592314562476e-15,2.4024058562451065e-11
1.9855886761929837e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.41287615851249443,0.20128195548814884,0.1676978900788006,3.802782240956123e-17,2.852459974141931e-12,1.229089252067658e-07,1.0475243060306681e-16,3.8210565940867644e-14,5.672358245431494e-12,3.126171192884517e-07,1.0823398774682842e-29,3.1086987755404876e-07,7.312004439801444e-20,5.231420811428558e-15,1.1759351548033314e-17,4.5357735154542387e-23,1.1874467273480876e-10,2.853027732066345e-14,9.22221838661419e-12,1.4464265954431986e-05,6.700655509634546e-19,5.425792541572557e-12,4.521561343146502e-07,1.7335200432658781e-06,3.7215159980762126e-08,2.079596531836257e-07,5.854614500846274e-08,3.5639182355546584e-06,1.960494774678007e-09,1.4355362639972532e-09,8.831805806248168e-14,2.1851117304440495e-14,1.3417247390859624e-15,2.4611756906897532e-11
2.0005713106648733e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128759934595664,0.2012819205349268,0.1676978835327548,3.9560460064561917e-17,2.93265241472684e-12,1.239641640385597e-07,1.0807468393961296e-16,3.8548756005547826e-14,5.760529739794131e-12,3.149873264650165e-07,1.1179466985794768e-29,3.133353509280641e-07,7.435549850707118e-20,5.337498455765746e-15,1.2032885792638666e-17,4.6424618398723633e-23,1.2112622201396343e-10,2.8784366689093055e-14,9.317154892749102e-12,1.458361449953032e-05,6.97064964385454e-19,5.5587112198591724e-12,4.543113138187862e-07,1.74659247357198e-06,3.721692244652069e-08,2.079736220192373e-07,5.857210876575742e-08,3.5943034620481345e-06,1.993425155266575e-09,1.4517266227423403e-09,8.988655384484997e-14,2.2152288408705128e-14,1.357535124018288e-15,2.520793527280234e-11
2.015553945136763e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128758284030371,0.20128188558173254,0.16769787698671446,4.1142288575595496e-17,3.0143941809854555e-12,1.2502006029680616e-07,1.1147586458222983e-16,3.8887010765990844e-14,5.8493703190466635e-12,3.173575342883919e-07,1.1544260291021478e-29,3.1580265531856004e-07,7.560118994782923e-20,5.4447739735437655e-15,1.2310138756982257e-17,4.750620319736166e-23,1.235344973482324e-10,2.9038479552484476e-14,9.41217950308027e-12,1.4702966443242665e-05,7.249306319605265e-19,5.693804806045898e-12,4.5646503259345615e-07,1.759664823391181e-06,3.721860163126006e-08,2.079871471990775e-07,5.859812100876768e-08,3.624690587860038e-06,2.026637830689408e-09,1.4679468662381284e-09,9.146922488551394e-14,2.245450980361096e-14,1.3733902262211227e-15,2.581262067964171e-11
2.0305365796086527e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128756633431617,0.20128185062856602,0.16769787044067946,4.277448836886059e-17,3.0977013288261817e-12,1.2607661672591137e-07,1.1495722629689345e-16,3.922532896909687e-14,5.9388798542801376e-12,3.197277424958474e-07,1.191791933815239e-29,3.1827179073557446e-07,7.685710966514866e-20,5.553249477240731e-15,1.259112255537271e-17,4.8602539929878675e-23,1.2596954753721915e-10,2.92926147958235e-14,9.507290026028934e-12,1.482232153010371e-05,7.5368332861215595e-19,5.831091346026596e-12,4.5861733825456304e-07,1.7727370930136651e-06,3.722020061630159e-08,2.0800024507009928e-07,5.862418685240676e-08,3.6550795410567704e-06,2.0601329468160992e-09,1.4841965948010223e-09,9.306607478017691e-14,2.275777259620443e-14,1.389289894896684e-15,2.642583965431294e-11
2.0455192140805424e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.41287549828018655,0.20128181567542727,0.16769786389464986,4.445825875176821e-17,3.182589929848278e-12,1.2713383615200358e-07,1.1852003296869342e-16,3.956370941342129e-14,6.02905821929548e-12,3.2209795083449663e-07,1.2300585849395862e-29,3.2074275718517685e-07,7.812324857207165e-20,5.66292705170073e-15,1.2875849188880652e-17,4.971367855587943e-23,1.2843142072863836e-10,2.9546771345196916e-14,9.60248432427354e-12,1.4941679513672449e-05,7.833441611608928e-19,5.970588889531226e-12,4.6076827670305297e-07,1.7858092827211316e-06,3.722172236196703e-08,2.080129313397015e-07,5.86503112088829e-08,3.685470252373523e-06,2.093910650100966e-09,1.500475418359701e-09,9.467710721881047e-14,2.3062068219254556e-14,1.4052339882268584e-15,2.704761824248185e-11
2.060501848552432e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128753332143491,0.20128178072231628,0.1676978573486257,4.619481806524376e-17,3.269076071186823e-12,1.281917214796975e-07,1.221655586040454e-16,3.990215094716681e-14,6.1199052905354746e-12,3.2446815906091087e-07,1.2692402619892114e-29,3.232155546696075e-07,7.939959755159501e-20,5.773808754832258e-15,1.316433054941361e-17,5.083966863119114e-23,1.309201644339808e-10,2.980094816618845e-14,9.6977603134099e-12,1.5061040156179838e-05,8.139345709917899e-19,6.112315490063295e-12,4.6291789219036244e-07,1.7988813927870078e-06,3.722316971262247e-08,2.0802522110229126e-07,5.867649879620447e-08,3.7158626551090856e-06,2.1279710875804323e-09,1.5167829562121877e-09,9.630232598704865e-14,2.3367388423498332e-14,1.4212223731287592e-15,2.767798201974173e-11
2.0754844830243217e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128751681458783,0.20128174576923305,0.16769785080260688,4.798540383604922e-17,3.357175855365113e-12,1.2925027568899355e-07,1.2589508733286772e-16,4.024065246625812e-14,6.211420947018149e-12,3.2683836694075056e-07,1.3093513516229263e-29,3.2569018318741353e-07,8.068614745837271e-20,5.885896618287408e-15,1.3456578423693289e-17,5.198055932350148e-23,1.33435825543782e-10,3.005514426234119e-14,9.793115960644226e-12,1.5180403228191036e-05,8.4547633672203655e-19,6.256289204838884e-12,4.650662273812181e-07,1.8119534234766607e-06,3.7224545401500004e-08,2.0803712886467695e-07,5.870275414630711e-08,3.7462566850250717e-06,2.162314406869983e-09,1.5331188367891193e-09,9.79417349674298e-14,2.36737252700351e-14,1.4372549250153433e-15,2.8316956102583533e-11
2.0904671174962114e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.41287500307499553,0.20128171081617757,0.16769784425659354,4.983127292912516e-17,3.4469054001541416e-12,1.3030950183230574e-07,1.2970991341072205e-16,4.0579212912495533e-14,6.303605070271597e-12,3.292085742484102e-07,1.3504063474962568e-29,3.281666427335762e-07,8.198288912035216e-20,5.999192648122337e-15,1.375260449713706e-17,5.313639942760347e-23,1.3597845034250587e-10,3.030935867368314e-14,9.888549283518362e-12,1.5299768508281634e-05,8.77991576868779e-19,6.402528094727265e-12,4.6721332341390016e-07,1.8250253750476036e-06,3.722585205530671e-08,2.0804866857034836e-07,5.872908161282092e-08,3.7766522802493406e-06,2.1969407561607505e-09,1.5494826974230641e-09,9.959533814049405e-14,2.3981071122869903e-14,1.4533315275623885e-15,2.896456515917724e-11
2.105449751968101e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.41287483800191416,0.20128167586314985,0.16769783771058552,5.1733701699952157e-17,3.5382808384389346e-12,1.3136940303161346e-07,1.3361134122092031e-16,4.0917831271784225e-14,6.396457544270214e-12,3.3157878076668004e-07,1.3924198501136893e-29,3.3064493329963727e-07,8.328981334034675e-20,6.113698825439606e-15,1.4052420357645638e-17,5.430723738025549e-23,1.3854808452305136e-10,3.0563590475313455e-14,9.984058348666332e-12,1.541913578272719e-05,9.115027525171257e-19,6.5510502241930285e-12,4.69359219958081e-07,1.8380972477496912e-06,3.722709219863147e-08,2.0805985362269338e-07,5.875548537849417e-08,3.807049381183443e-06,2.2318502842157474e-09,1.565874184123738e-09,1.012631395857437e-13,2.4289418641605323e-14,1.4694520724853466e-15,2.962083341996461e-11
2.1204323864399908e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128746729268402,0.20128164091014983,0.16769783116458295,5.369398614693147e-17,3.6313183180913994e-12,1.324299824757304e-07,1.3760068527659752e-16,4.125650657243573e-14,6.489978255372335e-12,3.3394898628641966e-07,1.4354065666812393e-29,3.3312505487381663e-07,8.460691089754685e-20,6.229417107012887e-15,1.4356037499298742e-17,5.549312127466527e-23,1.4114477320089412e-10,3.081783877604658e-14,1.0079641270601515e-11,1.5538504845205594e-05,9.460326699883296e-19,6.7018736612397246e-12,4.71503955270338e-07,1.851169041825318e-06,3.7228268258158556e-08,2.080706969072024e-07,5.878196946228986e-08,3.837447930413908e-06,2.267043140365801e-09,1.5822929513589674e-09,1.0294514348247339e-13,2.4598760774281844e-14,1.485616459321804e-15,3.028578468806364e-11
2.1354150209118804e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.41287450784997265,0.20128160595717756,0.1676978246185858,5.571344206378464e-17,3.7260340018494736e-12,1.334912434176871e-07,1.4167927022275208e-16,4.1595237883538647e-14,6.584167092259266e-12,3.363191906062462e-07,1.4793813109593505e-29,3.356070074411287e-07,8.593417254897238e-20,6.3463494258945805e-15,1.4663467325960726e-17,5.6694098874606e-23,1.4376856092787024e-10,3.107210271711181e-14,1.0175296210533636e-11,1.5657875496511587e-05,9.816044835081451e-19,6.8550164773549525e-12,4.7364756624744344e-07,1.864240757509606e-06,3.722938256669728e-08,2.080812108127056e-07,5.880853772617003e-08,3.867847872627208e-06,2.302519474505198e-09,1.598738661841265e-09,1.046413541104772e-13,2.4909090750366166e-14,1.5018245952184237e-15,3.095944234948512e-11
2.15039765538377e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128743427715037,0.20128157100423302,0.16769781807259404,5.779340519197151e-17,3.8224440672022725e-12,1.3455318917222006e-07,1.4584843083825435e-16,4.19340243133957e-14,6.67902394587568e-12,3.386893935322351e-07,1.5243590031161188e-29,3.380907909834919e-07,8.727158903086896e-20,6.464497692006818e-15,1.4974721154797998e-17,5.791021762817315e-23,1.4641949170561264e-10,3.1326381470905985e-14,1.0271021375214876e-11,1.5777247544283017e-05,1.0182416978753527e-18,7.010496747456887e-12,4.7579008847752277e-07,1.8773123950305878e-06,3.7230437367035946e-08,2.0809140725168827e-07,5.883519388158266e-08,3.898249154528234e-06,2.3382794370870958e-09,1.615210986319863e-09,1.0635177585063851e-13,2.5220402073886368e-14,1.518076394726724e-15,3.1641829383162354e-11
2.1653802898556598e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.41287417769161877,0.2012815360513162,0.16769781152660765,5.993523137312701e-17,3.920564706281023e-12,1.3561582311336523e-07,1.5010951203782397e-16,4.2272865008023966e-14,6.774548709371394e-12,3.4105959487763325e-07,1.570354669580852e-29,3.4057640547983525e-07,8.861915106004988e-20,6.583863792716347e-15,1.5289810219710077e-17,5.914152468119011e-23,1.4909760899864897e-10,3.158067423979693e-14,1.0366815015814414e-11,1.5896620802738224e-05,1.0559681711304466e-18,7.168332549842195e-12,4.779315562891733e-07,1.8903839546093883e-06,3.723143481562829e-08,2.0810129767972645e-07,5.8861941495664827e-08,3.928651724762131e-06,2.374323179118694e-09,1.6317096033780783e-09,1.080764131854092e-13,2.5532688516712865e-14,1.5343717796052942e-15,3.2332968370794535e-11
2.1803629243275495e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.41287401261049705,0.20128150109842713,0.1676978049806267,6.214029670151565e-17,4.020412125755506e-12,1.3667914867214924e-07,1.5446386887397715e-16,4.261175914971603e-14,6.870741278044464e-12,3.434297944625831e-07,1.617383442897964e-29,3.430638509062005e-07,8.99768493351863e-20,6.704449593393788e-15,1.5608745674676208e-17,6.03880668902708e-23,1.5180295574716866e-10,3.1834980254975497e-14,1.0462675426820653e-11,1.6015995092424153e-05,1.0948081172244854e-18,7.328541966135335e-12,4.800720027986274e-07,1.903455436460398e-06,3.723237698612011e-08,2.0811089311408294e-07,5.888878399717508e-08,3.959055533839342e-06,2.4106508521562307e-09,1.648234199235869e-09,1.0981527069918394e-13,2.5845944111984696e-14,1.5507106786252708e-15,3.303288150650493e-11
2.195345558799439e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128738475283117,0.20128146614556572,0.1676977984346512,6.440999767650411e-17,4.12200254673582e-12,1.3774316933437512e-07,1.589128665389444e-16,4.2950705955659e-14,6.96760154928562e-12,3.457999921138593e-07,1.6654605615811978e-29,3.455531272358401e-07,9.134467453804774e-20,6.8262569379576695e-15,1.5931538597019367e-17,6.164989083554732e-23,1.5453557437946886e-10,3.208929877535415e-14,1.0558600944970458e-11,1.6135370239974682e-05,1.1347861086880927e-18,7.49114308123915e-12,4.822114599550469e-07,1.9165268407914436e-06,3.723326587272338e-08,2.0812020415150197e-07,5.891572468216776e-08,3.989460534063736e-06,2.447262608299791e-09,1.664784467557454e-09,1.1156835307857499e-13,2.6160163147679013e-14,1.5670930273830707e-15,3.374159060631507e-11
2.2103281932713288e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.41287368244523004,0.20128143119273204,0.1676977918886811,6.67457513550515e-17,4.225352204679208e-12,1.3880788863849846e-07,1.6345788036655951e-16,4.3289704676609375e-14,7.0651294225239995e-12,3.481701876646146e-07,1.7146013699681926e-29,3.480442344393123e-07,9.272261733469473e-20,6.9492876494037294e-15,1.6258199990589323e-17,6.292704283307096e-23,1.5729550682408638e-10,3.234362908651002e-14,1.065458994820483e-11,1.6254746077878745e-05,1.1759270793006122e-18,7.656153983286836e-12,4.843499585840189e-07,1.9295981678039545e-06,3.7234103393444836e-08,2.081292409852393e-07,5.894276671942094e-08,4.019866679463656e-06,2.4841586001879725e-09,1.6813601092638603e-09,1.1333566511259309e-13,2.6475340160322632e-14,1.5835187681202618e-15,3.4459117117436225e-11
2.2253108277432185e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128735173614138,0.20128139623992605,0.16769778534271643,6.914899550421703e-17,4.330477349301741e-12,1.398733101735897e-07,1.6810029583412107e-16,4.362875459562097e-14,7.163324799174171e-12,3.505403809541371e-07,1.7648213180753843e-29,3.5053717248457116e-07,9.411066837662548e-20,7.073543530319876e-15,1.6588740788866798e-17,6.421956894689356e-23,1.6008279452162475e-10,3.259797049967072e-14,1.0750640854650243e-11,1.6374122444257817e-05,1.2182563267594115e-18,7.823592763595085e-12,4.864875284293381e-07,1.942669417693125e-06,3.7234891393175565e-08,2.0813801342136207e-07,5.8969913155629274e-08,4.05027392572581e-06,2.5213389809924194e-09,1.6979608323502809e-09,1.1511721169273917e-13,2.6791469928844275e-14,1.599987849546257e-15,3.5185482127379403e-11
2.2402934622151082e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128733522770191,0.20128136128714777,0.16769777879675715,7.162118875368484e-17,4.437394244494681e-12,1.4093943757737925e-07,1.7284150856422608e-16,4.3967855026824006e-14,7.262187582584419e-12,3.529105718276168e-07,1.816135961453247e-29,3.530319413370547e-07,9.550881830187886e-20,7.199026363387267e-15,1.69231718579903e-17,6.552751500083774e-23,1.6289747843628355e-10,3.2852322350740816e-14,1.0846752121625103e-11,1.6493499182652424e-05,1.2617995153493269e-18,7.993477516618581e-12,4.8862419819314e-07,1.955740590648065e-06,3.723563164664815e-08,2.081465308943514e-07,5.899716692037271e-08,4.080682230131813e-06,2.5588039044122466e-09,1.7145863517081175e-09,1.1691299781301218e-13,2.7108547468565686e-14,1.6165002266664214e-15,3.5920706372885496e-11
2.255276096686998e-11,0.16628943999999998,0.631014654409785,0.0,0.0,0.412873187192197,0.2012813263343972,0.1676977722508033,7.416381074830597e-17,4.54611916824528e-12,1.4200627453438157e-07,1.7768292432657767e-16,4.430700531425294e-14,7.361717677986283e-12,3.5528076013592194e-07,1.868560961041874e-29,3.5552854095976864e-07,9.691705773609468e-20,7.325737911867823e-15,1.7261503999707516e-17,6.685092658996341e-23,1.6573959906709727e-10,3.310668399936759e-14,1.0942922244670689e-11,1.6612876141817147e-05,1.3065826786122487e-18,8.16582633990562e-12,4.907599955744566e-07,1.968811686851968e-06,3.7236325861267e-08,2.0815480248204015e-07,5.902453083087103e-08,4.111091551497342e-06,2.59655352466837e-09,1.7312363889515839e-09,1.1872302856983746e-13,2.7426568025329534e-14,1.6330558606175843e-15,3.666481024867723e-11
