Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232)
1.4824198038929144e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238626187353364,0.11866683625181947,0.022819958461101835,3.184420470111027e-22,5.051573876133289e-12,9.043490655610059e-13,9.549099322837758e-30,1.5450707957517335e-15,1.7176424925157764e-14,1.5722791061633067e-20,1.428481187950313e-60,3.4162111135715442e-25,1.2135154673026314e-38,1.4406184653057358e-13,3.890206657208283e-33,1.9412181805945595e-29,1.958816556661865e-20,2.976459545710887e-19,2.951543501493282e-25,3.6884175772185464e-08,2.391351075375355e-26,4.1136922415718144e-15,3.108129036351442e-06,3.2119259780755893e-06,7.131200138459039e-09,7.444356993250943e-09,6.571070168628513e-09,5.021320080642561e-10,5.0617781414107876e-17,6.532222884555627e-09,3.0527214893851316e-13,7.876118260102282e-15,1.7390627196181497e-13
1.4962021042880482e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386255898046027,0.11866680716680424,0.02281994350112047,3.5640456928450894e-22,5.379786088663375e-12,9.271588349059731e-13,1.0590948031773532e-29,1.5981400230488576e-15,1.775789676060311e-14,1.6070510877723638e-20,1.6136068907028136e-60,3.5179756611791787e-25,1.3270490683191155e-38,1.5242097164569507e-13,4.2675162303474145e-33,2.1541413024031875e-29,2.0486273158285213e-20,3.091578705353027e-19,3.0470424484710736e-25,3.7634434290587594e-08,2.7408258663919e-26,4.511371014876592e-15,3.1368134267539563e-06,3.2416246328100324e-06,7.210455109494849e-09,7.530828948196499e-09,6.783650458667358e-09,5.244264299567653e-10,5.2746698847796834e-17,6.7531653550110005e-09,3.1949528574664383e-13,8.537047167067323e-15,1.8699928158667912e-13
1.509984404683182e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386249921776746,0.11866677808202782,0.02281992854116335,3.983968885396955e-22,5.725461222453263e-12,9.502195646752848e-13,1.1732883418330433e-29,1.6524422550473298e-15,1.8351163901843e-14,1.6422242735593306e-20,1.8204046117982073e-60,3.621797092337969e-25,1.4498121438582926e-38,1.6116074394287303e-13,4.67627426313108e-33,2.3874760223411296e-29,2.1414550156209143e-20,3.2092400445179414e-19,3.1446423490234135e-25,3.839281589527538e-08,3.136475480024436e-26,4.942130087168234e-15,3.165493929199435e-06,3.271318750911668e-06,7.2886926185915e-09,7.617325854920843e-09,7.000155722311953e-09,5.474362452729549e-10,5.493846672928926e-17,6.978576758279782e-09,3.3420172232204767e-13,9.243984080255737e-15,2.0088967740599201e-13
1.5237667050783159e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386243944724802,0.11866674899749019,0.022819913581230467,4.447929532125289e-22,6.0893137473685226e-12,9.735280265850813e-13,1.2983175801247938e-29,1.7079920018347333e-15,1.8956258616584315e-14,1.6777987661951567e-20,2.0511407539076624e-60,3.7276974720086927e-25,1.5824405717144427e-38,1.7029344127488915e-13,5.118653786554899e-33,2.6428877947374377e-29,2.2373601153371496e-20,3.3294377857940884e-19,3.244367306285698e-25,3.915933134490102e-08,3.583739825552547e-26,5.408253446636623e-15,3.1941705444153466e-06,3.3010083201652616e-06,7.36590313050571e-09,7.703846127124953e-09,7.220583302926606e-09,5.71174497138963e-10,5.719403181638294e-17,7.208468528915112e-09,3.4940088180617754e-13,9.999422021216158e-15,2.15613467527898e-13
1.5375490054734497e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386237966889202,0.1186667199131913,0.022819898621321836,4.959962380874677e-22,6.472077860683998e-12,9.970809643307583e-13,1.4350662370669477e-29,1.7648037625650592e-15,1.9573210107684958e-14,1.713774661147939e-20,2.3082904002645856e-60,3.835698892190163e-25,1.7256059779875328e-38,1.7983155164131593e-13,5.596944568646065e-33,2.9221528756656815e-29,2.336403219335325e-20,3.452164787014417e-19,3.3462414292961405e-25,3.9933991284431817e-08,4.0886193532464413e-26,5.912147850816839e-15,3.2228432731305757e-06,3.330693329524129e-06,7.442078229302793e-09,7.790388241569055e-09,7.444929371646631e-09,5.956542157842226e-10,5.951433458852777e-17,7.442850911810297e-09,3.651021910410831e-13,1.0805944882092805e-14,2.312076106791634e-13
1.5513313058685835e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386231988268973,0.11866669082913112,0.022819883661437446,5.524416430250707e-22,6.8745077254666945e-12,1.0208750971117125e-12,1.5844777400857333e-29,1.822892025358599e-15,2.0202044580266054e-14,1.7501520469702222e-20,2.5945539023423947e-60,3.9458234716055774e-25,1.8800172742606562e-38,1.8978777220957802e-13,6.113557318862107e-33,3.227163860582121e-29,2.43864506110551e-20,3.5774125802012736e-19,3.450288832571731e-25,4.071680624568634e-08,4.6577241409065496e-26,6.45634726206328e-15,3.2515121160754457e-06,3.3603737690846153e-06,7.51721059337017e-09,7.876950735439697e-09,7.673188958892663e-09,6.208884146288664e-10,6.190030905976687e-17,7.681732987483649e-09,3.813150795459721e-13,1.1666228546915511e-14,2.4771001367200685e-13
1.5651136062637173e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386226008863148,0.11866666174530956,0.02281986870157731,6.145974831307903e-22,7.297377706185057e-12,1.0449071230753167e-12,1.7475583541687716e-29,1.8822712672131318e-15,2.084278531081622e-14,1.786931005574293e-20,2.912874574087231e-60,4.0580933553903013e-25,2.046422238916315e-38,2.0017500828234695e-13,6.671027942368893e-33,3.5599353889831016e-29,2.544146487689446e-20,3.7051714119169368e-19,3.5565336357010906e-25,4.150778664782118e-08,5.298326462936337e-26,7.043517336796696e-15,3.280177073981719e-06,3.3900496300598086e-06,7.591293969608844e-09,7.96353220382676e-09,7.90535598649213e-09,6.468900864766103e-10,6.435288260784648e-17,7.925122698125605e-09,3.980489786979497e-13,1.258304194167232e-14,2.6515952799180906e-13
1.5788959066588512e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386220028670784,0.11866663266172661,0.02281985374174143,6.829675729944105e-22,7.741482601582873e-12,1.0691737226776477e-12,1.92538042015101e-29,1.94295595392558e-15,2.149545271810439e-14,1.8241116124959795e-20,3.266457551989112e-60,4.172530714780956e-25,2.2256091431199093e-38,2.1100637221459016e-13,7.272021840882418e-33,3.9226100159890993e-29,2.652968444457785e-20,3.8354302848679956e-19,3.66499996295352e-25,4.230694279777333e-08,6.018417023886893e-26,7.676459965079878e-15,3.308838147582614e-06,3.4197209047525723e-06,7.664323146878594e-09,8.050131297305904e-09,8.141423300334696e-09,6.736721998150262e-10,6.687297581933576e-17,8.173026874338189e-09,4.153133211135551e-13,1.3559248011519055e-14,2.835959455244336e-13
1.592678207053985e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386214047690947,0.11866660357838223,0.022819838781929797,7.580934076252729e-22,8.207637874860976e-12,1.0936715619586973e-12,2.1190857033113056e-29,2.004960540023377e-15,2.2160064435720175e-14,1.8616939371474355e-20,3.658789882634988e-60,4.289157746805683e-25,2.418408421990943e-38,2.222951822835707e-13,7.919338256687669e-33,4.317464250564746e-29,2.765171960253772e-20,3.9681770006139385e-19,3.7757119429035635e-25,4.311428489066267e-08,6.826765043674966e-26,8.358117857001456e-15,3.33749533761282e-06,3.4493875865279523e-06,7.736293928771611e-09,8.136746719622187e-09,8.38138270348973e-09,7.012476952248715e-10,6.946150235056634e-17,8.425451262497872e-09,4.3311754022708283e-13,1.4597804623672403e-14,3.0305999344392593e-13
1.6064605074491188e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386208065922712,0.11866657449527633,0.022819823822142427,8.405564427012699e-22,8.696679881214773e-12,1.1183972957300632e-12,2.3298888533679276e-29,2.0682994687047833e-15,2.2836635386063494e-14,1.8996780430593586e-20,4.093661901805879e-60,4.407996673975526e-25,2.625694391474661e-38,2.340549615150694e-13,8.615914656385598e-33,4.746914759887935e-29,2.8808181329113106e-20,4.10339820323298e-19,3.888693708070436e-25,4.3929823010159105e-08,7.732982386876793e-26,9.091579172280286e-15,3.366148644808505e-06,3.47904966978503e-06,7.80720310578769e-09,8.22337722547062e-09,8.625224989715278e-09,7.296294818999117e-10,7.211936880417262e-17,8.682400552673933e-09,4.514710700610648e-13,1.570176539472715e-14,3.2359332828328754e-13
1.6202428078442526e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386202083365172,0.11866654541240891,0.022819808862379307,9.309804767395167e-22,9.209466092779767e-12,1.1433475706733207e-12,2.559080976873841e-29,2.1329871717874907e-15,2.3525177855608477e-14,1.9380639881131047e-20,4.575189971658137e-60,4.529069743976768e-25,2.848387011419205e-38,2.462994364690631e-13,9.364831150865756e-33,5.21352473918719e-29,2.9999681151544876e-20,4.2410794238011716e-19,4.0039693945717086e-25,4.4753567128818586e-08,8.747591933629693e-26,9.880082189445222e-15,3.3947980699073296e-06,3.5087071499282956e-06,7.877048426982736e-09,8.310021618369749e-09,8.872939977289667e-09,7.588304342784315e-10,7.484747462098692e-17,8.943878407035598e-09,4.703833451837301e-13,1.6874280441334274e-14,3.452385292128205e-13
1.6340251082393865e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386196100017434,0.11866651632977991,0.022819793902640446,1.0300341377836891e-21,9.746875321041398e-12,1.168519028347522e-12,2.808033322923873e-29,2.1990380696648586e-15,2.4225701571269943e-14,1.976851824763101e-20,5.107840645066367e-60,4.652399229364217e-25,3.0874536953558775e-38,2.590425359880533e-13,1.0169314947957921e-32,5.72001044617561e-29,3.1226831008847054e-20,4.381205125544334e-19,4.1215631417906307e-25,4.5585527108391696e-08,9.882100394723145e-26,1.072702001089681e-14,3.423443613648465e-06,3.538360023338598e-06,7.945828571160732e-09,8.396678748624414e-09,9.12451654309848e-09,7.888633887874121e-10,7.764671198701712e-17,9.209887488682551e-09,4.89863800847743e-13,1.811859705337281e-14,3.6803909055221754e-13
1.6478074086345203e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386190115878615,0.11866648724738929,0.02281977894292585,1.1384334771872989e-21,1.0309807936769119e-11,1.1939083081044696e-12,3.078201082996138e-29,2.2664665712691716e-15,2.4938213777704404e-14,2.0160416002499804e-20,5.696456328803125e-60,4.778007427255309e-25,3.343911167472732e-38,2.7229838991119305e-13,1.1032744834180737e-32,6.269247899022163e-29,3.249024311860705e-20,4.523758749526122e-19,4.241499092056551e-25,4.642571270010854e-08,1.1149075778422862e-25,1.163594530011868e-14,3.4520852767726007e-06,3.5680082873437375e-06,8.013543117677582e-09,8.48334751137403e-09,9.379942656911275e-09,8.197411407001186e-10,8.051796575520994e-17,9.480429490834787e-09,5.099218733040398e-13,1.9438060288945477e-14,3.9203941354411916e-13
1.661589709029654e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386184130947847,0.11866645816523698,0.022819763983235514,1.2569446730536883e-21,1.0899186087537924e-11,1.219512049910652e-12,3.371127305659449e-29,2.3352870740413647e-15,2.566271931538179e-14,2.0556333568048217e-20,6.346282519888518e-60,4.905916659025015e-25,3.618827367264573e-38,2.8608132775730346e-13,1.1958655681979064e-32,6.86427973661787e-29,3.3790529847759047e-20,4.668722760739739e-19,4.363801390337861e-25,4.72741335449434e-08,1.2562229721437151e-25,1.261057504727691e-14,3.480723060021963e-06,3.597651940188768e-06,8.08019251692352e-09,8.57002684472283e-09,9.63920541578458e-09,8.514764411076424e-10,8.346211338168094e-17,9.755505166319294e-09,5.305670002841607e-13,2.0836113490723452e-14,4.172847974182748e-13
1.675372009424788e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386178145224278,0.11866642908332294,0.022819749023569445,1.3863868458724236e-21,1.1515953912903538e-11,1.245326897074908e-12,3.688446926787305e-29,2.405513963906663e-15,2.639922069926801e-14,2.095627131844866e-20,7.062996692161762e-60,5.0361492700014745e-25,3.913323402335377e-38,3.0040587737982e-13,1.295074297882458e-32,7.508322239715354e-29,3.512830358736653e-20,4.816078694475141e-19,4.488494183946954e-25,4.81307991738621e-08,1.4136504901197452e-25,1.3654795359425806e-14,3.5093569641403254e-06,3.627290981006064e-06,8.145778060548801e-09,8.656715727948778e-09,9.902291078529283e-09,8.840819940047166e-10,8.648002487607006e-17,1.003511435729271e-08,5.518086216440754e-13,2.2316298723360352e-14,4.43821429776726e-13
1.6891543098199218e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386172158707061,0.11866640000164715,0.022819734063927646,1.5276349888679991e-21,1.2161077757300129e-11,1.2713494988811146e-12,4.0318909158274285e-29,2.4771616152556567e-15,2.7147718197962934e-14,2.1360229581610692e-20,7.852738912907087e-60,5.168727629162313e-25,4.228575549822389e-38,3.152867635966393e-13,1.4012867374545673e-32,8.204772511346574e-29,3.650417663144168e-20,4.965807202838388e-19,4.615601622256704e-25,4.8995719008055254e-08,1.5888167751276986e-25,1.4772666271527583e-14,3.537986989873028e-06,3.656925409785211e-06,8.210301851495602e-09,8.743413179787764e-09,1.0169185100182709e-08,9.175704534899346e-10,8.957256276566254e-17,1.0319256025140648e-08,5.736561801621712e-13,2.3882257131887426e-14,4.71696376331575e-13
1.7029366102150556e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386166171395374,0.11866637092020955,0.022819719104310108,1.6816230155505543e-21,1.2835546380731691e-11,1.2975765131253746e-12,4.4032905385841593e-29,2.5502443909303303e-15,2.7908209913143295e-14,2.176820864097841e-20,8.722144272208255e-60,5.303674128831621e-25,4.5658173069044537e-38,3.3073890679777334e-13,1.5149059243253164e-32,8.957215814754999e-29,3.791876105982154e-20,5.117888101304609e-19,4.745147856427971e-25,4.9868902359159906e-08,1.783490670630664e-25,1.5968426574492113e-14,3.5666131379669876e-06,3.686555227342787e-06,8.273766773896945e-09,8.830118256790146e-09,1.0439872166427853e-08,9.51954421080297e-10,9.274058207289644e-17,1.0607928280496282e-08,5.96119122483759e-13,2.553772922119126e-14,5.00957570027911e-13
1.7305012110053235e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386154194385339,0.11866631275804873,0.022819689185147853,2.031868404871799e-21,1.427658632659527e-11,1.3506304669837886e-12,5.237809920648991e-29,2.7007727088434394e-15,2.946515804294209e-14,2.259623006986361e-20,1.0729172729507065e-59,5.580761233912061e-25,5.311502514452965e-38,3.6341761504102545e-13,1.7660642978892845e-32,1.064540886861128e-28,4.086651065398574e-20,5.429022425640137e-19,5.011653324402332e-25,5.164009631213807e-08,2.239212143720757e-25,1.8611493375327045e-14,3.623853804234324e-06,3.7458010360126692e-06,8.397535274354633e-09,9.003547692345579e-09,1.0992560534031119e-08,1.0234590087079884e-09,9.930644749357335e-17,1.1198852923111535e-08,6.42928971382097e-13,2.9132674191360985e-14,5.638346961190522e-13
1.7580658117955914e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386142214187813,0.11866625459684013,0.022819659266082697,2.4458963435521204e-21,1.5847440013744295e-11,1.404462281496023e-12,6.208830656497224e-29,2.8572135891610546e-15,3.1070009587215416e-14,2.3440337046958424e-20,1.3148421512886545e-59,5.867590179289456e-25,6.161472533905608e-38,3.9856522262313676e-13,2.0521305562232369e-32,1.2605635483954703e-28,4.3976440536740126e-20,5.749305218355978e-19,5.288203823223823e-25,5.3444453342767176e-08,2.7982210526165174e-25,2.16216653568796e-14,3.681078968949792e-06,3.805028428937811e-06,8.517121112390778e-09,9.176997185191282e-09,1.1560219578590686e-08,1.0986954226747284e-09,1.0618431118672398e-16,1.1807857297874055e-08,6.923138632456422e-13,3.313305044699439e-14,6.328531669678429e-13
1.7856304125858593e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386130230796655,0.11866619643658338,0.022819629347114644,2.933638220525081e-21,1.7556845500119495e-11,1.4590457622073496e-12,7.335075290391484e-29,3.019681518398896e-15,3.272267945776141e-14,2.430053040589236e-20,1.60545580815281e-59,6.1643409132608815e-25,7.127875921150232e-38,4.363079874192904e-13,2.3769867033882966e-32,1.487413528299263e-28,4.7253428626177824e-20,6.078549590146732e-19,5.574992601082065e-25,5.5282044021284164e-08,3.4809275741032887e-25,2.503978265881798e-14,3.7382886381470465e-06,3.8642374393379265e-06,8.632572409464503e-09,9.350460396677762e-09,1.2142702562509352e-08,1.1777623343760912e-09,1.1338074375449206e-16,1.2434898727040974e-08,7.443496366674019e-13,3.757236954040366e-14,7.084264315227842e-13
1.8104385532971004e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386119443009151,0.11866614409316584,0.022819602420126445,3.444866926824261e-21,1.922129889344233e-11,1.5087921985880206e-12,8.498538461532778e-29,3.1711502557137107e-15,3.425087483079465e-14,2.508845852035832e-20,1.9157512826203128e-59,6.440048708242463e-25,8.108139201279143e-38,4.726020978926329e-13,2.705985087508844e-32,1.7212341620642198e-28,5.0349573608708526e-20,6.382369932273315e-19,5.842015954135905e-25,5.696434733024997e-08,4.22074905485225e-25,2.850131349269006e-14,3.7897640967648003e-06,3.91750986744287e-06,8.7329910808832e-09,9.506584156269769e-09,1.2679483110018117e-08,1.2522783285835923e-09,1.2013524487775632e-16,1.3014613752592696e-08,7.935111732396394e-13,4.197203177705794e-14,7.823986384500512e-13
1.8352466940083415e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386108652625825,0.11866609175051873,0.022819575493216924,4.034005881618375e-21,2.1012270273598837e-11,1.5591079787790005e-12,9.821210638899623e-29,3.3276766876066925e-15,3.581761363258455e-14,2.5889416665434202e-20,2.279681746154662e-59,6.724070850953676e-25,9.2039666494571e-38,5.111992011662853e-13,3.0730871370204825e-32,1.9864554253391605e-28,5.358851160111924e-20,6.693142449019929e-19,6.117629730891577e-25,5.8673674659836563e-08,5.1000916455817545e-25,3.236361208869813e-14,3.841227013358069e-06,3.9707674791621946e-06,8.830155563020952e-09,9.66271028957769e-09,1.3228025757421736e-08,1.3300464903156141e-09,1.2715763837473957e-16,1.3608849887575676e-08,8.449371092459798e-13,4.67823338708809e-14,8.623443031230258e-13
1.8575740206484584e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386098939058068,0.11866604464279482,0.022819551259065644,4.639205597163731e-21,2.2738236167816845e-11,1.6048638656400851e-12,1.1162775725588763e-28,3.472943471186479e-15,3.726053959109127e-14,2.6621419278646046e-20,2.6598242121343697e-59,6.98690854136094e-25,1.0298384082756007e-37,5.479867477010528e-13,3.4389565142630983e-32,2.254869312278864e-28,5.662855606289489e-20,6.978656001228601e-19,6.373143377959724e-25,6.023521437099935e-08,6.0296780324568e-25,3.621284802617336e-14,3.8875329185426184e-06,4.0186866978891174e-06,8.91486520390317e-09,9.803222762285703e-09,1.3731668449452068e-08,1.4028759957423624e-09,1.337106017383467e-16,1.4156035380887276e-08,8.932026294039313e-13,5.148558678680193e-14,9.396726581436512e-13
1.8799013472885753e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386089223381577,0.11866599753569457,0.02281952702497811,5.3238599957088376e-21,2.457788903753316e-11,1.651053028146252e-12,1.2662488188500229e-28,3.622434761732056e-15,3.873450183233796e-14,2.73639752691276e-20,3.09675064960204e-59,7.256683959086473e-25,1.1504484309321592e-37,5.867920706651684e-13,3.841255217316747e-32,2.554270094193329e-28,5.978967609370657e-20,7.269564024869693e-19,6.635832074426757e-25,6.181871642578261e-08,7.109730201624153e-25,4.0445285138731216e-14,3.933828671555786e-06,4.0665939864078525e-06,8.997024108728273e-09,9.943731603845386e-09,1.4244645009142959e-08,1.4784463626453994e-09,1.404875093039222e-16,1.4714899819085136e-08,9.433883549862578e-13,5.6564801704208066e-14,1.0223475275881681e-12
1.9022286739286922e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386079505593608,0.11866595042921776,0.022819502790954335,6.096881814235281e-21,2.653680615279443e-11,1.6976626019401595e-12,1.4335943146518342e-28,3.7762109605351984e-15,4.0239400367456264e-14,2.8117083893489335e-20,3.597966800511055e-59,7.533493523088396e-25,1.2831772618476633e-37,6.276892468499613e-13,4.282864091367122e-32,2.8876039319535577e-28,6.307442138710391e-20,7.565751245288144e-19,6.905798508636883e-25,6.342421419734888e-08,8.361484519238395e-25,4.5091252742334434e-14,3.980114275670033e-06,4.114489383308568e-06,9.076677062955782e-09,1.0084234422906335e-08,1.4766859918772201e-08,1.556807260249281e-09,1.4749158039898496e-16,1.528539860357562e-08,9.955353110934641e-13,6.204154868327804e-14,1.1106170056527185e-12
1.9245560005688091e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386069785691496,0.11866590332336423,0.022819478556994333,6.968007152820022e-21,2.8620739262341353e-11,1.74467996411219e-12,1.6199957207520834e-28,3.9343323903447004e-15,4.1775128064184336e-14,2.8880744235384363e-20,4.171842689275334e-59,7.817433782640051e-25,1.4290399911703296e-37,6.707535513914257e-13,4.7668270841001146e-32,3.2580332840034726e-28,6.648533143755919e-20,7.867100977351346e-19,7.183145360532901e-25,6.505174032632208e-08,9.808723156574894e-25,5.018280180585368e-14,4.026389734170171e-06,4.162372929916767e-06,9.153871282526968e-09,1.022472896731455e-08,1.5298215617638146e-08,1.6380078103017184e-09,1.5472598925338574e-16,1.5867484217643023e-08,1.0496847269714605e-12,6.793805052991157e-14,1.204733708159884e-12
1.946883327208926e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386060063672673,0.11866585621813376,0.022819454323098103,7.947853342884159e-21,3.083561667155399e-11,1.7920927454831967e-12,1.8272636308479548e-28,4.096859295606721e-15,4.334157141014712e-14,2.965495521585863e-20,4.827695563551601e-59,8.108601414058382e-25,1.5891194803612767e-37,7.160614419176666e-13,5.29635608975059e-32,3.6689474680440094e-28,7.002493491410833e-20,8.173495523598794e-19,7.467975299992337e-25,6.670132672369881e-08,1.147801738948973e-24,5.5753756547478425e-14,4.072655050353497e-06,4.210244670002858e-06,9.228656125213667e-09,1.0365213114780191e-08,1.583861281151065e-08,1.7220965755903551e-09,1.6219386643488967e-16,1.6461106514920945e-08,1.1058780600026398e-12,7.427717370959543e-14,1.304954595076112e-12
1.969210653849043e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386050339534657,0.11866580911352617,0.022819430089265656,9.047980276439147e-21,3.3187545298424006e-11,1.8398888410237905e-12,2.0573446093253576e-28,4.263851842717696e-15,4.493861124451788e-14,3.0439715602819605e-20,5.57588105174512e-59,8.407093217449338e-25,1.7645696992557837e-37,7.636905429896452e-13,5.874835707077916e-32,4.123973476156431e-28,7.36957491132861e-20,8.484816546897984e-19,7.76039098528974e-25,6.837300457396914e-08,1.3398993031048294e-24,6.183976516741211e-14,4.11891022752994e-06,4.258104649503765e-06,9.301082814277313e-09,1.0505684864365321e-08,1.638795076687742e-08,1.8091215505448746e-09,1.69898300419832e-16,1.7066212995859515e-08,1.1641570199779182e-12,8.108241800912292e-14,1.411540791847059e-12
1.9893052478251482e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386041585996561,0.11866576671991176,0.022819408278871,1.015129960462345e-20,3.542665276255688e-11,1.883223275480079e-12,2.2856468264359514e-28,4.418012923735672e-15,4.6402004605587706e-14,3.115501855873457e-20,6.33766707622115e-59,8.68207811002344e-25,1.936630665876555e-37,8.086064540197447e-13,6.440260358467759e-32,4.574410460569609e-28,7.711373807040677e-20,8.769119557725571e-19,8.030135751340861e-25,6.989642802261474e-08,1.5370234101581713e-24,6.778851634632365e-14,4.160531220883803e-06,4.301168615257438e-06,9.36429424471946e-09,1.0632097276696163e-08,1.688991508134463e-08,1.889993690826884e-09,1.7703706711289064e-16,1.7620582726609282e-08,1.218425990668408e-12,8.762559528113759e-14,1.5131297447455622e-12
2.0093998418012535e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386032830738314,0.11866572432680157,0.022819386468528012,1.137211613437356e-20,3.778657237675778e-11,1.926850174621193e-12,2.535746081993664e-28,4.575883598315735e-15,4.7889987178158304e-14,3.187886432235296e-20,7.192775652582147e-59,8.963144822655156e-25,2.123085653031187e-37,8.555245555830655e-13,7.050940368851377e-32,5.066719074599187e-28,8.06418552915624e-20,9.057230449972836e-19,8.306182932846476e-25,7.143779193882947e-08,1.7598549800681858e-24,7.421351247626113e-14,4.202144006764491e-06,4.344223129688788e-06,9.425677797136863e-09,1.0758496814685873e-08,1.7398963977636356e-08,1.9733167431543217e-09,1.8437210947088138e-16,1.8184169374953163e-08,1.2744491396653003e-12,9.458386854965965e-14,1.620285202617596e-12
2.0294944357773587e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386024073758294,0.1186656819341955,0.022819364658236713,1.2721080420905157e-20,4.0272135265733476e-11,1.9707612941451327e-12,2.8093733788807115e-28,4.737507566649432e-15,4.9402463066237944e-14,3.261125171061733e-20,8.151330554366925e-59,9.250364166962558e-25,2.3249376869028584e-37,9.04503800749354e-13,7.709720267998828e-32,5.604081584267583e-28,8.42819105072577e-20,9.34906295288531e-19,8.588607338091557e-25,7.29971175604273e-08,2.0113081548666427e-24,8.114472654663295e-14,4.243748587611719e-06,4.387268229756801e-06,9.485273668858877e-09,1.0884882241973212e-08,1.7915022107119332e-08,2.059124488299953e-09,1.9190559839044733e-16,1.8756930802353536e-08,1.3322574930846249e-12,1.0197563761563765e-13,1.7332054745285097e-12
2.049589029753464e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12386015315054945,0.11866563954209337,0.0228193428479971,1.4209631699449474e-20,4.288829479144984e-11,2.0149485809545283e-12,3.1083676460055565e-28,4.902928478373849e-15,5.0939334317907034e-14,3.3352179460111916e-20,9.224410406190192e-59,9.543807027761443e-25,2.543245394225742e-37,9.556038713878934e-13,8.419569237313202e-32,6.189864204921608e-28,8.803570496727717e-20,9.644531173482733e-19,8.877483764417671e-25,7.457442565742635e-08,2.294575585484259e-24,8.861344944817809e-14,4.285344965873812e-06,4.4303039532140884e-06,9.543122660000093e-09,1.1011252383839738e-08,1.8438013830531872e-08,2.147450319623431e-09,1.9963968151289713e-16,1.9338823949450624e-08,1.3918823014572895e-12,1.0981968717033555e-13,1.852091164479382e-12
2.0696836237295693e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238600655462677,0.11866559715049507,0.022819321037809183,1.5850042173940944e-20,4.5640127737577584e-11,2.059404175787635e-12,3.4346804179171977e-28,5.072189932721006e-15,5.25005012743172e-14,3.410164623116425e-20,1.0424125125101604e-58,9.843544361188776e-25,2.7791252625190086e-37,1.0088851699698632e-12,9.183583665228492e-32,6.827623934640501e-28,9.190503126804315e-20,9.943549755585102e-19,9.17288699753017e-25,7.616973653437386e-08,2.6131498172445974e-24,9.665231734436725e-14,4.326933144007768e-06,4.473330338474095e-06,9.599266042589124e-09,1.1137606123566953e-08,1.896786335419642e-08,2.23832724138862e-09,2.0757648431632663e-16,1.9929804967744606e-08,1.4533550528529015e-12,1.1813517868885625e-13,1.9771450715363733e-12
