Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246)
1.2195867579307858e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4106813135510334,0.11699413680967112,0.022749617961127604,1.1739660873486612e-05,1.0363601158324657e-05,0.002606922668070482,8.400342345165163e-07,4.5001802847397735e-09,1.0047260768449052e-07,0.00010880241225404436,4.590434705481234e-18,0.0003132937425405681,1.7097488302267617e-13,1.5145232079426387e-09,1.6068435560699087e-10,9.31344867558082e-15,8.280939564539411e-06,1.1431033612041864e-11,6.129848243540501e-10,0.00045437002030915096,8.71666384405633e-08,5.584311439811176e-05,5.310266743838643e-06,4.359439682290816e-05,2.297412842019737e-08,1.346444481692397e-07,1.7284265118145755e-05,0.0014745186908340813,0.00016298008066970558,8.85760679770036e-08,6.004615893893087e-10,4.0903253644057086e-09,2.854407837140382e-11,1.1240195457535383e-06,3.0339121055448458e-09
1.224257518554224e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41067480545421725,0.11698773793780548,0.022749344048867907,1.1863107069482063e-05,1.0413902376611071e-05,0.002618076122573281,8.498440391731858e-07,4.5494991884028304e-09,1.0090791971996623e-07,0.00010917679188757664,4.6779701439180834e-18,0.0003138104700857623,1.7293515784001044e-13,1.530994485305373e-09,1.6173971234456593e-10,9.44046701754968e-15,8.31114174353844e-06,1.1520917840349826e-11,6.150878906251619e-10,0.0004544596424857234,8.773016858111794e-08,5.619959721451441e-05,5.31167808168044e-06,4.3446032726509135e-05,2.297983851311121e-08,1.346501647703221e-07,1.735186518362768e-05,0.0014799821177211407,0.0001636565072417672,8.833386604795139e-08,6.022584010969122e-10,4.115314479049283e-09,2.8578011623634145e-11,1.1251211291113748e-06,3.0638110689496014e-09
1.2289282791776623e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4106682992630038,0.11698133937630417,0.02274907014850514,1.1986919744336646e-05,1.046409594393374e-05,0.002629232638322918,8.597162463650214e-07,4.5991497619198464e-09,1.0134195283494684e-07,0.00010955072584986068,4.766801208352134e-18,0.00031432415003139675,1.749094026890649e-13,1.547568887951649e-09,1.6279467631762386e-10,9.568588136433119e-15,8.341163661233964e-06,1.1611500212022409e-11,6.17188394839145e-10,0.00045454910235788194,8.829007009717258e-08,5.6555846025864264e-05,5.313087211723236e-06,4.329741736826772e-05,2.2985553238239122e-08,1.3465586713066574e-07,1.7419485884117456e-05,0.0014854455070915803,0.00016433173604648313,8.809058954165401e-08,6.040474284644844e-10,4.140287517743844e-09,2.8611020028257135e-11,1.1261861491871337e-06,3.093836285936543e-09
1.2335990398011005e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41066179494966826,0.11697494112633844,0.022748796260036397,1.2111092339567743e-05,1.0514181140166507e-05,0.0026403922034425407,8.696508143715025e-07,4.649132657301239e-09,1.0177470405558799e-07,0.00010992421364230113,4.856941280324112e-18,0.0003148348023132215,1.7689764809277868e-13,1.5642463726642592e-09,1.6384922186418642e-10,9.697814943931209e-15,8.371005109789888e-06,1.1702785597917718e-11,6.192863342734295e-10,0.00045463839681802483,8.88462996303286e-08,5.691185223348906e-05,5.314494082141047e-06,4.314857304133239e-05,2.299127222830388e-08,1.3466155516524723e-07,1.7487127199039137e-05,0.0014909088731479636,0.00016500576964774318,8.784628408318281e-08,6.058287236941622e-10,4.165244014338633e-09,2.8643114015128256e-11,1.127215048948801e-06,3.1239873081905824e-09
1.2382698004245387e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41065529248662014,0.11696854318907188,0.022748522383458814,1.2235618333301337e-05,1.0564157269013754e-05,0.0026515548059131613,8.796476999826696e-07,4.699448521536483e-09,1.0220617061262513e-07,0.00011029725477508944,4.948403812643805e-18,0.0003153424467160565,1.7889992433372763e-13,1.5810268923635318e-09,1.6490332388381486e-10,9.828150321655915e-15,8.400665905069166e-06,1.1794778878457095e-11,6.213817062551444e-10,0.0004547275228170822,8.939881525115111e-08,5.7267607423372674e-05,5.315898641986613e-06,4.299952173003565e-05,2.2996995120505312e-08,1.3466722878992022e-07,1.755478910584488e-05,0.0014963722298690877,0.00016567861076220876,8.760099482236196e-08,6.076023394837499e-10,4.190183515169597e-09,2.867430408462838e-11,1.128208273586404e-06,3.1542636918333233e-09
1.242940561047977e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4106487918464094,0.11696214556566067,0.02274824851876958,1.23604912416508e-05,1.0614023657799366e-05,0.0026627204335768115,8.897068585313523e-07,4.750097996603195e-09,1.0263634993876289e-07,0.00011066984876713429,5.041202329252784e-18,0.0003158471028751091,1.8091626145454962e-13,1.5979103961483313e-09,1.6595695783413848e-10,9.959597121386309e-15,8.430145886344606e-06,1.1887484943552316e-11,6.234745081607265e-10,0.00045481647736457216,8.994757645623459e-08,5.7623103364921786e-05,5.317300841192712e-06,4.285028510903177e-05,2.3002721556544455e-08,1.3467288792142604e-07,1.7622471580054685e-05,0.0015018355910099616,0.00016635026225589786,8.735476642841358e-08,6.093683290205053e-10,4.215105578957881e-09,2.8704600803219485e-11,1.1291662703321315e-06,3.184664997686146e-09
1.2476113216714152e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4106422930017313,0.1169557482572535,0.0227479746659659,1.2485704620054376e-05,1.0663779657252216e-05,0.0026738890741396836,8.998282439251796e-07,4.801081719476325e-09,1.0306523966605259e-07,0.00011104199514599317,5.1353504250846616e-18,0.00031634879027728387,1.8294668925837633e-13,1.6148968293372133e-09,1.6701009972732555e-10,1.0092158165326905e-14,8.459444916007466e-06,1.1980908692532984e-11,6.255647374155293e-10,0.0004549052575286352,9.049254416461041e-08,5.7978332009701476e-05,5.3187006305731766e-06,4.270088454255363e-05,2.3008451182650262e-08,1.3467853247737939e-07,1.7690174595297897e-05,0.0015072989701018598,0.00016702072714079157,8.710764308486862e-08,6.111267459409114e-10,4.2400097767131395e-09,2.873401479906723e-11,1.130089488282328e-06,3.215190791177771e-09
1.2522820822948534e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4106357959254321,0.11694935126499169,0.02274770082504504,1.2611252064571488e-05,1.0713424641288406e-05,0.002685060715175285,9.100118086783656e-07,4.852400322137415e-09,1.0349283762325902e-07,0.00011141369344780434,5.230861765922912e-18,0.00031684752826248317,1.8499123730927364e-13,1.6319861335097228e-09,1.6806272612642949e-10,1.0225836246368813e-14,8.488562879274113e-06,1.2075055034074194e-11,6.276523914934345e-10,0.0004549938604360513,9.103368071351005e-08,5.833328549014058e-05,5.320097961823545e-06,4.25513410837868e-05,2.3014183649595916e-08,1.34684162376297e-07,1.7757898123350612e-05,0.0015127623804524482,0.00016769000857146395,8.685966848471988e-08,6.128776442983832e-10,4.264895691587343e-09,2.876255675759493e-11,1.1309783782215838e-06,3.245840642333973e-09
1.2569528429182917e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4106293005905143,0.11694295459000913,0.022747426996004277,1.2737127213137899e-05,1.0762958006790196e-05,0.0026962353441275684,9.202575039432663e-07,4.904054431583957e-09,1.0391914183321768e-07,0.00011178494321721914,5.327750088256265e-18,0.00031734333602489876,1.8704993493268907e-13,1.6491782465478202e-09,1.691148141415689e-10,1.0360634128353435e-14,8.517499683890712e-06,1.216992888612439e-11,6.2973746791647e-10,0.00045508228327223324,9.157094985349824e-08,5.8687956118207436e-05,5.321492787521468e-06,4.240167547435924e-05,2.3019918612715878e-08,1.346897775376114e-07,1.7825642134175178e-05,0.0015182258351459736,0.00016835810984173428,8.661088582584266e-08,6.146210785633839e-10,4.289762918731405e-09,2.8790237417154026e-11,1.1318333924488801e-06,3.276614126050198e-09
1.2616236035417299e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4106228069701412,0.11693655823343242,0.022747153178840945,1.2863323746779965e-05,1.0812379173381977e-05,0.0027074129483140703,9.305652795417012e-07,4.95604466983884e-09,1.0434415051018342e-07,0.00011215574400733533,5.426029199131694e-18,0.000317836232614294,1.891228112159065e-13,1.6664731026774175e-09,1.7016634142603146e-10,1.0496554546338746e-14,8.546255259836242e-06,1.2265535175833424e-11,6.3181996425443e-10,0.0004551705232811972,9.21043167429901e-08,5.904233638405784e-05,5.3228850611267875e-06,4.225190814394499e-05,2.3025655731930265e-08,1.3469537788164874e-07,1.7893406595962367e-05,0.001523689347043529,0.0001690250343813439,8.636133780664338e-08,6.163571035870786e-10,4.3146110652483386e-09,2.8817067564797598e-11,1.1326549846059129e-06,3.3075108220754675e-09
1.2662943641651681e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41061631503764195,0.11693016219638099,0.02274687937355242,1.2989835390788062e-05,1.086168758320328e-05,0.002718593514929042,9.409350839960367e-07,5.0083716539598685e-09,1.0476786205717102e-07,0.00011252609537963031,5.525712976005033e-18,0.00031832623693727835,1.912098950085081e-13,1.6838706325100171e-09,1.712172861722984e-10,1.0633600206868048e-14,8.574829559023868e-06,1.2361878839480883e-11,6.338998781244953e-10,0.00045525857776551924,9.263374794216667e-08,5.939641895465583e-05,5.324274736981287e-06,4.210205920998033e-05,2.3031394671755324e-08,1.3470096332965808e-07,1.796119147516867e-05,0.0015291529287833788,0.00016969078575265701,8.611106662198634e-08,6.180857745610563e-10,4.339439750047318e-09,2.8843058031948415e-11,1.1334436095074692e-06,3.3385303149440556e-09
1.2709651247886064e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4106098247665161,0.11692376647996693,0.022746605580136105,1.3116655915849442e-05,1.0910882700678908e-05,0.002729777031046566,9.513668645600262e-07,5.061035996049381e-09,1.0519027506328958e-07,0.00011289599690389564,5.626815366589236e-18,0.00031881336775857163,1.9331121492284395e-13,1.7013707630844363e-09,1.7226762710793476e-10,1.0771773788240908e-14,8.60322255500079e-06,1.2458964822404589e-11,6.359772071908595e-10,0.0004553464440862688,9.315921140630355e-08,5.975019667236826e-05,5.325661770308194e-06,4.195214847749012e-05,2.303713510131227e-08,1.3470653380383045e-07,1.8028996736555015e-05,0.0015346165927813554,0.00017035536764738675,8.586011395932885e-08,6.198071470226119e-10,4.364248603638152e-09,2.886821969020155e-11,1.1341997229742928e-06,3.369672194139022e-09
1.2756358854120446e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41060333613043837,0.1169173710852953,0.022746331798589436,1.3243779139140668e-05,1.0959964012286447e-05,0.00274096348362367,9.618605672493992e-07,5.114038303263934e-09,1.0561138830107067e-07,0.00011326544815817151,5.7293503887002836e-18,0.0003192976437022594,1.9542679933450773e-13,1.7189734179086008e-09,1.7331734349136087e-10,1.0911077940786115e-14,8.631434242646804e-06,1.2556798078929322e-11,6.380519491643597e-10,0.00045543411966291966,9.368067647852707e-08,6.010366255353421e-05,5.327046117211414e-06,4.180219543902341e-05,2.3042876694350193e-08,1.347120892272672e-07,1.8096822343229723e-05,0.001540080351231315,0.00017101878388334652,8.560852099515201e-08,6.215212768256286e-10,4.3890372681030255e-09,2.889256344725799e-11,1.1349237816679282e-06,3.4009360541870113e-09
1.2803066460354828e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41059684910326294,0.11691097601346406,0.022746058028909912,1.3371198925379932e-05,1.1008931026321222e-05,0.002752152859503432,9.72416136872201e-07,5.1673791778240795e-09,1.0603120072379196e-07,0.00011363444872868185,5.833332130100804e-18,0.0003197790832530401,1.975566763828199e-13,1.7366785170014056e-09,1.7436641510755953e-10,1.1051515287136698e-14,8.659464637871567e-06,1.2655383572295773e-11,6.40124101802106e-10,0.00045552160197324747,9.419811388201293e-08,6.045680978701036e-05,5.328427734674383e-06,4.165221927469569e-05,2.3048619129252117e-08,1.3471762952401008e-07,1.816466825668547e-05,0.0015455442161056599,0.00017168103840122797,8.535632839155814e-08,6.232282200908017e-10,4.4138053969908136e-09,2.891610024273176e-11,1.135616242928187e-06,3.432321494649157e-09
1.284977406658921e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4105903636590272,0.11690458126556402,0.02274578427109503,1.3498909187839441e-05,1.1057783272658747e-05,0.0027633451454180673,9.830335170588733e-07,5.221059217024215e-09,1.0644971146279682e-07,0.00011400299820977029,5.9387747483413706e-18,0.00032025770475746225,1.997008739713178e-13,1.7544859769346125e-09,1.7541482226372529e-10,1.119308842250688e-14,8.687313777310804e-06,1.2754726274589694e-11,6.421936629071154e-10,0.0004556088885532077,9.471149571164229e-08,6.080963173269358e-05,5.329806580558743e-06,4.150223885233668e-05,2.305436208903341e-08,1.347231546190665e-07,1.8232534436836983e-05,0.0015510081991559257,0.0001723421352614049,8.510357629322288e-08,6.249280332138892e-10,4.438552655070897e-09,2.8938841044072095e-11,1.1362775646126237e-06,3.4638281200730205e-09
1.2896481672823593e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41058387977195665,0.11689818684267907,0.022745510525142357,1.36269038893182e-05,1.1106520302514892e-05,0.00277454032799202,9.937126502920767e-07,5.2750790132425185e-09,1.0686691982481117e-07,0.00011437109620383635,6.045692470599545e-18,0.0003207335264251524,2.0185941976825144e-13,1.7723957108747891e-09,1.764625457847598e-10,1.1335799914970536e-14,8.714981718021495e-06,1.2854831166671252e-11,6.442606303279521e-10,0.00045569597699678994,9.52207954251299e-08,6.116212192002087e-05,5.3311826136027345e-06,4.135227272774104e-05,2.3060105261364354e-08,1.347286644383683e-07,1.8300420842064614e-05,0.0015564723119134167,0.00017300207864076462,8.485030432440839e-08,6.26620772847443e-10,4.4632787182657364e-09,2.896079684270493e-11,1.1369082049390919e-06,3.495455540125049e-09
1.2943189279057975e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4105773974164676,0.11689179274588613,0.022745236791049478,1.3755177043075465e-05,1.1155141688203915e-05,0.002785738393745023,1.0044534779362441e-06,5.329439153950947e-09,1.0728282528925784e-07,0.00011473874232127213,6.1540995935166736e-18,0.00032120656633003494,2.040323412070872e-13,1.7904076286252664e-09,1.775095670086682e-10,1.1479652305741206e-14,8.742468537176242e-06,1.2955703238104591e-11,6.463250019583683e-10,0.0004557828649558599,9.572598783363961e-08,6.151427404644815e-05,5.332555793419247e-06,4.120233914502131e-05,2.306584833857371e-08,1.3473415890880014e-07,1.8368327429251072e-05,0.001561936565689916,0.00017366087282956702,8.459655158648185e-08,6.283064958412468e-10,4.4879832735908385e-09,2.8981978649946472e-11,1.1375086223294982e-06,3.5272033697861175e-09
1.2989896885292358e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4105709165671722,0.11688539897625519,0.022744963068814017,1.388372271372518e-05,1.1203647022894293e-05,0.002796939329095161,1.0152559402668705e-06,5.384140221725336e-09,1.0769742750557037e-07,0.00011510593618039962,6.2640104830324395e-18,0.0003216768424115413,2.0621966548701668e-13,1.8085216366681032e-09,1.7855586778198414e-10,1.1624648109453795e-14,8.769774331756855e-06,1.3057347487087612e-11,6.483867757369428e-10,0.0004558695501399853,9.622704909190212e-08,6.186608197590929e-05,5.333926080493666e-06,4.1052456037059236e-05,2.3071591017634414e-08,1.3473963795823557e-07,1.8436254153817604e-05,0.001567400971578446,0.00017431852222833132,8.43423566552433e-08,6.299852592494475e-10,4.512666018937399e-09,2.9002397493114388e-11,1.1380792752580529e-06,3.5590712291082766e-09
1.303660449152674e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41056443719888136,0.11687900553484944,0.02274468935843364,1.401253501809173e-05,1.1252035920362732e-05,0.002808143120361913,1.0261199764995303e-06,5.439182794255544e-09,1.0811072629050622e-07,0.0001154726774074086,6.375439574217215e-18,0.00032214437247581154,2.0842141957347243e-13,1.826737638206052e-09,1.796014304550578e-10,1.1770789814447467e-14,8.796899218247405e-06,1.315976892038195e-11,6.504459496467327e-10,0.00045595603031623567,9.672395668785032e-08,6.22175397372558e-05,5.3352934361815165e-06,4.090264102605681e-05,2.30773330001856e-08,1.3474510151548207e-07,1.850420096976814e-05,0.0015728655404540835,0.00017497503134475203,8.408775757916219e-08,6.316571203277591e-10,4.537326662921392e-09,2.902206441179283e-11,1.1386206220990555e-06,3.5910587432216795e-09
1.3083312097761122e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.410557959286608,0.1168726124227252,0.02274441565990604,1.414160812602741e-05,1.1300308014746198e-05,0.0028193497537691813,1.0370455248186181e-06,5.494567444355691e-09,1.085227216254605e-07,0.00011583896563629484,6.488401371102235e-18,0.0003226091741968849,2.1063763019865018e-13,1.845055533204504e-09,1.8064623787717837e-10,1.1918079883049465e-14,8.823843332326614e-06,1.3262972553243149e-11,6.525025217149221e-10,0.000456042303308974,9.72166894317872e-08,6.256864152267723e-05,5.336657822705683e-06,4.075291142417997e-05,2.3083073992538397e-08,1.3475054951031106e-07,1.8572167829725883e-05,0.0015783302829748297,0.00017563040479064195,8.383279187672003e-08,6.333221364638591e-10,4.561964924818875e-09,2.904099045402931e-11,1.1391331209818047e-06,3.623165542774638e-09
1.3130019703995504e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41055148280557097,0.11686621964093208,0.02274414197322895,1.4270936261191872e-05,1.1348462960292517e-05,0.002830559215448306,1.04803252240581e-06,5.55029473997447e-09,1.0893341365378148e-07,0.00011620480050879892,6.60291044650759e-18,0.00032307126511788275,2.128683238620363e-13,1.8634752184334147e-09,1.8169027339175477e-10,1.2066520751860315e-14,8.850606828560168e-06,1.3366963409351021e-11,6.545564900124715e-10,0.00045612836699963205,9.77052274451011e-08,6.291938168610507e-05,5.338019203153604e-06,4.060328423430146e-05,2.308881370564355e-08,1.3475598187349863e-07,1.8640154684967554e-05,0.0015837952095825488,0.00017628464727890842,8.357749653585768e-08,6.349803651800811e-10,4.586580534449486e-09,2.905918667235813e-11,1.139617229640441e-06,3.655391263679178e-09
1.3176727310229887e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4105450077311978,0.1168598271905129,0.02274386829840014,1.440051370179407e-05,1.139650043110881e-05,0.0028417714914410635,1.0590809054682506e-06,5.6063652442055135e-09,1.093428026780883e-07,0.00011657018167434553,6.718981441868102e-18,0.0003235306626521817,2.1511352683094186e-13,1.8819965875091783e-09,1.827335208314539e-10,1.2216114832040049e-14,8.877189880092227e-06,1.3471746520740242e-11,6.566078526537734e-10,0.00045621421932646246,9.81895521485447e-08,6.326975474160043e-05,5.3393775414740045e-06,4.045377615082614e-05,2.3094551855115165e-08,1.3476139853677128e-07,1.870816148546795e-05,0.0015892603305039312,0.00017693776362055278,8.332190801044064e-08,6.366318641467529e-10,4.611173231970477e-09,2.9076664120673226e-11,1.1400734052797859e-06,3.687735546867967e-09
1.3223434916464269e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4105385340391275,0.11685343507250388,0.0227435946354174,1.4530334781296982e-05,1.14444201209094e-05,0.002852986567702645,1.0701906092664485e-06,5.662779515297849e-09,1.097508891575916e-07,0.0001169351087899832,6.8366290670570396e-18,0.00032398738408457656,2.1737326514104265e-13,1.9006195309364782e-09,1.8377596451311436e-10,1.2366864509594824e-14,8.90359267833771e-06,1.3577326927731118e-11,6.586566077963122e-10,0.0004562998582842768,9.866964625009076e-08,6.361975536172428e-05,5.340732802473712e-06,4.030440356062302e-05,2.3100288161240015e-08,1.3476679943280995e-07,1.8776188179936705e-05,0.0015947256557515405,0.0001775897587217103,8.306606222247928e-08,6.382766911103055e-10,4.635742767706842e-09,2.9093433849925873e-11,1.1405021044203244e-06,3.7201980388023645e-09
1.3270142522698651e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4105320617052142,0.11684704328793456,0.02274332098427857,1.4660393889085628e-05,1.1492221742760858e-05,0.0028642044301046246,1.0813615681418882e-06,5.7195381066664124e-09,1.1015767370541847e-07,0.00011729958152032464,6.955868100207775e-18,0.0003244414465724353,2.1964756459692422e-13,1.91934393615003e-09,1.8481758923269207e-10,1.2518772145664463e-14,8.929815432672932e-06,1.3683709678860537e-11,6.607027536403233e-10,0.0004563852819241843,9.914549373238249e-08,6.396937837589484e-05,5.342084951813539e-06,4.015518254401599e-05,2.310602234893082e-08,1.3477218449534295e-07,1.88442347158498e-05,0.001600191195124876,0.0001782406375807029,8.280999455482592e-08,6.399149038763449e-10,4.660288902171014e-09,2.910950690542801e-11,1.1409037827868937e-06,3.752778391448537e-09
1.3312179368309595e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41052623774613495,0.1168412909677588,0.022743074708378403,1.4777646008673292e-05,1.153514203257429e-05,0.0028743028766742467,1.0914677492350892e-06,5.770915686244595e-09,1.1052266727555104e-07,0.00011762721820705471,7.064556152842264e-18,0.00032484784349271466,2.217069050285639e-13,1.936282555193335e-09,1.85754339083709e-10,1.2656481004328856e-14,8.953262161312336e-06,1.3780144338298048e-11,6.625420524963694e-10,0.00045646197753765864,9.957011338563524e-08,6.428371208716637e-05,5.343299198054654e-06,4.002102626872975e-05,2.3111181082968167e-08,1.347770174599295e-07,1.8905493518237706e-05,0.0016051103715668713,0.00017882547836985875,8.257937276435736e-08,6.413836880932127e-10,4.682360225219066e-09,2.9123386120072887e-11,1.1412425664357767e-06,3.782201196182115e-09
1.335421621392054e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41052041485048624,0.11683553891923909,0.022742828442068538,1.4895082422302023e-05,1.157796628796623e-05,0.0028844035580968407,1.101623443931441e-06,5.822573006256937e-09,1.1088660755848188e-07,0.00011795448634214709,7.174556140405621e-18,0.00032525211279365874,2.2377807919039935e-13,1.9533031783535743e-09,1.8669040322491202e-10,1.279513138883874e-14,8.976563415585764e-06,1.387723668421934e-11,6.643792351446584e-10,0.0004565384958683241,9.999127141746173e-08,6.459773232335919e-05,5.344510872888268e-06,3.988701683876242e-05,2.3116337688027775e-08,1.3478183749949659e-07,1.8966768308747624e-05,0.001610029736062708,0.00017940942289153988,8.234862451978529e-08,6.428472039396369e-10,4.704412246611436e-09,2.913671800355339e-11,1.1415601624053052e-06,3.81171894400154e-09
1.3392049374970389e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41051517513946134,0.11683036230844655,0.022742606810588123,1.500092948272076e-05,1.1616425867645897e-05,0.002893496073530889,1.110805862250731e-06,5.86930409758098e-09,1.1121325387555042e-07,0.00011824871236269819,7.274686853375758e-18,0.00032561414617421575,2.2565226893121723e-13,1.968691779800125e-09,1.8753226630899973e-10,1.2920723120698515e-14,8.997410319603546e-06,1.396518517310412e-11,6.660308891578393e-10,0.0004566072097098041,1.0036734643787811e-07,6.488007966119367e-05,5.345599162437668e-06,3.9766543074736364e-05,2.312097665445481e-08,1.3478616444593544e-07,1.9021929256432592e-05,0.0016144573304401743,0.00017993420981165042,8.214086338867572e-08,6.441598986525644e-10,4.724242435403845e-09,2.914825536361612e-11,1.141828156073388e-06,3.838365892778712e-09
1.3429882536020239e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41050993626352755,0.11682518591882671,0.02274238518687355,1.5106919735051046e-05,1.1654807406037412e-05,0.0029025903830629317,1.1200283097872305e-06,5.9162623820201854e-09,1.1153904825786066e-07,0.00011854263950724163,7.375897060967426e-18,0.00032597447497709664,2.2753607210682253e-13,1.9841466674305143e-09,1.8837355861582068e-10,1.3047080049180668e-14,9.01813968733087e-06,1.4053672081551687e-11,6.676808271766748e-10,0.00045667577796842327,1.0074060411553661e-07,6.516216784167048e-05,5.346685333702177e-06,3.964620518864519e-05,2.312561360465766e-08,1.3479048085229164e-07,1.907710309138458e-05,0.001618885087368467,0.00018045827667630764,8.193303757519055e-08,6.454683910059471e-10,4.744056756903873e-09,2.915936172812131e-11,1.1420794950119572e-06,3.865089374460009e-09
1.3467715697070089e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41050469821038493,0.1168200097509112,0.022742163570923745,1.5213050335656882e-05,1.1693110795397421e-05,0.0029116864790031784,1.1292907496200746e-06,5.963448142153057e-09,1.1186399138300775e-07,0.00011883626761530153,7.47819477946826e-18,0.0003263331080221543,2.294295018800153e-13,1.9996677743310215e-09,1.892142731809519e-10,1.3174203371329296e-14,9.038751671107333e-06,1.4142700111824412e-11,6.693290483450743e-10,0.0004567441997415025,1.011110389085201e-07,6.544399448227678e-05,5.3477693704556295e-06,3.952601099857756e-05,2.3130248403554338e-08,1.3479478668568752e-07,1.913228978298873e-05,0.0016233130115520398,0.00018098162634412534,8.172516459680046e-08,6.467727117957374e-10,4.763855107126359e-09,2.9170042929640444e-11,1.142314418590251e-06,3.8918892168972845e-09
1.3505548858119939e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41049946096783163,0.11681483380522872,0.022741941962737645,1.531931846626587e-05,1.1731335935712528e-05,0.002920784353632618,1.1385931444950155e-06,6.010861658502204e-09,1.121880839886458e-07,0.00011912959652952234,7.581588054118107e-18,0.000326690054077012,2.3133257131543307e-13,2.0152550323632214e-09,1.900544032340421e-10,1.3302094274158438e-14,9.059246430286973e-06,1.4232271969561964e-11,6.709755518245788e-10,0.00045681247414984457,1.0147864579155969e-07,6.572555726409164e-05,5.348851256829532e-06,3.940596819364895e-05,2.3134880918037062e-08,1.34799081913684e-07,1.9187489300186578e-05,0.001627741107606507,0.00018150426170678884,8.151726173889803e-08,6.480728918014491e-10,4.783637386115822e-09,2.918030479020895e-11,1.1425331655265817e-06,3.9187652502773436e-09
1.3543382019169789e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4104942245237642,0.1168096580823054,0.022741720362314206,1.5425721334129288e-05,1.1769482734608867e-05,0.002929883999204006,1.1479354568334426e-06,6.058503209538165e-09,1.1251132687156908e-07,0.000119422626095649,7.686084959042649e-18,0.000327045321857447,2.3324529337975145e-13,2.030908372178363e-09,1.9089394219690819e-10,1.343075393475286e-14,9.079624131131623e-06,1.4322390363757683e-11,6.726203367942466e-10,0.00045688060033760835,1.0184342025092489e-07,6.600685393118771e-05,5.349930977311385e-06,3.928608433452455e-05,2.3139511016957176e-08,1.3480336650426415e-07,1.924270161149023e-05,0.001632169380059122,0.0001820261856880993,8.130934605528353e-08,6.493689618090718e-10,4.803403497971016e-09,2.919015312038393e-11,1.142735973842105e-06,3.94571730722783e-09
1.3581215180219638e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4104889888661794,0.11680448258266453,0.0227414987696524,1.5532256172163157e-05,1.1807551107260566e-05,0.0029389854079428456,1.1573176487412313e-06,6.1063730716832345e-09,1.1283372088679786e-07,0.00011971535616250711,7.791693597185897e-18,0.00032739892002776807,2.351676809418892e-13,2.046627723231643e-09,1.9173288368170806e-10,1.3560183520369104e-14,9.099884946703821e-06,1.4413058006734959e-11,6.742634024505426e-10,0.00045694857747217944,1.0220535827913695e-07,6.628788229002878e-05,5.351008516742698e-06,3.9166366853970606e-05,2.3144138571155348e-08,1.3480764042581753e-07,1.9297926684994906e-05,0.0016365978333492564,0.00018254740124302633,8.110143436974549e-08,6.506609525815663e-10,4.82315335067352e-09,2.91995937182064e-11,1.1429230808303093e-06,3.972745222668432e-09
