Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241)
2.351011117493644e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.123403943835993,0.2012030392656057,0.1675120108103746,1.4957018420755373e-13,3.7417381145544496e-06,1.1259010154624668e-09,4.508177865532207e-23,2.1457834789599574e-11,1.9087614648141344e-11,7.997751309056154e-18,3.753311862761698e-47,2.4316514916162597e-21,2.2475994298619476e-29,1.089139928078027e-08,2.7236151514131226e-28,1.0287091896913587e-23,7.665067118351504e-17,2.2890581374575907e-18,2.1136466844974507e-20,1.4999662503584576e-05,1.1580631193740553e-17,4.25000601575521e-10,7.606680953418791e-05,0.0003662735683436149,2.1458124423425645e-09,1.8048640896851422e-07,3.3479099668193084e-06,7.096491753874476e-07,3.8154823120987287e-13,2.607721031449436e-07,6.289677428365022e-10,2.2133962033030696e-12,3.2067445987220445e-11,3.2055887038713827e-06,2.0002375135824334e-12,1.233682413210056e-08
2.358879134123775e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12340238319484548,0.20120276185659114,0.16751138854257394,1.5201125192521268e-13,3.7667974202831687e-06,1.142573012324609e-09,4.5671061930017303e-23,2.1634194163278614e-11,1.9200449341252912e-11,8.044619546277285e-18,3.8484220023697714e-47,2.453742594330667e-21,2.2816347332577405e-29,1.0936526174031993e-08,2.751191765329461e-28,1.0366286622838866e-23,7.684037916151421e-17,2.2949348962534363e-18,2.1338403009919138e-20,1.508239565844725e-05,1.1738628064075751e-17,4.2902700092814477e-10,7.630070946691772e-05,0.0003674750178958653,2.1429302959649773e-09,1.8083860137319216e-07,3.369469306135543e-06,7.121912389993394e-07,3.8716192005151976e-13,2.5999060865627755e-07,6.317866734508746e-10,2.2172223602514285e-12,3.216788365126909e-11,3.22434472831922e-06,2.019408090800155e-12,1.2463114284881273e-08
2.366747150753906e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1234008225749914,0.20120248446170766,0.16751076629282385,1.5448347359440822e-13,3.7919185807297885e-06,1.1594284511376638e-09,4.6265918016264206e-23,2.18112404167784e-11,1.9313501358331724e-11,8.091573588014368e-18,3.9455338613965e-47,2.4759501604839574e-21,2.316033848419372e-29,1.0981605635192845e-08,2.7789602966483734e-28,1.0445772455222894e-23,7.70294578604e-17,2.3007958772989075e-18,2.1541519426385186e-20,1.5165238193310375e-05,1.1898445008103416e-17,4.3307705093935696e-10,7.653451323677488e-05,0.0003686763456996958,2.1400514349250886e-09,1.8118943267296424e-07,3.3911016583790484e-06,7.147243487218575e-07,3.9284568804690424e-13,2.592149580460312e-07,6.34618772196561e-10,2.221048249653886e-12,3.22684493547348e-11,3.2431187116226066e-06,2.0386795742920312e-12,1.2590101221857046e-08
2.3746151673840368e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1233992619768899,0.2012022070809507,0.16751014406112366,1.5698713576293286e-13,3.817101521831282e-06,1.1764685809868882e-09,4.686637957664089e-23,2.1988972222824625e-11,1.942676984380017e-11,8.138613055872375e-18,4.0446807997411207e-47,2.4982742921039252e-21,2.3507989597440032e-29,1.1026637811846279e-08,2.8069214343365214e-28,1.0525549313765632e-23,7.721791185663198e-17,2.306641119853404e-18,2.174581824099569e-20,1.524818939892453e-05,1.2060100425837924e-17,4.371507867476759e-10,7.676822116854007e-05,0.0003698775520793823,2.1371758927332665e-09,1.81538908714649e-07,3.4128068307203013e-06,7.172485425238326e-07,3.986002308105477e-13,2.584450721177572e-07,6.374639394674953e-10,2.2248735743954005e-12,3.236913889431628e-11,3.261910483887097e-06,2.058051946125158e-12,1.2717784139679885e-08
2.3824831840141676e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12339770140099451,0.20120192971431594,0.16750952184747275,1.5952252648849205e-13,3.842346168224467e-06,1.1936946533285273e-09,4.7472479321970307e-23,2.2167388250187966e-11,1.9540253945793425e-11,8.185737573093837e-18,4.145896581884596e-47,2.5207150900555038e-21,2.3859322527102324e-29,1.1071622848216042e-08,2.835075865499602e-28,1.0605617106987946e-23,7.740574566541011e-17,2.312470663281967e-18,2.1951301590844516e-20,1.5331248571568503e-05,1.2223612862133567e-17,4.4124824313460974e-10,7.700183358559739e-05,0.00037107863735773267,2.134303701638743e-09,1.818870353256136e-07,3.4345846302361986e-06,7.197638586171773e-07,4.0442624848032894e-13,2.576808731818181e-07,6.403220774181973e-10,2.2286980431134064e-12,3.24699481406853e-11,3.280719876490509e-06,2.0775251855155634e-12,1.284616222657217e-08
2.3903512006442985e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12339614084775341,0.2012016523617988,0.16750889965187066,1.6208993533907164e-13,3.867652443274569e-06,1.2111079219728574e-09,4.808425001083092e-23,2.2346487163793184e-11,1.9653952816141798e-11,8.232946764553113e-18,4.2492153798164316e-47,2.5432726540500608e-21,2.4214359138373242e-29,1.111656088525459e-08,2.863424275392895e-28,1.0685975732360994e-23,7.759296374183412e-17,2.3182845470557306e-18,2.2157971603537697e-20,1.5414415012985137e-05,1.2389001007451251e-17,4.453694545297257e-10,7.723535080993895e-05,0.00037227960185609495,2.1314348945305447e-09,1.8223381831368983e-07,3.4564348639310213e-06,7.222703354320132e-07,4.1032444572513944e-13,2.569222850217092e-07,6.431930899203558e-10,2.2325213698615123e-12,3.257087308403196e-11,3.2995467220798915e-06,2.0970992688548918e-12,1.29752346625357e-08
2.3982192172744294e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12339458031760925,0.201201375023395,0.16750827747431665,1.6468965339330084e-13,3.893020269103391e-06,1.2287096430672753e-09,4.870172444907463e-23,2.2526267624826998e-11,1.9767865610368243e-11,8.280240256750661e-18,4.3546717759649486e-47,2.565947082654574e-21,2.4573121306447527e-29,1.1161452060729951e-08,2.89196734743171e-28,1.0766625076435034e-23,7.77795704820396e-17,2.3240828107375386e-18,2.2365830397234537e-20,1.549768803031927e-05,1.2556283698625966e-17,4.4951445501561265e-10,7.746877316216976e-05,0.00037348044589435994,2.1285695009948556e-09,1.825792634672055e-07,3.47835733876205e-06,7.247680115931434e-07,4.162955317527325e-13,2.561692328660857e-07,6.460768825191858e-10,2.236343274223824e-12,3.267190969147145e-11,3.3183908545683713e-06,2.116774169736722e-12,1.3105000619555498e-08
2.4060872339045603e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12339301981099943,0.2012010976991,0.1675076553148101,1.673219732408113e-13,3.918449566617413e-06,1.2465010750795412e-09,4.9324935489351205e-23,2.270672829084461e-11,1.9881991487653838e-11,8.327617677807258e-18,4.462300766130942e-47,2.5887384733007177e-21,2.4935630916120648e-29,1.120629650931055e-08,2.9207057632017054e-28,1.0847565014974022e-23,7.79655702243067e-17,2.3298654939990967e-18,2.2574880080688648e-20,1.5581066936056885e-05,1.2725479919637682e-17,4.5368327833279e-10,7.77021009615122e-05,0.0003746811697909768,2.1257075556984333e-09,1.8292337655478066e-07,3.5003518616521736e-06,7.272569258976226e-07,4.223402203157667e-13,2.5542164334873116e-07,6.489733623938831e-10,2.240163481362098e-12,3.2773053996114926e-11,3.3372521091316145e-06,2.136549858985516e-12,1.3235459261798533e-08
2.413955250534691e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12339145932835617,0.20120082038890943,0.16750703317335044,1.6998718898259322e-13,3.9439402555349645e-06,1.2644834787809553e-09,4.995391603063957e-23,2.2887867815874958e-11,1.9996329610871534e-11,8.375078657458276e-18,4.572137762424621e-47,2.6116469222938442e-21,2.530190986139055e-29,1.1251094362648783e-08,2.9496402024691284e-28,1.0928795413085417e-23,7.815096725015111e-17,2.33563263657095e-18,2.2785122753288803e-20,1.5664551047964635e-05,1.289660880237925e-17,4.5787595788447986e-10,7.7935334525811e-05,0.00037588177386294134,2.1228490804199253e-09,1.832661633256331e-07,3.522418239527297e-06,7.297371172938105e-07,4.2845922972189457e-13,2.5467944449693697e-07,6.518824383130294e-10,2.2439817216292686e-12,3.2874302151701345e-11,3.3561303222038703e-06,2.1564263046832896e-12,1.3366609745807563e-08
2.4196560804237744e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12339032868428261,0.2012006194705607,0.16750658240740968,1.7193901090059013e-13,3.962448032890782e-06,1.2776327929947546e-09,5.04132718586873e-23,2.3019537169673694e-11,2.0079306279183425e-11,8.409518858480577e-18,4.653120785399219e-47,2.628318597813894e-21,2.556966738869468e-29,1.1283523941838889e-08,2.9707277197874015e-28,1.0987832889827597e-23,7.828492388276172e-17,2.3398015757865332e-18,2.2938202173942884e-20,1.5725105426687873e-05,1.3021819909479655e-17,4.609287184424702e-10,7.810426694151843e-05,0.00037675160577699273,2.1207801436597903e-09,1.8351370663465437e-07,3.5384513808263928e-06,7.315287307454319e-07,4.3293964688433973e-13,2.541450065984668e-07,6.539980495711327e-10,2.246746876936361e-12,3.29477249408869e-11,3.369819174733396e-06,2.1708908611511798e-12,1.3462067562889094e-08
2.4253569103128576e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12338919805317618,0.20120041855961265,0.16750613165094264,1.7390837072081466e-13,3.980987965634325e-06,1.2908835084137123e-09,5.087568642042511e-23,2.3151561690513094e-11,2.0162393619585485e-11,8.444002593108378e-18,4.735295545081271e-47,2.645051812869371e-21,2.583942358748157e-29,1.1315929174952906e-08,2.9919187594455e-28,1.1047022718185221e-23,7.841856790827232e-17,2.343962392484332e-18,2.3091909783589162e-20,1.578571442555839e-05,1.314806313386209e-17,4.6399403296909246e-10,7.827315017148754e-05,0.00037762137507035257,2.1187130588635246e-09,1.8376055883043556e-07,3.5545220700078827e-06,7.333158002307179e-07,4.3745973712133943e-13,2.5361333516727903e-07,6.561201928211637e-10,2.2495107620434947e-12,3.3021198751038546e-11,3.3835167836338588e-06,2.1854082809051554e-12,1.3557887812855646e-08
2.4304876572130323e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12338818049639906,0.2012002377460856,0.1675057259782222,1.756958831472699e-13,3.997701371800269e-06,1.3028962485250929e-09,5.12944851229888e-23,2.327068700123487e-11,2.0237266590344267e-11,8.475075060396267e-18,4.810283237081084e-47,2.660164352101987e-21,2.608391992051633e-29,1.1345073107928513e-08,3.0110794189914784e-28,1.1100423773509797e-23,7.853858155385194e-17,2.3477001953476238e-18,2.3230784386369726e-20,1.5840309014465838e-05,1.3262570631407299e-17,4.667635599218989e-10,7.842510312347307e-05,0.0003784041139921882,2.116854271619605e-09,1.8398213669620513e-07,3.569017733031127e-06,7.349202900152097e-07,4.4156196832432734e-13,2.5313717465485157e-07,6.580356791502355e-10,2.2519970920935287e-12,3.308736767846857e-11,3.395852067929674e-06,2.19851914458239e-12,1.364443564688072e-08
2.435618404113207e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12338716295036974,0.20120005693855045,0.16750532031317505,1.774977760159868e-13,4.014440774901983e-06,1.3149918655405809e-09,5.171578073641215e-23,2.3390099203662215e-11,2.0312228721610148e-11,8.506182575877878e-18,4.886257684467155e-47,2.675326792848665e-21,2.6330048008681264e-29,1.1374197392786724e-08,3.030324326509306e-28,1.1153948136975423e-23,7.865834440098274e-17,2.3514314424136062e-18,2.337016903542731e-20,1.5894947455102354e-05,1.3377925598148654e-17,4.695432745851417e-10,7.857701641874994e-05,0.0003791868023744084,2.1149970011690123e-09,1.8420315809207364e-07,3.58354369685362e-06,7.365211221801274e-07,4.4569676298933883e-13,2.526632150934407e-07,6.599564055687491e-10,2.2544822443444636e-12,3.315357575424972e-11,3.4081943512622297e-06,2.2116728042592075e-12,1.373127654542248e-08
2.440749151013382e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12338614541520254,0.20119987613700613,0.16750491465580117,1.7931413252726494e-13,4.03120615145585e-06,1.3271707115334766e-09,5.213958243273861e-23,2.3509797920994126e-11,2.038727978519505e-11,8.537325038622695e-18,4.963229168136821e-47,2.6905391606114635e-21,2.6577813932105185e-29,1.1403302062962492e-08,3.0496536685418365e-28,1.1207595759918958e-23,7.877785757787106e-17,2.3551561447817072e-18,2.3510064302826738e-20,1.5949629563883416e-05,1.349413350245547e-17,4.723331858663763e-10,7.872889014396784e-05,0.00037996944030336546,2.1131412553815816e-09,1.8442362459083399e-07,3.5980999079724143e-06,7.38118307639573e-07,4.4986432527903637e-13,2.5219143794788917e-07,6.61882348408823e-10,2.256966149673502e-12,3.3219821962673995e-11,3.4205435896349424e-06,2.2248692481701638e-12,1.3818410266781615e-08
2.4458798979135566e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12338512789101103,0.20119969534145132,0.1675045090061002,1.81145036154993e-13,4.047997477786368e-06,1.3394331389794632e-09,5.2565899392002216e-23,2.362978277587938e-11,2.0462419553564773e-11,8.568502347987223e-18,5.041208046799217e-47,2.7058014806962503e-21,2.682722377224666e-29,1.1432387151412635e-08,3.0690676313114656e-28,1.1261366591862031e-23,7.889712220333435e-17,2.358874313563783e-18,2.3650470758974162e-20,1.6004355158130655e-05,1.361119984011008e-17,4.751333026160444e-10,7.888072438553149e-05,0.00038075202786515565,2.1112870408516417e-09,1.8464353776169505e-07,3.6126863128990336e-06,7.397118573194095e-07,4.540648601855411e-13,2.51721824908976e-07,6.638134842587829e-10,2.2594487398940458e-12,3.328610529935656e-11,3.4328997392751224e-06,2.2381084640770032e-12,1.3905836568035451e-08
2.4510106448137314e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1233841103779078,0.20119951455188498,0.1675041033640721,1.8299057064668805e-13,4.064814730029317e-06,1.3517795007547125e-09,5.299474080217603e-23,2.3750053390428164e-11,2.053764779983127e-11,8.599714403614283e-18,5.120204757323409e-47,2.7211137782137086e-21,2.707828361184892e-29,1.1461452690624541e-08,3.088566400721293e-28,1.1315260580526701e-23,7.90161393869153e-17,2.3625859598946586e-18,2.3791388972621827e-20,1.6059124056065442e-05,1.3729130134400189e-17,4.779436336279885e-10,7.903251922960114e-05,0.0003815345651456217,2.1094343653030646e-09,1.8486289917020024e-07,3.627302858159037e-06,7.413017821553088e-07,4.582985735307726e-13,2.5125435788772516e-07,6.65749789959859e-10,2.2619299477325612e-12,3.335242475777496e-11,3.44526275663346e-06,2.2513904392719493e-12,1.3993555205058218e-08
2.456141391713906e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12338309287600463,0.2011993337683058,0.16750369772971666,1.8485082002353476e-13,4.08165788413472e-06,1.3642101501339584e-09,5.342611585912127e-23,2.3870609386223524e-11,2.0612964297754065e-11,8.630961105432347e-18,5.200229815086807e-47,2.7364760780803262e-21,2.733099953489515e-29,1.1490498712624794e-08,3.108150162356254e-28,1.136927767185086e-23,7.913491022899415e-17,2.3662910949270983e-18,2.3932819510872756e-20,1.6113936076802453e-05,1.3847929936210326e-17,4.807641876399546e-10,7.918427476209314e-05,0.0003823170522303531,2.107583236456727e-09,1.8508171037826898e-07,3.641949490294869e-06,7.428880930909822e-07,4.625656719674998e-13,2.507890190134229e-07,6.676912426009866e-10,2.2644097067908478e-12,3.3418779344042413e-11,3.457632598383404e-06,2.264715160580937e-12,1.4081565932540775e-08
2.461272138614081e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1233820753854125,0.2011991529907126,0.16750329210303364,1.8672586858042408e-13,4.098526915869736e-06,1.376725440788578e-09,5.386003376653722e-23,2.3991450384332695e-11,2.068836882173985e-11,8.662242353654819e-18,5.281293814323989e-47,2.7518884050193768e-21,2.758537762656414e-29,1.151952524898764e-08,3.1278191014842255e-28,1.1423417810003179e-23,7.925343582089902e-17,2.3699897298233583e-18,2.4074762939185484e-20,1.616879104034356e-05,1.3967604824113297e-17,4.8359497333408e-10,7.933599106868037e-05,0.000383099489204686,2.105733661547617e-09,1.8529997294425063e-07,3.6566261558679686e-06,7.444708010765368e-07,4.66866362980461e-13,2.503257906310192e-07,6.696378195138896e-10,2.266887951541554e-12,3.348516807392408e-11,3.470009221420551e-06,2.278082614366715e-12,1.416986850400986e-08
2.4664028855142557e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12338105790624149,0.20119897221910418,0.16750288648402295,1.88615800885992e-13,4.115421800821599e-06,1.3893257267846892e-09,5.42965037359116e-23,2.4112576005318382e-11,2.0763861146840017e-11,8.693558048779388e-18,5.363407428475698e-47,2.7673507835618982e-21,2.784142397318624e-29,1.1548532330843272e-08,3.1475734030571123e-28,1.1477680937397985e-23,7.937171724501428e-17,2.373681875753101e-18,2.4217219821378682e-20,1.6223688767571745e-05,1.408816040446211e-17,4.864359993373746e-10,7.948766823479307e-05,0.00038388187615370436,2.103885647702639e-09,1.855176884229248e-07,3.6713328014600115e-06,7.460499170668548e-07,4.712008548871941e-13,2.498646552976456e-07,6.715894982694675e-10,2.2693646173351306e-12,3.3551589971445935e-11,3.4823925828620228e-06,2.29149278653191e-12,1.4258462671847098e-08
2.4715336324144305e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1233800404386008,0.20119879145347938,0.1675024808726843,1.905207017826569e-13,4.13234251440057e-06,1.4020113625812674e-09,5.473553498647098e-23,2.4233985869250062e-11,2.0839441048748703e-11,8.72490809158734e-18,5.446581410537967e-47,2.7828632380476564e-21,2.8099144662199477e-29,1.1577519988885985e-08,3.16741325171196e-28,1.1532066994710394e-23,7.948975557488702e-17,2.3773675438962562e-18,2.4360190719635913e-20,1.6278629080245028e-05,1.420960231148221e-17,4.892872742222004e-10,7.963930634561913e-05,0.00038466421316224117,2.102039202103972e-09,1.8573485836547127e-07,3.6860693736743982e-06,7.476254520199863e-07,4.755693568386928e-13,2.4940559577937393e-07,6.735462566746039e-10,2.271839640394065e-12,3.361804406981825e-11,3.4947826400458657e-06,2.304945662522162e-12,1.434734818730781e-08
2.4766643793146053e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12337902298259894,0.20119861069383707,0.1675020752690176,1.9244065638665824e-13,4.149289031842842e-06,1.4147827030282631e-09,5.517713674513204e-23,2.4355679595715105e-11,2.0915108303801745e-11,8.756292383142866e-18,5.530826593411404e-47,2.7984257926261184e-21,2.8358545782105743e-29,1.1606488253382281e-08,3.1873388317720617e-28,1.158657592089153e-23,7.960755187533265e-17,2.381046745444888e-18,2.450367619451022e-20,1.6333611800990394e-05,1.433193620736369e-17,4.921488065067516e-10,7.979090548610487e-05,0.00038544650031487857,2.100194331827188e-09,1.8595148431945364e-07,3.7008358191380005e-06,7.491974168956004e-07,4.799720788201166e-13,2.489485950483631e-07,6.755080727684652e-10,2.2743129577974575e-12,3.3684529411300144e-11,3.5071793505304145e-06,2.3184412273293094e-12,1.4436524800539637e-08
2.48179512621478e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12337800553834351,0.20119842994017598,0.1675016696730226,1.9437575008809365e-13,4.166261328213405e-06,1.4276401033647212e-09,5.562131824645267e-23,2.447765680382981e-11,2.0990862688975244e-11,8.787710824792387e-18,5.61615389025071e-47,2.814038471257402e-21,2.8619633422427495e-29,1.1635437154178772e-08,3.207350327248041e-28,1.164120765318358e-23,7.972510720253877e-17,2.3847194916020497e-18,2.4647676804928842e-20,1.6388636753297912e-05,1.4455167782353424e-17,4.950206046555228e-10,7.994246574095553e-05,0.0003862287376959488,2.0983510438004114e-09,1.8616756782882517e-07,3.7156320845027195e-06,7.507658226535124e-07,4.844092316516036e-13,2.484936362799457e-07,6.774749248184535e-10,2.27678450746815e-12,3.375104504696635e-11,3.5195826720936513e-06,2.3319794654945207e-12,1.4525992260600773e-08
2.49205662001513e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12337597068549835,0.20119806845079286,0.16750085850404717,1.9829169771317067e-13,4.200283157160149e-06,1.453614506596448e-09,5.651745745322452e-23,2.4722460139183185e-11,2.1142631960779236e-11,8.850649765166151e-18,5.790098881815225e-47,2.84541429557786e-21,2.9146892627251444e-29,1.1693276982005938e-08,3.247631798933167e-28,1.1750839276613044e-23,7.995949911945337e-17,2.392045662598942e-18,2.4937225660006635e-20,1.649881265084011e-05,1.4704346871482177e-17,5.00795032137949e-10,8.02454699313703e-05,0.0003877930634794717,2.0946692417736093e-09,1.8659811367152883e-07,3.7453138616765415e-06,7.538920006479613e-07,4.93387677325109e-13,2.475897783304219e-07,6.814236509757923e-10,2.281722059490751e-12,3.3884163449086936e-11,3.544408980662363e-06,2.359183897828924e-12,1.4705798712103419e-08
2.50231811381548e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12337393588091031,0.20119770698532066,0.16750004736575644,2.02269233257242e-13,4.23440779844324e-06,1.4799374218996443e-09,5.742402663426083e-23,2.4968392819231996e-11,2.1294747092713135e-11,8.913724129098621e-18,5.9685053088450375e-47,2.876990898939019e-21,2.968097101162588e-29,1.175103970303692e-08,3.2882591326394183e-28,1.1860961329320278e-23,8.01929396064303e-17,2.3993461466891405e-18,2.5228841723946717e-20,1.660915537783261e-05,1.4957185665483632e-17,5.066106233288377e-10,8.0548319589705e-05,0.00038935719118249736,2.09099384969668e-09,1.8702650817307216e-07,3.7751142789650606e-06,7.570040736324309e-07,5.025063971501027e-13,2.4669389128588873e-07,6.853922657130875e-10,2.2866518164484873e-12,3.401739185954658e-11,3.5692612323435365e-06,2.386558826958684e-12,1.4886765513168951e-08
2.51257960761583e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12337190112541183,0.20119734554375004,0.16749923625814897,2.0630904970374644e-13,4.268635046704001e-06,1.506611705003766e-09,5.834109993626068e-23,2.5215451781051922e-11,2.1447206323473125e-11,8.976933137451745e-18,6.1514634014193165e-47,2.9087684663015395e-21,3.0221917324093754e-29,1.1808725541711342e-08,3.329233789303874e-28,1.1971573249229784e-23,8.042543681263098e-17,2.4066210338046393e-18,2.552252941010931e-20,1.6719663552677242e-05,1.5213730705788544e-17,5.124674440573512e-10,8.085101538498032e-05,0.00039092112147076153,2.08732491984189e-09,1.8745276355512127e-07,3.8050329106269595e-06,7.601021291529176e-07,5.117671078268218e-13,2.4580584756853124e-07,6.893806030239338e-10,2.291573311349557e-12,3.4150722999131974e-11,3.5941390972000233e-06,2.4141041133037872e-12,1.506889061884466e-08
2.52284110141618e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12336986641982303,0.20119698412607176,0.16749842518122318,2.1041184442135604e-13,4.3029646941091344e-06,1.5336402176855406e-09,5.92687516236668e-23,2.5463633955209924e-11,2.1600007901850513e-11,9.040276015537614e-18,6.339064707299362e-47,2.9407471796862797e-21,3.0769780325438644e-29,1.1866334716471877e-08,3.37055722496175e-28,1.2082674448338308e-23,8.065699875864695e-17,2.413870414000502e-18,2.5818293106284335e-20,1.683033580703851e-05,1.5474028991602707e-17,5.183655593364682e-10,8.115355798241415e-05,0.000392484855006071,2.0836625029725155e-09,1.878768919813974e-07,3.835069331452041e-06,7.631862546340642e-07,5.211715394886111e-13,2.4492552258022786e-07,6.933885002225045e-10,2.296486089944822e-12,3.428414972371418e-11,3.619042248743587e-06,2.4418196103691855e-12,1.5252171968411354e-08
2.5331025952165298e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.123367831764952,0.20119662273227648,0.16749761413497766,2.1457831916510383e-13,4.337396530435287e-06,1.561025827710383e-09,6.020705607720979e-23,2.5712936266095734e-11,2.1753150086682413e-11,9.103751993096604e-18,6.531402103155875e-47,2.972927218203433e-21,3.132460878735275e-29,1.1923867439989695e-08,3.412230890778954e-28,1.2194264313179743e-23,8.08876333394798e-17,2.421094377444283e-18,2.6116137174837677e-20,1.6941170785669426e-05,1.573812798286914e-17,5.243050333766571e-10,8.145594804344002e-05,0.0003940483924463261,2.08000664847857e-09,1.8829890555761421e-07,3.865223116800253e-06,7.662565373437904e-07,5.307214357254974e-13,2.440527946175434e-07,6.974157978390832e-10,2.3013897104389894e-12,3.441766502198763e-11,3.643970363911939e-06,2.469705164842467e-12,1.5436607485907532e-08
2.5433640890168797e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12336579716159495,0.2011962613623549,0.16749680311941087,2.188091800774936e-13,4.371930343151786e-06,1.588771408774207e-09,6.1156087792476e-23,2.596335563224797e-11,2.1906631146802767e-11,9.1673603042755e-18,6.728569805806035e-47,3.0053087580813087e-21,3.1886451491119144e-29,1.1981323919382928e-08,3.4542562330840175e-28,1.2306342205284818e-23,8.111734832743891e-17,2.4282930144019292e-18,2.6416065952856684e-20,1.7052167146240942e-05,1.6006075603232682e-17,5.302859295992245e-10,8.17581862257253e-05,0.00039561173444554407,2.076357404357899e-09,1.8871881633144746e-07,3.8954938426388e-06,7.693130643604869e-07,5.404185536075737e-13,2.4318754478931774e-07,7.014623395198793e-10,2.3062837432200754e-12,3.4551262013195674e-11,3.6689231230452623e-06,2.4977606166906933e-12,1.562219508063955e-08
2.5536255828172297e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12336376261053655,0.20119590001629803,0.1674959921345212,2.2310513768959007e-13,4.406565917501587e-06,1.6168798404456376e-09,6.211592137849856e-23,2.6214888966675e-11,2.2060449360993093e-11,9.231100187605666e-18,6.930663383459929e-47,3.03789197269474e-21,3.2455357226309024e-29,1.2038704356428325e-08,3.4966346933994737e-28,1.2418907461635977e-23,8.13461513749589e-17,2.435466415224797e-18,2.6718083752294964e-20,1.7163323559174955e-05,1.6277920243007155e-17,5.363083106493521e-10,8.206027318318953e-05,0.0003971748816538812,2.0727148172794116e-09,1.8913663629248843e-07,3.925881085577249e-06,7.723559225425968e-07,5.502646637080062e-13,2.4232965693656353e-07,7.055279719315789e-10,2.311167770604271e-12,3.468493394484742e-11,3.6939002098622877e-06,2.5259857992564897e-12,1.5808932647678354e-08
2.5638870766175796e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12336172811255003,0.20119553869409657,0.16749518118030718,2.2746690692209023e-13,4.441303036580383e-06,1.645354008108637e-09,6.308663155637159e-23,2.646753317717041e-11,2.2214603017933616e-11,9.294970885981216e-18,7.1377797669761915e-47,3.07067703259315e-21,3.30313747894936e-29,1.2096008947765977e-08,3.5393677084726996e-28,1.2531959395118017e-23,8.157405001733646e-17,2.4426146703390606e-18,2.7022194860116507e-20,1.7274638707480874e-05,1.6553710762144796e-17,5.423722384088386e-10,8.236220956602284e-05,0.0003987378347176557,2.069078932555616e-09,1.8955237737218458e-07,3.956384422900874e-06,7.75385198500536e-07,5.602615501256217e-13,2.414790175548849e-07,7.096125446691559e-10,2.3160413865788486e-12,3.4818674190446716e-11,3.71890131143591e-06,2.554380539353566e-12,1.5996818068342843e-08
2.5741485704179296e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12335969366839751,0.20119517739574147,0.16749437025676725,2.3189520708637503e-13,4.476141481413898e-06,1.6741968029055497e-09,6.406829315788765e-23,2.6721285166623005e-11,2.2369090416153966e-11,9.358971646637168e-18,7.350017261126466e-47,3.1036641055282426e-21,3.361455298297126e-29,1.2153237885097287e-08,3.582456710306234e-28,1.2645497294964207e-23,8.180105167538838e-17,2.44973787023598e-18,2.7328403538439004e-20,1.7386111286595606e-05,1.6833496493207844e-17,5.484777740085444e-10,8.266399602070419e-05,0.0004003005942793695,2.0654497942243326e-09,1.899660514437895e-07,3.987003432602099e-06,7.784009785708206e-07,5.704110105071317e-13,2.406355157191882e-07,7.137159101662573e-10,2.3209041965399236e-12,3.4952476247270794e-11,3.7439261181683956e-06,2.5829446573616265e-12,1.6185849210670165e-08
